thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,RegretRating.started,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,RegretRating.stopped,trials.regret_key.keys,trials.regret_key.rt,trials.regret_key.duration,regret_rating,regret_rt,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,appleImage.stopped,tree1.stopped,tree2.stopped,tree3.stopped,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
29,0,29,right,0.6395557499490678,None,None,,,29,0,29,0,154.1668697502464,,,,,,,,,154.15454483311623,154.1668697502464,0.0002631251700222492,155.15553429210559,30,1,0.2,0.5,0.7,155.1559810829349,155.16687820805237,155.16687820805237,155.16687820805237,155.16687820805237,155.80865158326924,right,0.6395557499490678,None,right,0.6395557499490678,0.7,1,155.82145212497562,155.8264331673272,155.8264331673272,155.8264331673272,155.8264331673272,157.82092895824462,157.8213628749363,,,,,,157.82140791695565,None,,,NA,NA,157.821482708212,157.83527899999171,,158.82185720838606,,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
30,0,30,right,0.37818600004538894,None,None,,,30,0,30,0,158.83356470800936,,,,,,,,,158.82240862492472,158.83356470800936,0.0009846659377217293,159.82018891721964,31,1,0.2,0.5,0.7,159.8205629172735,159.83415804198012,159.83415804198012,159.83415804198012,159.83415804198012,160.22201229212806,right,0.37818600004538894,None,right,0.37818600004538894,0.7,1,160.2354242503643,160.23903779219836,160.23903779219836,160.23903779219836,160.23903779219836,162.22234458336607,162.222665166948,,,,,,162.22269212501124,None,,,NA,NA,162.22275620838627,162.2336057079956,163.23378508305177,163.22221341729164,159.83415804198012,162.2336057079956,162.2336057079956,162.2336057079956,162.2336057079956,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
31,0,31,up,0.33883637515828013,None,None,,,31,0,31,0,163.23378508305177,,,,,,,,,163.22267416724935,163.23378508305177,-3.77497635781765e-05,164.22016504220665,32,1,0.2,0.5,0.7,164.22047004196793,164.23357612499967,164.23357612499967,164.23357612499967,164.23357612499967,164.58312545809895,up,0.33883637515828013,None,up,0.33883637515828013,0.5,0,164.59633495798334,164.59935525013134,164.59935525013134,164.59935525013134,164.59935525013134,166.5947240833193,166.595144583378,,,,,,166.59517550002784,None,,,NA,NA,166.59524454222992,166.60617079213262,167.60873900027946,167.59299208316952,164.23357612499967,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
32,0,32,up,0.3478805418126285,None,None,,,32,0,32,0,167.60873900027946,,,,,,,,,167.59347312524915,167.60873900027946,0.013570040930062532,168.595053832978,33,1,0.2,0.5,0.7,168.5953780831769,168.60840854234993,168.60840854234993,168.60840854234993,168.60840854234993,168.9686321252957,up,0.3478805418126285,None,up,0.3478805418126285,0.5,0,168.9819320421666,168.9848390831612,168.9848390831612,168.9848390831612,168.9848390831612,170.96881941705942,170.96923508308828,,,,,,170.96926679229364,None,,,NA,NA,170.9693383332342,170.97972470801324,171.97941579204053,171.968354083132,168.60840854234993,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
33,0,33,right,0.3534446251578629,None,None,,,33,0,33,0,171.97941579204053,,,,,,,,,171.96885720826685,171.97941579204053,-0.0004314580000936985,172.96880399994552,34,1,0.2,0.5,0.7,172.96916125016287,172.97895445814356,172.97895445814356,172.97895445814356,172.97895445814356,173.34181437501684,right,0.3534446251578629,None,right,0.3534446251578629,0.7,1,173.3555534579791,173.35851191729307,173.35851191729307,173.35851191729307,173.35851191729307,175.3416384169832,175.34200216736645,,,,,,175.34203316736966,None,,,NA,NA,175.34210654208437,175.3544295830652,176.35539000015706,176.33996775001287,172.97895445814356,175.3544295830652,175.3544295830652,175.3544295830652,175.3544295830652,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
34,0,34,up,0.6559212091378868,None,None,,,34,0,34,0,176.35539000015706,,,,,,,,,176.34039400005713,176.35539000015706,0.013364249840378761,177.3427095003426,35,1,0.2,0.5,0.7,177.34310220833868,177.35534500004724,177.35534500004724,177.35534500004724,177.35534500004724,178.02219587517902,up,0.6559212091378868,None,up,0.6559212091378868,0.5,0,178.03503245813772,178.0386452502571,178.0386452502571,178.0386452502571,178.0386452502571,180.02220470830798,180.0225319173187,,,,,,180.02255866723135,None,,,NA,NA,180.02263150038198,180.03323054220527,181.0336806671694,181.02067933324724,,180.03323054220527,180.03323054220527,180.03323054220527,180.03323054220527,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
35,0,35,right,0.3070077090524137,None,None,,,35,0,35,0,181.0336806671694,,,,,,,,,181.02105445833877,181.0336806671694,0.01114149997010827,182.0208751251921,36,1,0.2,0.5,0.7,182.0211101672612,182.03328950004652,182.03328950004652,182.03328950004652,182.03328950004652,182.35467266710475,right,0.3070077090524137,None,right,0.3070077090524137,0.7,0,182.3677064171061,182.371573000215,182.371573000215,182.371573000215,182.371573000215,184.35505024995655,184.3554873750545,,,,,,184.35552012501284,None,,,NA,NA,184.3555903751403,184.366371167358,185.3692853753455,185.3529030419886,182.03328950004652,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
36,0,36,right,0.5745605840347707,None,None,,,36,0,36,0,185.3692853753455,,,,,,,,,185.35337808309123,185.3692853753455,0.013783624861389399,186.35574333323166,37,1,0.2,0.5,0.7,186.3561903750524,186.36630187509581,186.36630187509581,186.36630187509581,186.36630187509581,186.94319741707295,right,0.5745605840347707,None,right,0.5745605840347707,0.7,1,186.9558585002087,186.95987612521276,186.95987612521276,186.95987612521276,186.95987612521276,188.9523457083851,188.95285387523472,,,,,,188.95289700012654,None,,,NA,NA,188.952979166992,188.96766129229218,,189.95618495810777,,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
37,0,37,up,1.1728235832415521,None,None,,,37,0,37,0,189.9688778752461,,,,,,,,,189.95674070809036,189.9688778752461,0.0038139158859848976,190.95296670822427,38,1,0.2,0.5,0.7,190.95327800000086,190.96918966714293,190.96918966714293,190.96918966714293,190.96918966714293,192.15507437521592,up,1.1728235832415521,None,up,1.1728235832415521,0.5,0,192.1683377083391,192.17316074995324,192.17316074995324,192.17316074995324,192.17316074995324,194.15651966724545,194.1570398332551,,,,,,194.1570747080259,None,,,NA,NA,194.15714954212308,194.16637762496248,195.16648491704836,195.1559217502363,190.96918966714293,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
38,0,38,right,0.2826299159787595,None,None,,,38,0,38,0,195.16648491704836,,,,,,,,,195.15638425014913,195.16648491704836,-0.0007130000740289688,196.15663312515244,39,1,0.2,0.5,0.7,196.15697675012052,196.16665316699073,196.16665316699073,196.16665316699073,196.16665316699073,196.451496375259,right,0.2826299159787595,None,right,0.2826299159787595,0.7,0,196.4654905423522,196.4701012079604,196.4701012079604,196.4701012079604,196.4701012079604,198.46207416709512,198.46250604232773,,,,,,198.4625377082266,None,,,NA,NA,198.46260704193264,198.4759503332898,199.47293370822445,199.4625131250359,196.16665316699073,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
39,0,39,left,0.34959166729822755,None,None,,,39,0,39,0,199.47293370822445,,,,,,,,,199.4629597919993,199.47293370822445,0.00039854180067777634,200.46197995822877,40,1,0.2,0.5,0.7,200.4623091253452,200.47285050014034,200.47285050014034,200.47285050014034,200.47285050014034,200.82452449994162,left,0.34959166729822755,None,left,0.34959166729822755,0.2,0,200.83868662500754,200.84494979213923,200.84494979213923,200.84494979213923,200.84494979213923,202.83566041709855,202.8361356672831,,,,,,202.83616545796394,None,,,NA,NA,202.8362341253087,202.84615012537688,203.845828874968,203.8351604170166,200.47285050014034,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
40,0,40,right,0.2623354997485876,None,None,,,40,0,40,0,203.845828874968,,,,,,,,,203.83560654195026,203.845828874968,-0.0005819997750222683,204.83652379224077,41,1,0.2,0.5,0.7,204.8368175830692,204.84608816727996,204.84608816727996,204.84608816727996,204.84608816727996,205.11578175006434,right,0.2623354997485876,None,right,0.2623354997485876,0.7,1,205.12844045832753,205.1331135830842,205.1331135830842,205.1331135830842,205.1331135830842,207.12895654235035,207.12937404215336,,,,,,207.12940795812756,None,,,NA,NA,207.12947862502187,207.13953554211184,208.14015000034124,208.12942508328706,204.84608816727996,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
41,0,41,right,0.35774629190564156,None,None,,,41,0,41,0,208.14015000034124,,,,,,,,,208.12986200023443,208.14015000034124,0.0004287092015147209,209.1283932500519,42,1,0.2,0.5,0.7,209.12868620827794,209.1421056673862,209.1421056673862,209.1421056673862,209.1421056673862,209.50199766736478,right,0.35774629190564156,None,right,0.35774629190564156,0.7,0,209.51591570815071,209.52055174997076,209.52055174997076,209.52055174997076,209.52055174997076,211.51497308304533,211.51548791723326,,,,,,211.51551987510175,None,,,NA,NA,211.51558725023642,211.52616604231298,,212.5161734172143,209.1421056673862,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
42,0,42,up,0.683966750279069,None,None,,,42,0,42,0,212.52631837502122,,,,,,,,,212.51679733302444,212.52631837502122,0.0012585422955453396,213.5137301669456,43,1,0.2,0.5,0.7,213.51405716734007,213.5281332922168,213.5281332922168,213.5281332922168,213.5281332922168,214.22135479236022,up,0.683966750279069,None,up,0.683966750279069,0.5,1,214.23381208302453,214.2383517920971,214.2383517920971,214.2383517920971,214.2383517920971,216.23567395797,216.23605679208413,,,,,,216.23608779208735,None,,,NA,NA,216.23615666711703,216.24622391723096,217.24797608330846,217.2337146671489,213.5281332922168,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
43,0,43,left,0.3231349168345332,None,None,,,43,0,43,0,217.24797608330846,,,,,,,,,217.2341775423847,217.24797608330846,0.0119012501090765,218.23643816728145,44,1,0.2,0.5,0.7,218.23675124999136,218.24910283321515,218.24910283321515,218.24910283321515,218.24910283321515,218.5816890001297,left,0.3231349168345332,None,left,0.3231349168345332,0.2,0,218.5953164580278,218.60001287516207,218.60001287516207,218.60001287516207,218.60001287516207,220.59636308299378,220.5968072921969,,,,,,220.59684025030583,None,,,NA,NA,220.59690829226747,220.60871562501416,221.60642754193395,221.59677125001326,218.24910283321515,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
44,0,44,up,0.3707767091691494,None,None,,,44,0,44,0,221.60642754193395,,,,,,,,,221.5972493751906,221.60642754193395,0.00038895802572369576,222.5951182921417,45,1,0.2,0.5,0.7,222.5954455831088,222.6086504580453,222.6086504580453,222.6086504580453,222.6086504580453,222.98140187514946,up,0.3707767091691494,None,up,0.3707767091691494,0.5,0,222.99487362522632,222.9995868750848,222.9995868750848,222.9995868750848,222.9995868750848,224.9961111252196,224.99655183311552,,,,,,224.99658325035125,None,,,NA,NA,224.99665258312598,225.008624792099,226.00640016701072,225.9936106670648,222.6086504580453,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
45,0,45,right,0.3387010833248496,None,None,,,45,0,45,0,226.00640016701072,,,,,,,,,225.99407008336857,226.00640016701072,0.009840541984885931,226.9929646672681,46,1,0.2,0.5,0.7,226.99329904234037,227.00901608308777,227.00901608308777,227.00901608308777,227.00901608308777,227.35783420829102,right,0.3387010833248496,None,right,0.3387010833248496,0.7,1,227.37012524995953,227.37471375009045,227.37471375009045,227.37471375009045,227.37471375009045,229.3669359581545,229.3672800422646,,,,,,229.36731212493032,None,,,NA,NA,229.36738070799038,229.38255874998868,,230.36959137534723,227.00901608308777,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
46,0,46,right,1.0017725001089275,None,None,,,46,0,46,0,230.37985791731626,,,,,,,,,230.37016008328646,230.37985791731626,0.002828333992511034,231.3670005002059,47,1,0.2,0.5,0.7,231.3673009169288,231.38065612502396,231.38065612502396,231.38065612502396,231.38065612502396,232.38446145830676,right,1.0017725001089275,None,right,1.0017725001089275,0.7,1,232.39677379233763,232.40125429211184,232.40125429211184,232.40125429211184,232.40125429211184,234.39434345811605,234.39482525037602,,,,,,234.3948567919433,None,,,NA,NA,234.3949292502366,234.40843141730875,,235.39634229196236,231.38065612502396,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
47,0,47,right,0.2778468751348555,None,None,,,47,0,47,0,235.40785495797172,,,,,,,,,235.39689329219982,235.40785495797172,0.0020140409469604492,236.39451254205778,48,1,0.2,0.5,0.7,236.3948000422679,236.40852666692808,236.40852666692808,236.40852666692808,236.40852666692808,236.68846541736275,right,0.2778468751348555,None,right,0.2778468751348555,0.7,1,236.7012361669913,236.7158451671712,236.7158451671712,236.7158451671712,236.7158451671712,238.70028404193,238.70070462534204,,,,,,238.70073666702956,None,,,NA,NA,238.70080412505195,238.71238075010478,,239.7025922080502,236.40852666692808,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
48,0,48,right,0.3368797907605767,None,None,,,48,0,48,0,239.71288133319467,,,,,,,,,239.7031130003743,239.71288133319467,0.002356292214244604,240.70012674992904,49,1,0.2,0.5,0.7,240.70044500008225,240.71498770825565,240.71498770825565,240.71498770825565,240.71498770825565,241.06344654224813,right,0.3368797907605767,None,right,0.3368797907605767,0.7,1,241.07569216703996,241.0802423330024,241.0802423330024,241.0802423330024,241.0802423330024,243.0725911250338,243.07305587502196,,,,,,243.0730903330259,None,,,NA,NA,243.07316195825115,243.0891329171136,,244.07503070821986,240.71498770825565,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
49,0,49,right,0.40063883271068335,None,None,,,49,0,49,0,244.08587570814416,,,,,,,,,244.07558312499896,244.08587570814416,0.0024704579263925552,245.0734631670639,50,1,0.2,0.5,0.7,245.0739009170793,245.08832425018772,245.08832425018772,245.08832425018772,245.08832425018772,245.4909960422665,right,0.40063883271068335,None,right,0.40063883271068335,0.7,1,245.50344204204157,245.50789945805445,245.50789945805445,245.50789945805445,245.50789945805445,247.50219700019807,247.50259141717106,,,,,,247.50262387515977,None,,,NA,NA,247.50269900029525,247.51481075026095,248.51547587523237,248.5005854582414,245.08832425018772,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
50,0,50,right,0.31504100002348423,None,None,,,50,0,50,0,248.51547587523237,,,,,,,,,248.5010599172674,248.51547587523237,0.012865582946687937,249.50037154229358,51,1,0.2,0.5,0.7,249.5006941249594,249.51255837501958,249.51255837501958,249.51255837501958,249.51255837501958,249.8352743750438,right,0.31504100002348423,None,right,0.31504100002348423,0.7,1,249.84788270806894,249.85245033307,249.85245033307,249.85245033307,249.85245033307,251.83554987516254,251.83604891737923,,,,,,251.8360895421356,None,,,NA,NA,251.83616570802405,251.84616587497294,252.8463054583408,252.83659841725603,249.51255837501958,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
51,0,51,right,0.3326645833440125,None,None,,,51,0,51,0,252.8463054583408,,,,,,,,,252.83708054199815,252.8463054583408,0.0009631672874093056,253.8350392919965,52,1,0.2,0.5,0.7,253.83535512536764,253.8475241670385,253.8475241670385,253.8475241670385,253.8475241670385,254.19812587508932,right,0.3326645833440125,None,right,0.3326645833440125,0.7,1,254.21059491718188,254.21551225008443,254.21551225008443,254.21551225008443,254.21551225008443,256.20979137532413,256.2101730001159,,,,,,256.21020308323205,None,,,NA,NA,256.21026745811105,256.2202518749982,257.21951912529767,257.2100073751062,253.8475241670385,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
52,0,52,right,0.24007912492379546,None,None,,,52,0,52,0,257.21951912529767,,,,,,,,,257.21044991724193,257.21951912529767,0.00022720778360962868,258.20657308306545,53,1,0.2,0.5,0.7,258.2068885001354,258.22178325010464,258.22178325010464,258.22178325010464,258.22178325010464,258.4639412499964,right,0.24007912492379546,None,right,0.24007912492379546,0.7,1,258.47660362534225,258.481416542083,258.481416542083,258.481416542083,258.481416542083,260.4752407502383,260.4756480832584,,,,,,260.475684333127,None,,,NA,NA,260.47575912531465,260.48609570832923,261.4860597499646,261.4737282502465,258.22178325010464,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
53,0,53,right,0.30125529086217284,None,None,,,53,0,53,0,261.4860597499646,,,,,,,,,261.4741657082923,261.4860597499646,0.010396750178188086,262.4753346252255,54,1,0.2,0.5,0.7,262.47565854201093,262.4863648330793,262.4863648330793,262.4863648330793,262.4863648330793,262.7949680830352,right,0.30125529086217284,None,right,0.30125529086217284,0.7,1,262.8072350001894,262.8118385421112,262.8118385421112,262.8118385421112,262.8118385421112,264.7957646250725,264.79630166711286,,,,,,264.79633675003424,None,,,NA,NA,264.796409917064,264.8064232082106,265.8084007082507,265.79597833333537,262.4863648330793,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
54,0,54,right,0.29134716698899865,None,None,,,54,0,54,0,265.8084007082507,,,,,,,,,265.7964388751425,265.8084007082507,8.00001434981823e-05,266.79269025009125,55,1,0.2,0.5,0.7,266.79297104198486,266.80822762520984,266.80822762520984,266.80822762520984,266.80822762520984,267.1018373752013,right,0.29134716698899865,None,right,0.29134716698899865,0.7,0,267.11545516736805,267.1204187083058,267.1204187083058,267.1204187083058,267.1204187083058,269.1020304169506,269.1024613333866,,,,,,269.10249366704375,None,,,NA,NA,269.102563417051,269.11259137513116,270.1136747500859,270.10038275038823,266.80822762520984,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
55,0,55,up,0.36289491690695286,None,None,,,55,0,55,0,270.1136747500859,,,,,,,,,270.10079583292827,270.1136747500859,0.011197417043149471,271.10057779215276,56,1,0.2,0.5,0.7,271.1008777082898,271.11276466725394,271.11276466725394,271.11276466725394,271.11276466725394,271.477639333345,up,0.36289491690695286,None,up,0.36289491690695286,0.5,0,271.49161008326337,271.4961916669272,271.4961916669272,271.4961916669272,271.4961916669272,273.48863583337516,273.4890485419892,,,,,,273.4890792919323,None,,,NA,NA,273.48914804216474,273.50001608300954,274.50007020821795,274.48859062511474,271.11276466725394,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
56,0,56,right,0.3281126660294831,None,None,,,56,0,56,0,274.50007020821795,,,,,,,,,274.48900524992496,274.50007020821795,-9.558303281664848e-05,275.48895025020465,57,1,0.2,0.5,0.7,275.4892808329314,275.4999913331121,275.4999913331121,275.4999913331121,275.4999913331121,275.83769529219717,right,0.3281126660294831,None,right,0.3281126660294831,0.7,0,275.8511340422556,275.85548529215157,275.85548529215157,275.85548529215157,275.85548529215157,277.84627683321014,277.8467470421456,,,,,,277.8467815001495,None,,,NA,NA,277.84685433330014,277.86309362528846,,278.8491994580254,275.4999913331121,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
57,0,57,left,0.3202740838751197,None,None,,,57,0,57,0,278.85935616726056,,,,,,,,,278.8497486249544,278.85935616726056,0.0029469579458236694,279.8494180832058,58,1,0.2,0.5,0.7,279.8498816671781,279.85955570824444,279.85955570824444,279.85955570824444,279.85955570824444,280.194388625212,left,0.3202740838751197,None,left,0.3202740838751197,0.2,1,280.20646720798686,280.2111864173785,280.2111864173785,280.2111864173785,280.2111864173785,282.1955199171789,282.19595216726884,,,,,,282.1959947082214,None,,,NA,NA,282.1960665830411,282.2061851671897,283.20831112517044,283.1933706253767,,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
58,0,58,up,0.3576223333366215,None,None,,,58,0,58,0,283.20831112517044,,,,,,,,,283.1938498332165,283.20831112517044,0.012336791958659887,284.19440466724336,59,1,0.2,0.5,0.7,284.194721583277,284.20982554228976,284.20982554228976,284.20982554228976,284.20982554228976,284.56943220831454,up,0.3576223333366215,None,up,0.3576223333366215,0.5,0,284.58284116722643,284.5857967501506,284.5857967501506,284.5857967501506,284.5857967501506,286.56901008309796,286.5693298331462,,,,,,286.56935629202053,None,,,NA,NA,286.56942312512547,286.5793532500975,287.5800812081434,287.5691776671447,284.20982554228976,286.5793532500975,286.5793532500975,286.5793532500975,286.5793532500975,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
59,0,59,right,0.615852375049144,None,None,,,59,0,59,0,287.5800812081434,,,,,,,,,287.5696590002626,287.5800812081434,0.0002822503447532654,288.5669406671077,60,1,0.2,0.5,0.7,288.56741920812055,288.57960441708565,288.57960441708565,288.57960441708565,288.57960441708565,289.1978979171254,right,0.615852375049144,None,right,0.615852375049144,0.7,1,289.2100565000437,289.2137630423531,289.2137630423531,289.2137630423531,289.2137630423531,291.2066367920488,291.2070326670073,,,,,,291.20706616714597,None,,,NA,NA,291.2071335003711,291.22304112510756,,292.209664542228,288.57960441708565,,,,,,,,33907,001,2025-12-01_14h21.23.211,regret_experiment,,2025.1.1,74.05000790453217,1,0.2,0.5,0.7,2025-12-01 14h21.30.105028 -0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,292.2207597922534,292.2233698749915,,,,,,,,,,,,,
