thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,RegretRating.started,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,RegretRating.stopped,trials.regret_key.keys,trials.regret_key.rt,trials.regret_key.duration,regret_rating,regret_rt,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
29,0,29,right,0.41077029099687934,None,None,,,29,0,29,0,163.49589183402713,,,,,,,,,163.4806012090412,163.49589183402713,0.009766792005393654,164.47993620904163,30,1,0.5,0.2,0.7,164.4804229590227,164.48694741702639,164.48694741702639,164.48694741702639,164.48694741702639,164.90427787502995,right,0.41077029099687934,None,right,0.41077029099687934,0.7,1,164.92440670903306,164.93432054203004,164.93432054203004,164.93432054203004,164.93432054203004,166.91274866700405,166.9132039170363,,,,,,166.91327587503474,None,,,NA,NA,166.91336533403955,166.91973091702675,167.91207783401478,167.90284975001123,164.48694741702639,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
30,0,30,right,0.616695125005208,None,None,,,30,0,30,0,167.91207783401478,,,,,,,,,167.90324612503173,167.91207783401478,0.005133249971549958,168.89623170898994,31,1,0.5,0.2,0.7,168.8964850420016,168.90172320901183,168.90172320901183,168.90172320901183,168.90172320901183,169.52037658402696,right,0.616695125005208,None,right,0.616695125005208,0.7,1,169.53925879200688,169.54697062500054,169.54697062500054,169.54697062500054,169.54697062500054,171.52994095900794,171.5303677500342,,,,,,171.53044129203772,None,,,NA,NA,171.53051754203625,171.53642508399207,172.53738933400018,172.5298420000472,168.90172320901183,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
31,0,31,right,0.3907537079649046,None,None,,,31,0,31,0,172.53738933400018,,,,,,,,,172.53041695902357,172.53738933400018,-3.479095175862312e-05,173.52952620899305,32,1,0.5,0.2,0.7,173.5297722920077,173.5355209170375,173.5355209170375,173.5355209170375,173.5355209170375,173.9303737920127,right,0.3907537079649046,None,right,0.3907537079649046,0.7,0,173.95129291701596,173.95899529202143,173.95899529202143,173.95899529202143,173.95899529202143,175.9347088340437,175.93514333403436,,,,,,175.9352201250149,None,,,NA,NA,175.9352984590223,175.94583683402743,176.93508895899868,176.92901545902714,173.5355209170375,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
32,0,32,right,1.6747550829895772,None,None,,,32,0,32,0,176.93508895899868,,,,,,,,,176.92934754199814,176.93508895899868,-0.00012399995466694236,177.9279297090252,33,1,0.5,0.2,0.7,177.92807658400852,177.93177812499925,177.93177812499925,177.93177812499925,177.93177812499925,179.61378095904365,right,1.6747550829895772,None,right,1.6747550829895772,0.7,1,179.6333239999949,179.64148820901755,179.64148820901755,179.64148820901755,179.64148820901755,181.61811083403882,181.61855400004424,,,,,,181.6186356249964,None,,,NA,NA,181.61871775001055,181.6290208750288,182.6181095840293,182.61245337501168,177.93177812499925,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
33,0,33,right,0.8524967919802293,None,None,,,33,0,33,0,182.6181095840293,,,,,,,,,182.613014750008,182.6181095840293,-0.0005109170451760292,183.60097995901015,34,1,0.5,0.2,0.7,183.6012212500209,183.6286764590186,183.6286764590186,183.6286764590186,183.6286764590186,184.48732945899246,right,0.8524967919802293,None,right,0.8524967919802293,0.7,1,184.50697129202308,184.5154979590443,184.5154979590443,184.5154979590443,184.5154979590443,186.49591229204088,186.49620141700143,,,,,,186.4962847920251,None,,,NA,NA,186.49638758401852,186.50193841703003,187.495703875029,187.486250750022,183.61275512503926,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
34,0,34,right,0.4324635000084527,None,None,,,34,0,34,0,187.495703875029,,,,,,,,,187.48664454201935,187.495703875029,-0.0005769160343334079,188.47949812503066,35,1,0.5,0.2,0.7,188.47975787502946,188.48565962503199,188.48565962503199,188.48565962503199,188.48565962503199,188.92028158402536,right,0.4324635000084527,None,right,0.4324635000084527,0.7,1,188.93938595900545,188.9472346670227,188.9472346670227,188.9472346670227,188.9472346670227,190.9295774170314,190.9300662089954,,,,,,190.93014045903692,None,,,NA,NA,190.93023370899027,190.93553341703955,191.92883537500165,191.9189777499996,188.48565962503199,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
35,0,35,right,0.5726209999993443,None,None,,,35,0,35,0,191.92883537500165,,,,,,,,,191.9193636670243,191.92883537500165,0.004822791961487383,192.91304900002433,36,1,0.5,0.2,0.7,192.91330912499689,192.92901237501064,192.92901237501064,192.92901237501064,192.92901237501064,193.51307300000917,right,0.5726209999993443,None,right,0.5726209999993443,0.7,1,193.53203025000403,193.53994124999736,193.53994124999736,193.53994124999736,193.53994124999736,195.51759520900669,195.51798708399292,,,,,,195.51804979203735,None,,,NA,NA,195.5181239999947,195.5290513749933,196.52061775000766,196.5133390420233,192.91886100004194,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
36,0,36,right,0.8059810000122525,None,None,,,36,0,36,0,196.52061775000766,,,,,,,,,196.513786000025,196.52061775000766,0.0025823329924605787,197.51335125003243,37,1,0.5,0.2,0.7,197.51378279202618,197.520534167008,197.520534167008,197.520534167008,197.520534167008,198.33038895903155,right,0.8059810000122525,None,right,0.8059810000122525,0.7,1,198.3495699170162,198.35882245900575,198.35882245900575,198.35882245900575,198.35882245900575,200.33441729203332,200.33479824999813,,,,,,200.33487108402187,None,,,NA,NA,200.3349442090257,200.3457369590178,201.33704662503442,201.33005545899505,197.520534167008,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
37,0,37,right,0.3890104999882169,None,None,,,37,0,37,0,201.33704662503442,,,,,,,,,201.33064841700252,201.33704662503442,0.0021907079499214888,202.32996537501458,38,1,0.5,0.2,0.7,202.330288459023,202.33696970902383,202.33696970902383,202.33696970902383,202.33696970902383,202.73159637500066,right,0.3890104999882169,None,right,0.3890104999882169,0.7,1,202.7517644590116,202.7591346669942,202.7591346669942,202.7591346669942,202.7591346669942,204.73577795899473,204.73609766701702,,,,,,204.7361682500341,None,,,NA,NA,204.7362422090373,204.74594645900652,205.7370954999933,205.73002125002677,202.33696970902383,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
38,0,38,right,0.43134725000709295,None,None,,,38,0,38,0,205.7370954999933,,,,,,,,,205.73047425004188,205.7370954999933,0.0009380000410601497,206.72962883400032,39,1,0.5,0.2,0.7,206.7298989170231,206.73565250000684,206.73565250000684,206.73565250000684,206.73565250000684,207.1688301670365,right,0.43134725000709295,None,right,0.43134725000709295,0.7,0,207.1892453340115,207.1968747090432,207.1968747090432,207.1968747090432,207.1968747090432,209.18021595902974,209.18049991701264,,,,,,209.1805517920293,None,,,NA,NA,209.18062116700457,209.1966620000312,210.18783691700082,210.18074520904338,206.73565250000684,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
39,0,39,right,0.516007709025871,None,None,,,39,0,39,0,210.18783691700082,,,,,,,,,210.18129762500757,210.18783691700082,0.0007427909877151251,211.1795791250188,40,1,0.5,0.2,0.7,211.1798468340421,211.18566308403388,211.18566308403388,211.18566308403388,211.18566308403388,211.7035400000168,right,0.516007709025871,None,right,0.516007709025871,0.7,1,211.72203183401143,211.72998012503376,211.72998012503376,211.72998012503376,211.72998012503376,213.71266995900078,213.71293979202164,,,,,,213.71299608401023,None,,,NA,NA,213.71309325000038,213.71787754201796,214.71206799999345,214.70244745904347,211.18566308403388,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
40,0,40,right,1.5663811669801362,None,None,,,40,0,40,0,214.71206799999345,,,,,,,,,214.7030224170303,214.71206799999345,-0.0008995419484563172,215.6962265840266,41,1,0.5,0.2,0.7,215.69658716703998,215.703594584018,215.703594584018,215.703594584018,215.703594584018,217.28030979202595,right,1.5663811669801362,None,right,1.5663811669801362,0.7,1,217.29952545900596,217.30661629204405,217.30661629204405,217.30661629204405,217.30661629204405,219.28419037500862,219.28458916704403,,,,,,219.28465824999148,None,,,NA,NA,219.28473141702125,219.29638129199157,220.28718666703207,220.27979741699528,215.703594584018,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
41,0,41,right,0.4109849579981528,None,None,,,41,0,41,0,220.28718666703207,,,,,,,,,220.28020350000588,220.28718666703207,0.0025528749683871865,221.27972824999597,42,1,0.5,0.2,0.7,221.2800569999963,221.28684004204115,221.28684004204115,221.28684004204115,221.28684004204115,221.70393941702787,right,0.4109849579981528,None,right,0.4109849579981528,0.7,1,221.72165800002404,221.7289787090267,221.7289787090267,221.7289787090267,221.7289787090267,223.7128373340238,223.71318087499822,,,,,,223.71323633403517,None,,,NA,NA,223.7133075420279,223.71855754201533,224.71200699999463,224.7012797500356,221.28684004204115,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
42,0,42,right,0.31152033305261284,None,None,,,42,0,42,0,224.71200699999463,,,,,,,,,224.7016354590305,224.71200699999463,0.004694916016887873,225.69621508399723,43,1,0.5,0.2,0.7,225.6964860840235,225.7024959170376,225.7024959170376,225.7024959170376,225.7024959170376,226.0211266670376,right,0.31152033305261284,None,right,0.31152033305261284,0.7,1,226.04047762503615,226.04826641699765,226.04826641699765,226.04826641699765,226.04826641699765,228.02982329204679,228.03023725003004,,,,,,228.03031275002286,None,,,NA,NA,228.0303895000252,228.03589649999049,229.03560591704445,229.0294381250278,225.7024959170376,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
43,0,43,right,0.5057960000121966,None,None,,,43,0,43,0,229.03560591704445,,,,,,,,,229.0298262090073,229.03560591704445,-0.000508250028360635,230.01875870901858,44,1,0.5,0.2,0.7,230.0190160840284,230.02913366700523,230.02913366700523,230.02913366700523,230.02913366700523,230.53720670903567,right,0.5057960000121966,None,right,0.5057960000121966,0.7,1,230.5552125420072,230.56257429200923,230.56257429200923,230.56257429200923,230.56257429200923,232.54579512501368,232.54620174999582,,,,,,232.5462572920369,None,,,NA,NA,232.54633899999317,232.5529048340395,233.5548366670264,233.5467197090038,230.02913366700523,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
44,0,44,right,0.36025445896666497,None,None,,,44,0,44,0,233.5548366670264,,,,,,,,,233.5474682089989,233.5548366670264,0.0011891250032931566,234.5467269590008,45,1,0.5,0.2,0.7,234.54708158399444,234.55317125003785,234.55317125003785,234.55317125003785,234.55317125003785,234.91907337500015,right,0.36025445896666497,None,right,0.36025445896666497,0.7,0,234.93063837499358,234.93752450001193,234.93752450001193,234.93752450001193,234.93752450001193,236.9293094589957,236.92979908402776,,,,,,236.92987216700567,None,,,NA,NA,236.92995637503918,236.9358592920471,237.9292437499971,237.91908275004243,234.55317125003785,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
45,0,45,right,0.6072151659755036,None,None,,,45,0,45,0,237.9292437499971,,,,,,,,,237.91951087501366,237.9292437499971,-0.0005919999675825238,238.91284162504598,46,1,0.5,0.2,0.7,238.91307200002484,238.918816584046,238.918816584046,238.918816584046,238.918816584046,239.53034362499602,right,0.6072151659755036,None,right,0.6072151659755036,0.7,1,239.54855929204496,239.5564394170069,239.5564394170069,239.5564394170069,239.5564394170069,241.5342401250382,241.5345039590029,,,,,,241.53455800004303,None,,,NA,NA,241.53462670900626,241.5457513750298,242.53738441702444,242.52992508403258,238.918816584046,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
46,0,46,right,0.32722625002497807,None,None,,,46,0,46,0,242.53738441702444,,,,,,,,,242.53066049999325,242.53738441702444,0.0028574999887496233,243.5298680420383,47,1,0.5,0.2,0.7,243.53028687502956,243.53710029204376,243.53710029204376,243.53710029204376,243.53710029204376,243.86896008404437,right,0.32722625002497807,None,right,0.32722625002497807,0.7,1,243.88742937502684,243.8955532500404,243.8955532500404,243.8955532500404,243.8955532500404,245.87921708403155,245.87969429203076,,,,,,245.8797592500341,None,,,NA,NA,245.87992091703927,245.8864440000034,246.8868260839954,246.87940645904746,243.53710029204376,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
47,0,47,right,0.3531776659656316,None,None,,,47,0,47,0,246.8868260839954,,,,,,,,,246.87978837499395,246.8868260839954,-1.554196933284402e-05,247.879339584033,48,1,0.5,0.2,0.7,247.8795910840272,247.8853554590023,247.8853554590023,247.8853554590023,247.8853554590023,248.2475022500148,right,0.3531776659656316,None,right,0.3531776659656316,0.7,0,248.26709570904495,248.27449999999953,248.27449999999953,248.27449999999953,248.27449999999953,250.25138425000478,250.25165816699155,,,,,,250.25170995900407,None,,,NA,NA,250.25177650002297,250.26247962500202,251.25368075002916,251.24663995899027,247.8853554590023,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
48,0,48,right,1.5952908330364153,None,None,,,48,0,48,0,251.25368075002916,,,,,,,,,251.24722466699313,251.25368075002916,0.0020009169820696115,252.24633300001733,49,1,0.5,0.2,0.7,252.2466204590164,252.25194854201982,252.25194854201982,252.25194854201982,252.25194854201982,253.84946491703158,right,1.5952908330364153,None,right,1.5952908330364153,0.7,1,253.86737600003835,253.87514445901616,253.87514445901616,253.87514445901616,253.87514445901616,255.85114783403696,255.8514621250215,,,,,,255.85151483403752,None,,,NA,NA,255.85158300003968,255.86241075000726,256.85382141702576,256.84668745903764,252.25194854201982,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
49,0,49,right,0.3691137920250185,None,None,,,49,0,49,0,256.85382141702576,,,,,,,,,256.84733325004345,256.85382141702576,0.0023349160328507423,257.8466356249992,50,1,0.5,0.2,0.7,257.8469832499977,257.8527425840148,257.8527425840148,257.8527425840148,257.8527425840148,258.23329599999124,right,0.3691137920250185,None,right,0.3691137920250185,0.7,1,258.25364758400247,258.26168400002643,258.26168400002643,258.26168400002643,258.26168400002643,260.2358559590066,260.2361619590083,,,,,,260.236218334001,None,,,NA,NA,260.2362950000097,260.2457874590182,261.23741066700313,261.2300454590004,257.8527425840148,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
50,0,50,right,0.3309444590122439,None,None,,,50,0,50,0,261.23741066700313,,,,,,,,,261.230683959031,261.23741066700313,0.00119479198474437,262.22946491703624,51,1,0.5,0.2,0.7,262.22972279199166,262.2355084590381,262.2355084590381,262.2355084590381,262.2355084590381,262.5693738750415,right,0.3309444590122439,None,right,0.3309444590122439,0.7,0,262.5891776670469,262.5966208340251,262.5966208340251,262.5966208340251,262.5966208340251,264.57951766700717,264.57996624999214,,,,,,264.58006508403923,None,,,NA,NA,264.5801511669997,264.58615808404284,265.57902649999596,265.5692062500166,262.2355084590381,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
51,0,51,right,0.9471757090068422,None,None,,,51,0,51,0,265.57902649999596,,,,,,,,,265.569723166991,265.57902649999596,0.005233041010797024,266.5629354590201,52,1,0.5,0.2,0.7,266.56316975003574,266.5791423750343,266.5791423750343,266.5791423750343,266.5791423750343,267.53129925002577,right,0.9471757090068422,None,right,0.9471757090068422,0.7,0,267.5515401670127,267.55866033403436,267.55866033403436,267.55866033403436,267.55866033403436,269.5356434590067,269.53594329202315,,,,,,269.5359973339946,None,,,NA,NA,269.53607358399313,269.5457714170334,270.53717087500263,270.5302363340161,266.5690512090223,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
52,0,52,right,0.4041042919852771,None,None,,,52,0,52,0,270.53717087500263,,,,,,,,,270.53081916703377,270.53717087500263,0.0011887909495271742,271.52994654199574,53,1,0.5,0.2,0.7,271.53021674999036,271.54642912501004,271.54642912501004,271.54642912501004,271.54642912501004,271.9539475000347,right,0.4041042919852771,None,right,0.4041042919852771,0.7,0,271.9744647920015,271.9819005840109,271.9819005840109,271.9819005840109,271.9819005840109,273.9629713339964,273.96326562500326,,,,,,273.96332120901207,None,,,NA,NA,273.96339491702383,273.96866491704714,274.9625542089925,274.9525369590265,271.54642912501004,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
53,0,53,up,0.5110707920393907,None,None,,,53,0,53,0,274.9625542089925,,,,,,,,,274.95299625000916,274.9625542089925,-0.0007264590240083635,275.9460725419922,54,1,0.5,0.2,0.7,275.9463317920454,275.95320829201955,275.95320829201955,275.95320829201955,275.95320829201955,276.46936316700885,up,0.5110707920393907,None,up,0.5110707920393907,0.2,0,276.48839091701666,276.5005090840277,276.5005090840277,276.5005090840277,276.5005090840277,278.47929037502035,278.4795970839914,,,,,,278.47966295899823,None,,,NA,NA,278.4797365000122,278.4861242090119,279.48767237499123,279.47987462504534,275.95320829201955,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
54,0,54,up,0.34371595800621435,None,None,,,54,0,54,0,279.48767237499123,,,,,,,,,279.48044433403993,279.48767237499123,0.0007733330130577087,280.4798733750358,55,1,0.5,0.2,0.7,280.48022241704166,280.4865994169959,280.4865994169959,280.4865994169959,280.4865994169959,280.84769337502075,up,0.34371595800621435,None,up,0.34371595800621435,0.2,0,280.8681468340219,280.87527533399407,280.87527533399407,280.87527533399407,280.87527533399407,282.8524168750155,282.85284308402333,,,,,,282.8529162920313,None,,,NA,NA,282.85300804203143,282.86235366703477,283.8510282920324,283.8456695420318,280.4865994169959,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
55,0,55,up,0.630036583985202,None,None,,,55,0,55,0,283.8510282920324,,,,,,,,,283.84602991701104,283.8510282920324,0.009025666047818959,284.83464062499115,56,1,0.5,0.2,0.7,284.83489937504055,284.8514444589964,284.8514444589964,284.8514444589964,284.8514444589964,285.4862105420325,up,0.630036583985202,None,up,0.630036583985202,0.2,0,285.5053004590445,285.51288550003665,285.51288550003665,285.51288550003665,285.51288550003665,287.4962953340146,287.49676808400545,,,,,,287.49684858403634,None,,,NA,NA,287.4969716250198,287.5032943750266,288.5049874590477,288.49677025002893,284.8457190420013,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
56,0,56,left,0.3270700839930214,None,None,,,56,0,56,0,288.5049874590477,,,,,,,,,288.49740799999563,288.5049874590477,0.0005365000106394291,289.4964010420372,57,1,0.5,0.2,0.7,289.4966378750396,289.50367879203986,289.50367879203986,289.50367879203986,289.50367879203986,289.83762779203244,left,0.3270700839930214,None,left,0.3270700839930214,0.5,1,289.857106667012,289.8666332500288,289.8666332500288,289.8666332500288,289.8666332500288,291.84621350001544,291.8466347090434,,,,,,291.84670687501784,None,,,NA,NA,291.84679316700203,291.8527579170186,292.845666334033,292.83573004201753,289.50367879203986,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
57,0,57,left,0.34589400002732873,None,None,,,57,0,57,0,292.845666334033,,,,,,,,,292.83614604204195,292.845666334033,0.0042830409947782755,293.829503459041,58,1,0.5,0.2,0.7,293.82976749999216,293.8368124589906,293.8368124589906,293.8368124589906,293.8368124589906,294.1858151250053,left,0.34589400002732873,None,left,0.34589400002732873,0.5,1,294.2038420000463,294.21132162504364,294.21132162504364,294.21132162504364,294.21132162504364,296.18610366701614,296.18643025000347,,,,,,296.18649187503615,None,,,NA,NA,296.1865638340241,296.196081000031,297.18761183402967,297.18019016704056,293.8368124589906,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
58,0,58,left,0.27740458300104365,None,None,,,58,0,58,0,297.18761183402967,,,,,,,,,297.1809001250076,297.18761183402967,0.0011501249973662198,298.180557084037,59,1,0.5,0.2,0.7,298.1808834170224,298.18699004204245,298.18699004204245,298.18699004204245,298.18699004204245,298.4702883750433,left,0.27740458300104365,None,left,0.27740458300104365,0.5,1,298.48967587499646,298.49873887503054,298.49873887503054,298.49873887503054,298.49873887503054,300.47966637503123,300.4801763750147,,,,,,300.480255500006,None,,,NA,NA,300.4803481250419,300.4864091670024,301.4877126250067,301.47991799999727,298.18699004204245,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
59,0,59,left,0.4115132500301115,None,None,,,59,0,59,0,301.4877126250067,,,,,,,,,301.4805113750044,301.4877126250067,0.0002595839905552566,302.47940475004725,60,1,0.5,0.2,0.7,302.47971745900577,302.4857179170358,302.4857179170358,302.4857179170358,302.4857179170358,302.9032420840231,left,0.4115132500301115,None,left,0.4115132500301115,0.5,1,302.9222152500297,302.9302969590062,302.9302969590062,302.9302969590062,302.9302969590062,304.9128184170113,304.91333895904245,,,,,,304.91341762500815,None,,,NA,NA,304.9135047500022,304.91966300003696,305.9584242500132,305.9127675840282,302.4857179170358,,,,530972,001,2025-08-11_15h06.33.563,regret_experiment,2024.2.4,None,1,0.5,0.2,0.7,2025-08-11 15h06.46.167411 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,305.94914070900995,305.9584242500132,,,,,,,,,,,,
