thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,RegretRating.started,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,RegretRating.stopped,trials.regret_key.keys,trials.regret_key.rt,trials.regret_key.duration,regret_rating,regret_rt,ITI.started,blank_screen.started,ITI.stopped,blank_screen.stopped,fixcross.stopped,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
9,0,9,up,0.4859247089771088,None,None,,,9,0,9,0,56.5951877500047,,,,,,,,,56.58352687500883,56.5951877500047,-0.0002922500134445727,57.58125120899058,10,1,0.5,0.7,0.2,57.5818565840018,57.58881112499512,57.58881112499512,57.58881112499512,57.58881112499512,58.081230417010374,up,0.4859247089771088,None,up,0.4859247089771088,0.7,1,58.09999300001073,58.11027166698477,58.11027166698477,58.11027166698477,58.11027166698477,60.083847792004235,60.084511749999365,,,,,,60.084566042001825,None,,,NA,NA,60.08529720900697,60.09551745900535,61.07968645900837,61.08807733398862,57.58881112499512,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
10,0,10,right,0.5025354999816045,None,2,1.0661870000185445,None,10,0,10,0,61.08807733398862,,,,,,,,,61.080356208985904,61.08807733398862,0.003573958994820714,62.07935312500922,11,1,0.5,0.7,0.2,62.07961612500367,62.08649183399393,62.08649183399393,62.08649183399393,62.08649183399393,62.632406458986225,right,0.5025354999816045,None,right,0.5025354999816045,0.2,0,62.67612041698885,62.86136129198712,62.86136129198712,62.86136129198712,62.86136129198712,64.63508154198644,64.64413187498576,64.65146670900867,64.65146670900867,64.65146670900867,64.65146670900867,64.65146670900867,65.72856070898706,2,1.0661870000185445,None,2,1.0661870000185445,65.72934091699426,65.86046324999188,66.73257862500031,,62.08649183399393,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
11,0,11,up,0.5536647090048064,None,None,,,11,0,11,0,66.74499712500256,,,,,,,,,66.73327666698606,66.74499712500256,0.0045693749852944165,67.72882787499111,12,1,0.5,0.7,0.2,67.729397084011,67.73713604200748,67.73713604200748,67.73713604200748,67.73713604200748,68.29695466699195,up,0.5536647090048064,None,up,0.5536647090048064,0.7,1,68.31224274999113,68.32317474999581,68.32317474999581,68.32317474999581,68.32317474999581,70.3008905419847,70.30156154200085,,,,,,70.30160587499267,None,,,NA,NA,70.30167637500563,70.31138329199166,71.29443000000902,71.3012610419828,,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
12,0,12,left,0.548415750003187,None,None,,,12,0,12,0,71.3012610419828,,,,,,,,,71.29599566699471,71.3012610419828,-0.0003206669935025275,72.29579937498784,13,1,0.5,0.7,0.2,72.29662783400272,72.302324416989,72.302324416989,72.302324416989,72.302324416989,72.86324141698424,left,0.548415750003187,None,left,0.548415750003187,0.5,1,72.88007133398787,72.8879495000001,72.8879495000001,72.8879495000001,72.8879495000001,74.86575045899372,74.86610433401074,,,,,,74.86615945899393,None,,,NA,NA,74.86627349999617,74.87784383399412,75.86061587498989,75.86529091699049,72.302324416989,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
13,0,13,up,0.5091678340104409,None,None,,,13,0,13,0,75.86529091699049,,,,,,,,,75.86109066699282,75.86529091699049,-0.0008940830011852086,76.85102520900546,14,1,0.5,0.7,0.2,76.85142604200519,76.86145512500661,76.86145512500661,76.86145512500661,76.86145512500661,77.37611804201151,up,0.5091678340104409,None,up,0.5091678340104409,0.7,1,77.39548179198755,77.40544791700086,77.40544791700086,77.40544791700086,77.40544791700086,79.37797154200962,79.37846750000608,,,,,,79.37851920898538,None,,,NA,NA,79.37870750000002,79.38336716699996,80.37773220898816,80.38347283398616,76.86145512500661,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
14,0,14,left,0.4825636660098098,None,None,,,14,0,14,0,80.38347283398616,,,,,,,,,80.37820095900679,80.38347283398616,-0.0003972920239903033,81.37904383399291,15,1,0.5,0.7,0.2,81.3793362499855,81.3845726249856,81.3845726249856,81.3845726249856,81.3845726249856,81.87883000000147,left,0.4825636660098098,None,left,0.4825636660098098,0.5,1,81.89359420898836,81.90136508399155,81.90136508399155,81.90136508399155,81.90136508399155,83.88262958399719,83.88335275001009,,,,,,83.88346508398536,None,,,NA,NA,83.88358870899538,83.8934632090095,84.87877083400963,84.8850949589978,81.3845726249856,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
15,0,15,up,0.45075520800310187,None,None,,,15,0,15,0,84.8850949589978,,,,,,,,,84.88019091699971,84.8850949589978,0.0016212080081459135,85.88026870900649,16,1,0.5,0.7,0.2,85.88064183399547,85.88588166699628,85.88588166699628,85.88588166699628,85.88588166699628,86.34649966700817,up,0.45075520800310187,None,up,0.45075520800310187,0.7,1,86.36411195900291,86.37063716698322,86.37063716698322,86.37063716698322,86.37063716698322,88.35080941699562,88.35123779199785,,,,,,88.35128558400902,None,,,NA,NA,88.35134200000903,88.35994683401077,89.34515083400765,89.35158354201121,85.88588166699628,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
16,0,16,left,0.6683614999928977,None,None,,,16,0,16,0,89.35158354201121,,,,,,,,,89.3461925839947,89.35158354201121,0.00033533398527652025,90.34383579200949,17,1,0.5,0.7,0.2,90.34409395899274,90.3492127500067,90.3492127500067,90.3492127500067,90.3492127500067,91.01929799999925,left,0.6683614999928977,None,left,0.6683614999928977,0.5,1,91.03381583400187,91.04284566699062,91.04284566699062,91.04284566699062,91.04284566699062,93.02740504199755,93.0280583339918,,,,,,93.02816345900646,None,,,NA,NA,93.02828674999182,93.03399445899413,94.02731599999242,94.0344819999882,90.3492127500067,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
17,0,17,up,0.3681193749944214,None,None,,,17,0,17,0,94.0344819999882,,,,,,,,,94.02775041700806,94.0344819999882,-0.0004716250114142895,95.01729095898918,18,1,0.5,0.7,0.2,95.01758454198716,95.02688558399677,95.02688558399677,95.02688558399677,95.02688558399677,95.40011254200363,up,0.3681193749944214,None,up,0.3681193749944214,0.7,1,95.4141904170101,95.42310949999955,95.42310949999955,95.42310949999955,95.42310949999955,97.41014454199467,97.41045620900695,,,,,,97.41049204199226,None,,,NA,NA,97.41053937500692,97.41469883400714,98.39999999999418,98.40929162499378,95.02688558399677,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
18,0,18,left,0.31779154200921766,None,2,0.6657753750041593,None,18,0,18,0,98.40929162499378,,,,,,,,,98.40108091698494,98.40929162499378,0.003689915989525616,99.39488708399585,19,1,0.5,0.7,0.2,99.39597483398393,99.40214525000192,99.40214525000192,99.40214525000192,99.40214525000192,99.72714450000785,left,0.31779154200921766,None,left,0.31779154200921766,0.5,0,99.7420948339859,99.74909062500228,99.74909062500228,99.74909062500228,99.74909062500228,101.73335358398617,101.74214891699376,101.75157108399435,101.75157108399435,101.75157108399435,101.75157108399435,101.75157108399435,102.42840787500609,2,0.6657753750041593,None,2,0.6657753750041593,102.42855083401082,102.56722791699576,103.43093570900965,,99.40214525000192,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
19,0,19,up,0.42414045901387,None,None,,,19,0,19,0,103.44316562500899,,,,,,,,,103.43151383398799,103.44316562500899,0.0030334579932969064,104.42683058400871,20,1,0.5,0.7,0.2,104.42710479200468,104.432114833995,104.432114833995,104.432114833995,104.432114833995,104.86184262498864,up,0.42414045901387,None,up,0.42414045901387,0.7,1,104.87490391699248,104.88199075000011,104.88199075000011,104.88199075000011,104.88199075000011,106.86556825001026,106.86598058399977,,,,,,106.86604225001065,None,,,NA,NA,106.86610683400068,106.87608016698505,107.85972533398308,107.86437520899926,104.432114833995,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
20,0,20,right,0.33673325000563636,None,2,1.7691853749856818,None,20,0,20,0,107.86437520899926,,,,,,,,,107.86011312500341,107.86437520899926,0.008774125017225742,108.8479558750114,21,1,0.5,0.7,0.2,108.84842733398546,108.86397674999898,108.86397674999898,108.86397674999898,108.86397674999898,109.21047516699764,right,0.33673325000563636,None,right,0.33673325000563636,0.2,0,109.225222167006,109.23222787500708,109.23222787500708,109.23222787500708,109.23222787500708,111.2162217090081,111.22411916698911,111.23138154199114,111.23138154199114,111.23138154199114,111.23138154199114,111.23138154199114,113.01317091699457,2,1.7691853749856818,None,2,1.7691853749856818,113.01323712500744,113.02527199999895,114.008805999998,114.01352416700684,108.8593210419931,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
21,0,21,up,0.48640579197672196,None,2,0.9611250410089269,None,21,0,21,0,114.01352416700684,,,,,,,,,114.00933079200331,114.01352416700684,0.0003571669803932309,114.99861908398452,22,1,0.5,0.7,0.2,114.99891950000892,115.00929420898319,115.00929420898319,115.00929420898319,115.00929420898319,115.50165983400075,up,0.48640579197672196,None,up,0.48640579197672196,0.7,0,115.51616150001064,115.52359208400594,115.52359208400594,115.52359208400594,115.52359208400594,117.5095769999898,117.51874345898977,117.52645158400992,117.52645158400992,117.52645158400992,117.52645158400992,117.52645158400992,118.49294587498298,2,0.9611250410089269,None,2,0.9611250410089269,118.49302291698405,118.49748295900645,119.48288641698309,119.49235687500914,115.00929420898319,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
22,0,22,up,0.3336248749983497,None,None,,,22,0,22,0,119.49235687500914,,,,,,,,,119.48372183399624,119.49235687500914,-0.0005265409999992698,120.4771114999894,23,1,0.5,0.7,0.2,120.47769370899186,120.48331237499951,120.48331237499951,120.48331237499951,120.48331237499951,120.8269754590001,up,0.3336248749983497,None,up,0.3336248749983497,0.7,1,120.84109420899767,120.84848979199887,120.84848979199887,120.84848979199887,120.84848979199887,122.83127633400727,122.8317954170052,,,,,,122.83184483399964,None,,,NA,NA,122.83195629200782,122.84221862500999,123.82551683401107,123.83068424998783,120.48331237499951,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
23,0,23,up,0.5183377500216011,None,None,,,23,0,23,0,123.83068424998783,,,,,,,,,123.82598233400495,123.83068424998783,0.009064332989510149,124.81500558400876,24,1,0.5,0.7,0.2,124.81530495898915,124.82549262500834,124.82549262500834,124.82549262500834,124.82549262500834,125.35255308399792,up,0.5183377500216011,None,up,0.5183377500216011,0.7,1,125.38021554198349,125.3965455419966,125.3965455419966,125.3965455419966,125.3965455419966,127.35911095899064,127.36014508400694,,,,,,127.36019995898823,None,,,NA,NA,127.36025316698942,127.36519466698519,128.3486750840093,128.35872650000965,124.82549262500834,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
24,0,24,up,0.3206521249958314,None,None,,,24,0,24,0,128.35872650000965,,,,,,,,,128.34903608399327,128.35872650000965,0.002960124984383583,129.34568391699577,25,1,0.5,0.7,0.2,129.34598716700566,129.35859845898813,129.35859845898813,129.35859845898813,129.35859845898813,129.68153199998778,up,0.3206521249958314,None,up,0.3206521249958314,0.7,1,129.69468733400572,129.7018852919864,129.7018852919864,129.7018852919864,129.7018852919864,131.69132124999305,131.69166437498643,,,,,,131.69169245898956,None,,,NA,NA,131.6917406670109,131.6961176249897,132.68114104200504,132.6917334169848,129.35859845898813,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
25,0,25,up,0.34489120898069814,None,None,,,25,0,25,0,132.6917334169848,,,,,,,,,132.68155849998584,132.6917334169848,5.07089716847986e-05,133.67629783399752,26,1,0.5,0.7,0.2,133.67694725000183,133.68199045900838,133.68199045900838,133.68199045900838,133.68199045900838,134.03152754198527,up,0.34489120898069814,None,up,0.34489120898069814,0.7,1,134.043154916988,134.05055579199689,134.05055579199689,134.05055579199689,134.05055579199689,136.0417520419869,136.04230425000424,,,,,,136.04241483399528,None,,,NA,NA,136.04254204200697,136.04867512499914,137.04208083398407,137.04744125000434,133.68199045900838,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
26,0,26,up,0.6212293340067845,None,2,1.517931167007191,None,26,0,26,0,137.04744125000434,,,,,,,,,137.0424637919932,137.04744125000434,-1.0666000889614224e-05,138.03215079198708,27,1,0.5,0.7,0.2,138.03244845900917,138.04159245899064,138.04159245899064,138.04159245899064,138.04159245899064,138.6644145839964,up,0.6212293340067845,None,up,0.6212293340067845,0.7,0,138.677479209,138.68418549999478,138.68418549999478,138.68418549999478,138.68418549999478,140.67431170900818,140.6826708749868,140.69221770900185,140.69221770900185,140.69221770900185,140.69221770900185,140.69221770900185,142.21417945899884,2,1.517931167007191,None,2,1.517931167007191,142.21424379199743,142.22337170899846,143.20861783399596,143.21414179200656,138.04159245899064,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
27,0,27,up,0.45500162499956787,None,None,,,27,0,27,0,143.21414179200656,,,,,,,,,143.20898666698486,143.21414179200656,3.4374999813735485e-05,144.1972622089961,28,1,0.5,0.7,0.2,144.19756770899403,144.20819579198724,144.20819579198724,144.20819579198724,144.20819579198724,144.66535991700948,up,0.45500162499956787,None,up,0.45500162499956787,0.7,1,144.67836399999214,144.68655066698557,144.68655066698557,144.68655066698557,144.68655066698557,146.67471250001108,146.67577983401134,,,,,,146.67589487499208,None,,,NA,NA,146.67600916698575,146.68135708398768,147.67617912500282,147.68163833400467,144.20819579198724,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
28,0,28,left,0.31315433300915174,None,None,,,28,0,28,0,147.68163833400467,,,,,,,,,147.6766051669838,147.68163833400467,0.0006541670009028167,148.67476804199396,29,1,0.5,0.7,0.2,148.67505266700755,148.68004279199522,148.68004279199522,148.68004279199522,148.68004279199522,148.99703554200823,left,0.31315433300915174,None,left,0.31315433300915174,0.5,1,149.0105557089846,149.02047550000134,149.02047550000134,149.02047550000134,149.02047550000134,150.99747916701017,150.9979097089963,,,,,,150.99794870900223,None,,,NA,NA,150.99800245900406,151.00771229199017,151.99126033400535,151.9960782499984,148.68004279199522,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
29,0,29,up,0.6953186249884311,None,2,1.1635182500176597,None,29,0,29,0,151.9960782499984,,,,,,,,,151.99163591698743,151.9960782499984,0.009797292004805058,152.98059258400463,30,1,0.5,0.7,0.2,152.98091279200162,152.99816154199652,152.99816154199652,152.99816154199652,152.99816154199652,153.69742045900784,up,0.6953186249884311,None,up,0.6953186249884311,0.7,0,153.71338137501152,153.72008724999614,153.72008724999614,153.72008724999614,153.72008724999614,155.70774529199116,155.7147980419977,155.7224005839962,155.7224005839962,155.7224005839962,155.7224005839962,155.7224005839962,157.1726317499997,2,1.1635182500176597,None,2,1.1635182500176597,157.17271362498286,157.1815878750058,158.17474116699304,,152.9913267499942,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
30,0,30,right,0.32229145799647085,None,None,,,30,0,30,0,158.1909481670009,,,,,,,,,158.17525604198454,158.1909481670009,0.0025954159791581333,159.17405754199717,31,1,0.5,0.7,0.2,159.17435037498944,159.1792577090091,159.1792577090091,159.1792577090091,159.1792577090091,159.51039191699238,right,0.32229145799647085,None,right,0.32229145799647085,0.2,0,159.5254367919988,159.53338300000178,159.53338300000178,159.53338300000178,159.53338300000178,161.5136329169909,161.51430275000166,,,,,,161.51439629198285,None,,,NA,NA,161.51457229198422,161.52325383399148,162.5059856250009,162.51062470898614,,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
31,0,31,up,0.5606714999885298,None,None,,,31,0,31,0,162.51062470898614,,,,,,,,,162.50643141698674,162.51062470898614,0.008544875017832965,163.49702516698744,32,1,0.5,0.7,0.2,163.4975283340027,163.51626075000968,163.51626075000968,163.51626075000968,163.51626075000968,164.0812057919975,up,0.5606714999885298,None,up,0.5606714999885298,0.7,1,164.09654579201015,164.10438458400313,164.10438458400313,164.10438458400313,164.10438458400313,166.08961200001067,166.0900916249957,,,,,,166.09012879198417,None,,,NA,NA,166.09019074999378,166.09472691698465,167.0786350420094,167.0902442089864,163.5068166249839,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
32,0,32,left,0.4938150410016533,None,None,,,32,0,32,0,167.0902442089864,,,,,,,,,167.07930112499162,167.0902442089864,0.00012258297647349536,168.07467400000314,33,1,0.5,0.7,0.2,168.07514025000273,168.0815320420079,168.0815320420079,168.0815320420079,168.0815320420079,168.5800764169835,left,0.4938150410016533,None,left,0.4938150410016533,0.5,0,168.59658499999205,168.603338624991,168.603338624991,168.603338624991,168.603338624991,170.5905760419846,170.59114495900576,,,,,,170.59126487499452,None,,,NA,NA,170.59139979199972,170.59679566699197,171.59035725001013,171.5952972919913,168.0815320420079,,,,34108,001,2025-11-07_09h18.18.472,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-07 09h18.34.424365 -0800,
