thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,regret_rating,regret_rt,RegretRating.started,RegretRating.stopped,trials.regret_key.keys,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,trials.regret_key.rt,trials.regret_key.duration,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
11,0,11,right,0.7696402499568649,None,2,0.7060800840263255,None,11,0,11,0,73.85866387496935,,,,,,,,,73.85187995800516,73.85866387496935,0.001324417011346668,74.85092533298302,12,1,0.5,0.7,0.2,74.85133120801765,74.85855512501439,74.85855512501439,74.85855512501439,74.85855512501439,75.63487566699041,right,0.7696402499568649,None,right,0.7696402499568649,0.2,0,75.65518720797263,75.66316250001546,75.66316250001546,75.66316250001546,75.66316250001546,77.63878545799525,2,0.7060800840263255,77.6506890419987,78.36898662499152,2,78.3691084170132,78.37445670797024,79.36643162497785,79.35741379199317,74.85855512501439,77.65773674997035,77.65773674997035,77.65773674997035,77.65773674997035,77.65773674997035,0.7060800840263255,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
12,0,12,left,0.397659208974801,None,3,0.6267741250339895,None,12,0,12,0,79.36643162497785,,,,,,,,,79.35782670800108,79.36643162497785,0.0016165839624591172,80.35104170802515,13,1,0.5,0.7,0.2,80.35155354201561,80.36696608300554,80.36696608300554,80.36696608300554,80.36696608300554,80.76831075001974,left,0.397659208974801,None,left,0.397659208974801,0.5,0,80.78783454198856,80.79517791699618,80.79517791699618,80.79517791699618,80.79517791699618,82.77461658301763,3,0.6267741250339895,82.78628291701898,83.4244835000136,3,83.42460408300394,83.43331454199506,84.42538766702637,84.41795995802386,80.35644904198125,82.7929745829897,82.7929745829897,82.7929745829897,82.7929745829897,82.7929745829897,0.6267741250339895,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
13,0,13,up,0.4011587499990128,None,3,1.7893749580252916,None,13,0,13,0,84.42538766702637,,,,,,,,,84.41854666697327,84.42538766702637,0.0008650000090710819,85.41803495801287,14,1,0.5,0.7,0.2,85.41831083298894,85.43452033301583,85.43452033301583,85.43452033301583,85.43452033301583,85.84250470797997,up,0.4011587499990128,None,up,0.4011587499990128,0.7,0,85.86269216699293,85.8706078749965,85.8706078749965,85.8706078749965,85.8706078749965,87.85107249999419,3,1.7893749580252916,87.86375812499318,89.66822225000942,3,89.66834641702008,89.6766743750195,90.67497895797715,90.66736441699322,85.43452033301583,87.87061383301625,87.87061383301625,87.87061383301625,87.87061383301625,87.87061383301625,1.7893749580252916,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
14,0,14,right,0.4012397089973092,None,3,2.215900667011738,None,14,0,14,0,90.67497895797715,,,,,,,,,90.66789912502281,90.67497895797715,-0.00038537499494850636,91.66759195801569,15,1,0.5,0.7,0.2,91.66789079201408,91.67418712499784,91.67418712499784,91.67418712499784,91.67418712499784,92.08549795800354,right,0.4012397089973092,None,right,0.4012397089973092,0.2,0,92.10448433301644,92.11221166700125,92.11221166700125,92.11221166700125,92.11221166700125,94.08882645796984,3,2.215900667011738,94.10122116701677,96.33489558298606,3,96.33502445800696,96.3433367079706,97.34051104198443,97.33438216696959,91.67418712499784,94.10794012498809,94.10794012498809,94.10794012498809,94.10794012498809,94.10794012498809,2.215900667011738,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
15,0,15,right,0.36809495801571757,None,2,1.7350697089568712,None,15,0,15,0,97.34051104198443,,,,,,,,,97.33477079198929,97.34051104198443,-0.0001941670197993517,98.33406866696896,16,1,0.5,0.7,0.2,98.33430704200873,98.3403724579839,98.3403724579839,98.3403724579839,98.3403724579839,98.71882508299313,right,0.36809495801571757,None,right,0.36809495801571757,0.2,0,98.73969750001561,98.74753350001993,98.74753350001993,98.74753350001993,98.74753350001993,100.7223578330013,2,1.7350697089568712,100.73390108300373,102.4860369170201,2,102.48618025000906,102.49440974998288,103.49003779201303,103.4841735829832,98.3403724579839,100.74117120797746,100.74117120797746,100.74117120797746,100.74117120797746,100.74117120797746,1.7350697089568712,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
16,0,16,left,0.3513137080008164,None,3,0.9169971660012379,None,16,0,16,0,103.49003779201303,,,,,,,,,103.48458137497073,103.49003779201303,0.003984499955549836,104.48491008300334,17,1,0.5,0.7,0.2,104.48516837501666,104.50109979201807,104.50109979201807,104.50109979201807,104.50109979201807,104.85729958297452,left,0.3513137080008164,None,left,0.3513137080008164,0.5,0,104.876495332981,104.88483108300716,104.88483108300716,104.88483108300716,104.88483108300716,106.86742074997164,3,0.9169971660012379,106.88011458300753,107.80897016701056,3,107.80904845800251,107.81762216700008,108.81537233298877,108.80263633298455,104.50109979201807,106.8872210420086,106.8872210420086,106.8872210420086,106.8872210420086,106.8872210420086,0.9169971660012379,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
17,0,17,up,0.2619343340047635,None,3,1.5547766250092536,None,17,0,17,0,108.81537233298877,,,,,,,,,108.80285429197829,108.81537233298877,0.006376250006724149,109.80074533302104,18,1,0.5,0.7,0.2,109.80100408301223,109.80705141701037,109.80705141701037,109.80705141701037,109.80705141701037,110.0736105000251,up,0.2619343340047635,None,up,0.2619343340047635,0.7,0,110.09456050000153,110.10255833301926,110.10255833301926,110.10255833301926,110.10255833301926,112.08476504200371,3,1.5547766250092536,112.09855674998835,113.66850766702555,3,113.6686466250103,113.67410083301365,114.68448079196969,114.66828733298462,109.80705141701037,112.10522166697774,112.10522166697774,112.10522166697774,112.10522166697774,112.10522166697774,1.5547766250092536,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
18,0,18,left,0.4451725000399165,None,3,2.4701539169764146,None,18,0,18,0,114.68448079196969,,,,,,,,,114.66869604197564,114.68448079196969,0.00011666701175272465,115.66741454199655,19,1,0.5,0.7,0.2,115.66768066701479,115.67323833302362,115.67323833302362,115.67323833302362,115.67323833302362,116.12137529201573,left,0.4451725000399165,None,left,0.4451725000399165,0.5,0,116.14031883300049,116.14663174998714,116.14663174998714,116.14663174998714,116.14663174998714,118.12220933299977,3,2.4701539169764146,118.13551483297488,120.61835354199866,3,120.61852091702167,120.62691916699987,121.62572445801925,121.6183880000026,115.67323833302362,118.14257587498287,118.14257587498287,118.14257587498287,118.14257587498287,118.14257587498287,2.4701539169764146,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
19,0,19,up,0.3281362080015242,None,None,,,19,0,19,0,121.62572445801925,,,,,,,,,121.61900533299195,121.62572445801925,0.000569417024962604,122.61737620801432,20,1,0.5,0.7,0.2,122.61765962501522,122.6237772500026,122.6237772500026,122.6237772500026,122.6237772500026,122.96782891702605,up,0.3281362080015242,None,up,0.3281362080015242,0.7,1,122.98766345798504,122.99513795797247,122.99513795797247,122.99513795797247,122.99513795797247,124.97449795797002,NA,NA,124.97480804199586,124.97486249997746,None,124.97493795800256,124.98367087502265,125.97338091698475,125.96749908302445,122.6237772500026,,,,,,,,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
20,0,20,right,0.4389616249827668,None,3,0.5602372499997728,None,20,0,20,0,125.97338091698475,,,,,,,,,125.96790120797232,125.97338091698475,0.009522249980363995,126.9567533750087,21,1,0.5,0.7,0.2,126.95697383297374,126.97288875002414,126.97288875002414,126.97288875002414,126.97288875002414,127.41897654201603,right,0.4389616249827668,None,right,0.4389616249827668,0.2,0,127.439891542017,127.4474622500129,127.4474622500129,127.4474622500129,127.4474622500129,129.42398908297764,3,0.5602372499997728,129.43615766701987,130.00844554201467,3,130.00854000000982,130.01687350001885,131.00665254198248,131.00072341697523,126.96698700002162,129.44340016698698,129.44340016698698,129.44340016698698,129.44340016698698,129.44340016698698,0.5602372499997728,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
21,0,21,left,0.3178234589868225,None,2,1.2415342910098843,None,21,0,21,0,131.00665254198248,,,,,,,,,131.00112608302152,131.00665254198248,0.00851045799208805,132.00472933298443,22,1,0.5,0.7,0.2,132.00508212501882,132.01714850001736,132.01714850001736,132.01714850001736,132.01714850001736,132.34109449997777,left,0.3178234589868225,None,left,0.3178234589868225,0.5,0,132.36044474999653,132.36819087498588,132.36819087498588,132.36819087498588,132.36819087498588,134.35095537500456,2,1.2415342910098843,134.36328791698907,135.61911579198204,2,135.61925004201476,135.6273985420121,136.62318470800528,136.61723966698628,132.01714850001736,134.37040916702244,134.37040916702244,134.37040916702244,134.37040916702244,134.37040916702244,1.2415342910098843,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
22,0,22,up,0.3942933750222437,None,None,,,22,0,22,0,136.62318470800528,,,,,,,,,136.61767562502064,136.62318470800528,0.004025167028885335,137.61827691702638,23,1,0.5,0.7,0.2,137.61871800001245,137.62606795801548,137.62606795801548,137.62606795801548,137.62606795801548,138.02474904200062,up,0.3942933750222437,None,up,0.3942933750222437,0.7,1,138.04450820799684,138.05238700000336,138.05238700000336,138.05238700000336,138.05238700000336,140.03427250002278,NA,NA,140.0346329580061,140.03469683299772,None,140.0347727080225,140.0395089579979,141.0338592500193,141.0242561249761,137.62606795801548,,,,,,,,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
23,0,23,up,0.3723190419841558,None,None,,,23,0,23,0,141.0338592500193,,,,,,,,,141.02463745797286,141.0338592500193,-0.0007908749976195395,142.01805858302396,24,1,0.5,0.7,0.2,142.01828854199266,142.0242382499855,142.0242382499855,142.0242382499855,142.0242382499855,142.40187241701642,up,0.3723190419841558,None,up,0.3723190419841558,0.7,1,142.42028879199643,142.42770770797506,142.42770770797506,142.42770770797506,142.42770770797506,144.4059525000048,NA,NA,144.40626029198756,144.40631179197226,None,144.40638841700274,144.4170509579708,145.40798079199158,145.40105649997713,142.0242382499855,,,,,,,,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
24,0,24,right,0.3457904169918038,None,None,,,24,0,24,0,145.40798079199158,,,,,,,,,145.4016015829984,145.40798079199158,0.0016789170331321657,146.40083025000058,25,1,0.5,0.7,0.2,146.40108579199295,146.40655549999792,146.40655549999792,146.40655549999792,146.40655549999792,146.75895041698823,right,0.3457904169918038,None,right,0.3457904169918038,0.2,1,146.77692929201294,146.78496429201914,146.78496429201914,146.78496429201914,146.78496429201914,148.76709600002505,NA,NA,148.76736879197415,148.7674238330219,None,148.7675166670233,148.77224675001344,,149.76779837498907,146.40655549999792,,,,,,,,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
25,0,25,up,0.5503647919977084,None,1,0.5478824999881908,None,25,0,25,0,149.7760479170247,,,,,,,,,149.7684441669844,149.7760479170247,0.0009979159804061055,150.76743050001096,26,1,0.5,0.7,0.2,150.7676946669817,150.7737521249801,150.7737521249801,150.7737521249801,150.7737521249801,151.33673454198288,up,0.5503647919977084,None,up,0.5503647919977084,0.7,0,151.35753899998963,151.36542287498014,151.36542287498014,151.36542287498014,151.36542287498014,153.3410584999947,1,0.5478824999881908,153.35308450000593,153.9183339580195,1,153.91845545801334,153.928526957985,154.92531899997266,154.9182920830208,150.7737521249801,153.36019325000234,153.36019325000234,153.36019325000234,153.36019325000234,153.36019325000234,0.5478824999881908,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
26,0,26,left,0.720901166961994,None,1,0.43287091702222824,None,26,0,26,0,154.92531899997266,,,,,,,,,154.9187972919899,154.92531899997266,0.0004135830095037818,155.91769462497905,27,1,0.5,0.7,0.2,155.91794637497514,155.9239927919698,155.9239927919698,155.9239927919698,155.9239927919698,156.6518255000119,left,0.720901166961994,None,left,0.720901166961994,0.5,0,156.67123516701395,156.67859641701216,156.67859641701216,156.67859641701216,156.67859641701216,158.6568942500162,1,0.43287091702222824,158.66830962500535,159.1196753749973,1,159.11984483298147,159.12817450001603,160.12327599996934,160.11736270796973,155.9239927919698,158.67502529197372,158.67502529197372,158.67502529197372,158.67502529197372,158.67502529197372,0.43287091702222824,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
27,0,27,up,0.5430748329963535,None,None,,,27,0,27,0,160.12327599996934,,,,,,,,,160.1177532079746,160.12327599996934,0.003531792026478797,161.10747879202245,28,1,0.5,0.7,0.2,161.10775945801288,161.11729533300968,161.11729533300968,161.11729533300968,161.11729533300968,161.66813995799748,up,0.5430748329963535,None,up,0.5430748329963535,0.7,1,161.68656979198568,161.69441950001055,161.69441950001055,161.69441950001055,161.69441950001055,163.67293779196916,NA,NA,163.67322466697078,163.67328962497413,None,163.67336387501564,163.68373829202028,164.67330395797035,164.66743700002553,161.11729533300968,,,,,,,,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
28,0,28,up,0.46871220797766,None,2,2.874953792023007,None,28,0,28,0,164.67330395797035,,,,,,,,,164.6678667080123,164.67330395797035,1.291598891839385e-05,165.65690483298386,29,1,0.5,0.7,0.2,165.65722062496934,165.66692241700366,165.66692241700366,165.66692241700366,165.66692241700366,166.1402479999815,up,0.46871220797766,None,up,0.46871220797766,0.7,0,166.1588210830232,166.16731049999362,166.16731049999362,166.16731049999362,166.16731049999362,168.15054595802212,2,2.874953792023007,168.16267400002107,171.05175987497205,2,171.05188991699833,171.06007991702063,172.0576679580263,172.05145658302354,165.66692241700366,168.16922491701553,168.16922491701553,168.16922491701553,168.16922491701553,168.16922491701553,2.874953792023007,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
29,0,29,right,0.3945016660145484,None,3,1.3577340420451947,None,29,0,29,0,172.0576679580263,,,,,,,,,172.05184983299114,172.0576679580263,2.5874993298202753e-05,173.05095591698773,30,1,0.5,0.7,0.2,173.05116645799717,173.05784820800181,173.05784820800181,173.05784820800181,173.05784820800181,173.4572735420079,right,0.3945016660145484,None,right,0.3945016660145484,0.2,0,173.47658395802137,173.48498741700314,173.48498741700314,173.48498741700314,173.48498741700314,175.46677645802265,3,1.3577340420451947,175.47267558297608,176.84027458302444,3,176.8404855420231,176.8502123330254,177.85045712499414,177.8349081670167,173.05784820800181,175.4784038750222,175.4784038750222,175.4784038750222,175.4784038750222,175.4784038750222,1.3577340420451947,None,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
30,0,30,left,0.3320557500119321,None,None,,,30,0,30,0,177.85045712499414,,,,,,,,,177.83532179199392,177.85045712499414,0.010092167009133846,178.83408437500475,31,1,0.5,0.7,0.2,178.83434337499784,178.84029058297165,178.84029058297165,178.84029058297165,178.84029058297165,179.1739478749805,left,0.3320557500119321,None,left,0.3320557500119321,0.5,1,179.19354483298957,179.2011339169694,179.2011339169694,179.2011339169694,179.2011339169694,181.1837543330039,NA,NA,181.18406254198635,181.18412887497107,None,181.18421183299506,181.1894968749839,,182.18436054198537,178.84029058297165,,,,,,,,,,,064132,001,2025-08-12_15h28.30.784,regret_experiment,2024.2.4,122.70114342695148,1,0.5,0.7,0.2,2025-08-12 15h28.36.523670 -0700,
