thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,RegretRating.started,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,RegretRating.stopped,trials.regret_key.keys,trials.regret_key.rt,trials.regret_key.duration,regret_rating,regret_rt,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
18,0,18,left,0.4102231250144541,None,None,,,18,0,18,0,110.33235995803261,,,,,,,,,110.32638850004878,110.33235995803261,0.0029765000217594206,111.32585220801411,19,1,0.5,0.2,0.7,111.3265404580161,111.33308125002077,111.33308125002077,111.33308125002077,111.33308125002077,111.74963829200715,left,0.4102231250144541,None,left,0.4102231250144541,0.5,1,111.773954333039,111.78481529204873,111.78481529204873,111.78481529204873,111.78481529204873,113.75836600002367,113.75869612500537,,,,,,113.75875937502133,None,,,NA,NA,113.75888025003951,113.77459495799849,114.76795129204402,114.75977254204918,111.33308125002077,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
19,0,19,left,0.23924479202833027,None,3,1.4283558340393938,None,19,0,19,0,114.76795129204402,,,,,,,,,114.76100295799552,114.76795129204402,0.0022389580262824893,115.75881950004259,20,1,0.5,0.2,0.7,115.75916137499735,115.76506545802113,115.76506545802113,115.76506545802113,115.76506545802113,116.01070762501331,left,0.23924479202833027,None,left,0.23924479202833027,0.5,0,116.03168054204434,116.05025070800912,116.05025070800912,116.05025070800912,116.05025070800912,118.0124947919976,118.02411650004797,118.03234687499935,118.03234687499935,118.03234687499935,118.03234687499935,118.03234687499935,119.46690354199382,3,1.4283558340393938,None,3,1.4283558340393938,119.46704170800513,119.49687908304622,,120.47501245804597,115.76506545802113,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
20,0,20,right,0.675381291017402,None,None,,,20,0,20,0,120.4816569579998,,,,,,,,,120.47547266702168,120.4816569579998,0.008511791005730629,121.47394333302509,21,1,0.5,0.2,0.7,121.47446925000986,121.47951433301205,121.47951433301205,121.47951433301205,121.47951433301205,122.16222150000976,right,0.675381291017402,None,right,0.675381291017402,0.7,1,122.18520283303224,122.20517700002529,122.20517700002529,122.20517700002529,122.20517700002529,124.16325850004796,124.16372075001709,,,,,,124.16381291701691,None,,,NA,NA,124.16401370801032,124.1762922500493,125.16672162502073,125.15997004200472,,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
21,0,21,right,0.33494162501301616,None,None,,,21,0,21,0,125.16672162502073,,,,,,,,,125.16060358303366,125.16672162502073,0.0028804169851355255,126.15858570800629,22,1,0.5,0.2,0.7,126.15885262499796,126.16407037503086,126.16407037503086,126.16407037503086,126.16407037503086,126.51016491703922,right,0.33494162501301616,None,right,0.33494162501301616,0.7,1,126.53049254202051,126.54600404202938,126.54600404202938,126.54600404202938,126.54600404202938,128.51473270804854,128.51507254200988,,,,,,128.5151265420136,None,,,NA,NA,128.51520745799644,128.53105266700732,,129.51528250001138,126.16407037503086,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
22,0,22,right,0.3301902919774875,None,2,1.685124583018478,None,22,0,22,0,129.5253703329945,,,,,,,,,129.5157827080111,129.5253703329945,0.0006410409696400166,130.5085116670234,23,1,0.5,0.2,0.7,130.5087039580103,130.5133872500155,130.5133872500155,130.5133872500155,130.5133872500155,130.84956641704775,right,0.3301902919774875,None,right,0.3301902919774875,0.7,0,130.86891200003447,130.87579762504902,130.87579762504902,130.87579762504902,130.87579762504902,132.85792966705048,132.87024695804575,132.87847087503178,132.87847087503178,132.87847087503178,132.87847087503178,132.87847087503178,134.56664925004588,2,1.685124583018478,None,2,1.685124583018478,134.56681991700316,134.70505787502043,,135.5754959170008,130.5133872500155,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
23,0,23,left,4.530213457997888,None,None,,,23,0,23,0,135.58142458304064,,,,,,,,,135.5759245000081,135.58142458304064,0.009189417003653944,136.57496887503657,24,1,0.5,0.2,0.7,136.57525783299934,136.58067408303032,136.58067408303032,136.58067408303032,136.58067408303032,141.11438083299436,left,4.530213457997888,None,left,4.530213457997888,0.5,1,141.1330227080034,141.14183483301895,141.14183483301895,141.14183483301895,141.14183483301895,143.12559012504062,143.12585245800437,,,,,,143.1259237920167,None,,,NA,NA,143.1260031250422,143.13135358301224,144.12769587500952,144.11601608304773,,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
24,0,24,left,0.7016590419807471,None,None,,,24,0,24,0,144.12769587500952,,,,,,,,,144.1164406670141,144.12769587500952,0.0019300419953651726,145.11378875002265,25,1,0.5,0.2,0.7,145.1140492919949,145.12550991703756,145.12550991703756,145.12550991703756,145.12550991703756,145.83139050001046,left,0.7016590419807471,None,left,0.7016590419807471,0.5,1,145.8498879170511,145.85710270801792,145.85710270801792,145.85710270801792,145.85710270801792,147.84131416701712,147.84164970804704,,,,,,147.84170354204252,None,,,NA,NA,147.84181950002676,147.8465234170435,148.8428131249966,148.830017417029,145.12550991703756,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
25,0,25,left,0.2619881669525057,None,2,0.998340249992907,None,25,0,25,0,148.8428131249966,,,,,,,,,148.83046779199503,148.8428131249966,0.0010854589636437595,149.82617583300453,26,1,0.5,0.2,0.7,149.826421167003,149.83259025000734,149.83259025000734,149.83259025000734,149.83259025000734,150.09875954204472,left,0.2619881669525057,None,left,0.2619881669525057,0.5,0,150.1186087920214,150.1261548330076,150.1261548330076,150.1261548330076,150.1261548330076,152.10884070803877,152.12142058304744,152.12900570803322,152.12900570803322,152.12900570803322,152.12900570803322,152.12900570803322,153.13169791700784,2,0.998340249992907,None,2,0.998340249992907,153.13180945802014,153.1403035420226,154.132705792028,154.1263282080181,149.83259025000734,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
26,0,26,right,0.26463399996282533,None,2,2.4474477079929784,None,26,0,26,0,154.132705792028,,,,,,,,,154.12678175000474,154.132705792028,0.0009853750234469771,155.12524295801995,27,1,0.5,0.2,0.7,155.12548916699598,155.13084737502504,155.13084737502504,155.13084737502504,155.13084737502504,155.39814208302414,right,0.26463399996282533,None,right,0.26463399996282533,0.7,0,155.41891550004948,155.4269360420294,155.4269360420294,155.4269360420294,155.4269360420294,157.39897545799613,157.411949750036,157.4212547080242,157.4212547080242,157.4212547080242,157.4212547080242,157.4212547080242,159.88144804199692,2,2.4474477079929784,None,2,2.4474477079929784,159.88350279204315,159.8936654580175,160.89205650001531,160.88024204201065,155.13084737502504,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
27,0,27,left,0.8666829579742625,None,None,,,27,0,27,0,160.89205650001531,,,,,,,,,160.8807200420415,160.89205650001531,0.009043833008036017,161.87567104201298,28,1,0.5,0.2,0.7,161.87592966703232,161.8820835830411,161.8820835830411,161.8820835830411,161.8820835830411,162.75127891701413,left,0.8666829579742625,None,left,0.8666829579742625,0.5,1,162.7731045000255,162.7831147920224,162.7831147920224,162.7831147920224,162.7831147920224,164.75873820803827,164.75907683302648,,,,,,164.75913129199762,None,,,NA,NA,164.75920125003904,164.76445216702996,165.75879308301955,165.74863620800897,161.8820835830411,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
28,0,28,left,0.3275979579775594,None,3,0.23712549998890609,None,28,0,28,0,165.75879308301955,,,,,,,,,165.7490446669981,165.75879308301955,-0.00028912501875311136,166.74302466702648,29,1,0.5,0.2,0.7,166.74344291700982,166.74949712504167,166.74949712504167,166.74949712504167,166.74949712504167,167.08267800003523,left,0.3275979579775594,None,left,0.3275979579775594,0.5,0,167.1012296670233,167.1087798330118,167.1087798330118,167.1087798330118,167.1087798330118,169.09216808300698,169.1043558330275,169.11087183305062,169.11087183305062,169.11087183305062,169.11087183305062,169.11087183305062,169.3498187920195,3,0.23712549998890609,None,3,0.23712549998890609,169.34993641701294,169.35871295799734,170.35933016700437,170.34294920804678,166.74949712504167,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
29,0,29,right,0.26230170897906646,None,None,,,29,0,29,0,170.35933016700437,,,,,,,,,170.34333300002618,170.35933016700437,0.009522249980363995,171.34318312502,30,1,0.5,0.2,0.7,171.3435837920406,171.3499407080235,171.3499407080235,171.3499407080235,171.3499407080235,171.61559733300237,right,0.26230170897906646,None,right,0.26230170897906646,0.7,1,171.63312083302299,171.64086187502835,171.64086187502835,171.64086187502835,171.64086187502835,173.61591937503545,173.61628920800285,,,,,,173.61635595804546,None,,,NA,NA,173.61642950004898,173.62544845801312,174.61647279199678,174.6095597500098,171.3499407080235,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
30,0,30,right,0.715966583986301,None,None,,,30,0,30,0,174.61647279199678,,,,,,,,,174.61002204200486,174.61647279199678,0.00013391696847975254,175.60956591699505,31,1,0.5,0.2,0.7,175.60990304203006,175.61619675002294,175.61619675002294,175.61619675002294,175.61619675002294,176.34398475004127,right,0.715966583986301,None,right,0.715966583986301,0.7,0,176.3635654170066,176.37150541704614,176.37150541704614,176.37150541704614,176.37150541704614,178.34838920802576,178.34875891701085,,,,,,178.34881237504305,None,,,NA,NA,178.34888333303388,178.35876029200153,179.35013545805123,179.3428130830289,175.61619675002294,,,,897793,001,2025-08-11_14h32.28.381,regret_experiment,2024.2.4,119.853957942485,1,0.5,0.2,0.7,2025-08-11 14h32.42.210414 -0700,
