thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,regret_rating,regret_rt,RegretRating.started,RegretRating.stopped,trials.regret_key.keys,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,trials.regret_key.rt,trials.regret_key.duration,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
,,,,,,,,,,,,,,,0.010407207999378443,0.02304962504422292,0.02304962504422292,4.400822708033957,space,4.37076654197881,None,,,,,,1,0.5,0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922169,001,2025-08-12_11h43.30.266,regret_experiment,2024.2.4,118.6136427426674,1,0.5,0.7,0.2,2025-08-12 11h43.36.929075 -0700,
0,0,0,up,1.9469971249927767,None,None,,,0,0,0,0,4.9410017500049435,,,,,,,,,4.405198583030142,4.9410017500049435,0.00429583404911682,5.4055755830486305,1,1,0.5,0.7,0.2,5.405867666006088,5.416666541015729,5.416666541015729,5.416666541015729,5.416666541015729,7.369054416019935,up,1.9469971249927767,None,up,1.9469971249927767,0.7,1,7.39640591602074,7.563033875019755,7.563033875019755,7.563033875019755,7.563033875019755,9.369606750027742,NA,NA,9.369854458025657,9.369919874996413,None,9.370017083012499,9.381923166045453,10.371283915999811,10.365660416020546,,,,,,,,,,,,922169,001,2025-08-12_11h43.30.266,regret_experiment,2024.2.4,118.6136427426674,1,0.5,0.7,0.2,2025-08-12 11h43.36.929075 -0700,
1,0,1,right,1.4354254999780096,None,2,3.6424308749847114,None,1,0,1,0,10.371283915999811,,,,,,,,,10.366016832995228,10.371283915999811,0.0013580000377260149,11.356427125050686,2,1,0.5,0.7,0.2,11.356679624994285,11.365540833037812,11.365540833037812,11.365540833037812,11.365540833037812,12.807027208036743,right,1.4354254999780096,None,right,1.4354254999780096,0.2,0,12.831525916000828,12.840862833021674,12.840862833021674,12.840862833021674,12.840862833021674,14.816529666015413,2,3.6424308749847114,14.829583625018131,18.490192916011438,2,18.49036212504143,18.516897416033316,,19.499412208038848,11.365540833037812,14.842148250027094,14.842148250027094,14.842148250027094,14.842148250027094,14.842148250027094,3.6424308749847114,None,,,,922169,001,2025-08-12_11h43.30.266,regret_experiment,2024.2.4,118.6136427426674,1,0.5,0.7,0.2,2025-08-12 11h43.36.929075 -0700,
2,0,2,up,0.36654750001616776,None,None,,,2,0,2,0,19.50713075004751,,,,,,,,,19.500021415995434,19.50713075004751,0.009752249985467643,20.499207250017207,3,1,0.5,0.7,0.2,20.49953983305022,20.50598054099828,20.50598054099828,20.50598054099828,20.50598054099828,20.882144541013986,up,0.36654750001616776,None,up,0.36654750001616776,0.7,1,20.901720833033323,20.91008620802313,20.91008620802313,20.91008620802313,20.91008620802313,22.882933375018183,NA,NA,22.88323350000428,22.883290124998894,None,22.883375916047953,22.89946341601899,23.888003916013986,23.882461666013114,,,,,,,,,,,,922169,001,2025-08-12_11h43.30.266,regret_experiment,2024.2.4,118.6136427426674,1,0.5,0.7,0.2,2025-08-12 11h43.36.929075 -0700,
3,0,3,up,0.7755321250297129,None,1,2.981296292040497,None,3,0,3,0,23.888003916013986,,,,,,,,,23.8828378750477,23.888003916013986,-0.0004729580250568688,24.87227258301573,4,1,0.5,0.7,0.2,24.872543000034057,24.882639750023372,24.882639750023372,24.882639750023372,24.882639750023372,25.666886583028827,up,0.7755321250297129,None,up,0.7755321250297129,0.7,0,25.688996333046816,25.697663041006308,25.697663041006308,25.697663041006308,25.697663041006308,27.670468666008674,1,2.981296292040497,27.682267166033853,30.67501516599441,1,30.675201583013404,30.699336416029837,,31.68271075002849,24.882639750023372,27.69198441604385,27.69198441604385,27.69198441604385,27.69198441604385,27.69198441604385,2.981296292040497,None,,,,922169,001,2025-08-12_11h43.30.266,regret_experiment,2024.2.4,118.6136427426674,1,0.5,0.7,0.2,2025-08-12 11h43.36.929075 -0700,
4,0,4,up,0.31899495801189914,None,2,0.5054951250203885,None,4,0,4,0,31.68903395801317,,,,,,,,,31.68323850003071,31.68903395801317,0.008126957982312888,32.67312483303249,5,1,0.5,0.7,0.2,32.673382458044216,32.682466833037324,32.682466833037324,32.682466833037324,32.682466833037324,33.00416662503267,up,0.31899495801189914,None,up,0.31899495801189914,0.7,0,33.01913545804564,33.02655708300881,33.02655708300881,33.02655708300881,33.02655708300881,35.00455237500137,2,0.5054951250203885,35.01717125001596,35.534098333038855,2,35.534221125009935,35.5429927080404,36.54934791603591,36.533794291026425,32.682466833037324,35.02419429103611,35.02419429103611,35.02419429103611,35.02419429103611,35.02419429103611,0.5054951250203885,None,,,,922169,001,2025-08-12_11h43.30.266,regret_experiment,2024.2.4,118.6136427426674,1,0.5,0.7,0.2,2025-08-12 11h43.36.929075 -0700,
5,0,5,left,0.3458587499917485,None,None,,,5,0,5,0,36.54934791603591,,,,,,,,,36.53428908303613,36.54934791603591,0.00013887498062103987,37.533159458020236,6,1,0.5,0.7,0.2,37.533399750012904,37.53887237503659,37.53887237503659,37.53887237503659,37.53887237503659,37.90199025004404,left,0.3458587499917485,None,left,0.3458587499917485,0.5,1,37.923085707996506,37.930763750046026,37.930763750046026,37.930763750046026,37.930763750046026,39.90425645804498,NA,NA,39.90451658301754,39.90457175002666,None,39.90465004101861,39.91648479102878,40.915831958001945,40.902668333030306,37.53887237503659,,,,,,,,,,,922169,001,2025-08-12_11h43.30.266,regret_experiment,2024.2.4,118.6136427426674,1,0.5,0.7,0.2,2025-08-12 11h43.36.929075 -0700,
6,0,6,left,0.31170887500047684,None,2,0.5425030409824103,None,6,0,6,0,40.915831958001945,,,,,,,,,40.90298387501389,40.915831958001945,0.011240958992857486,41.90004541602684,7,1,0.5,0.7,0.2,41.900310083001386,41.90587466600118,41.90587466600118,41.90587466600118,41.90587466600118,42.22547658300027,left,0.31170887500047684,None,left,0.31170887500047684,0.5,0,42.24658845801605,42.25379454100039,42.25379454100039,42.25379454100039,42.25379454100039,44.232765583030414,2,0.5425030409824103,44.24445979105076,44.80050166603178,2,44.80063825001707,44.80906150001101,45.805938916048035,45.79975537501741,41.90587466600118,44.251519500045106,44.251519500045106,44.251519500045106,44.251519500045106,44.251519500045106,0.5425030409824103,None,,,,922169,001,2025-08-12_11h43.30.266,regret_experiment,2024.2.4,118.6136427426674,1,0.5,0.7,0.2,2025-08-12 11h43.36.929075 -0700,
7,0,7,up,0.30914504203246906,None,None,,,7,0,7,0,45.805938916048035,,,,,,,,,45.80014554102672,45.805938916048035,-0.0004279160057194531,46.79984783299733,8,1,0.5,0.7,0.2,46.80020041600801,46.806754583027214,46.806754583027214,46.806754583027214,46.806754583027214,47.123844415997155,up,0.30914504203246906,None,up,0.30914504203246906,0.7,1,47.141189000045415,47.14939008303918,47.14939008303918,47.14939008303918,47.14939008303918,49.13253604102647,NA,NA,49.132805666013155,49.132860583020374,None,49.13293087499915,49.138053750037216,50.137886375014205,50.13250083301682,46.806754583027214,,,,,,,,,,,922169,001,2025-08-12_11h43.30.266,regret_experiment,2024.2.4,118.6136427426674,1,0.5,0.7,0.2,2025-08-12 11h43.36.929075 -0700,
8,0,8,up,0.30304400000022724,None,None,,,8,0,8,0,50.137886375014205,,,,,,,,,50.132723000016995,50.137886375014205,-0.0001693330123089254,51.121442958014086,9,1,0.5,0.7,0.2,51.121663416037336,51.13218237500405,51.13218237500405,51.13218237500405,51.13218237500405,51.45276108302642,up,0.30304400000022724,None,up,0.30304400000022724,0.7,1,51.474911708035506,51.48514000000432,51.48514000000432,51.48514000000432,51.48514000000432,53.45515837502899,NA,NA,53.455660875013564,53.45572937501129,None,53.45590737502789,53.4650474160444,54.45737141603604,54.449878166022245,51.13218237500405,,,,,,,,,,,922169,001,2025-08-12_11h43.30.266,regret_experiment,2024.2.4,118.6136427426674,1,0.5,0.7,0.2,2025-08-12 11h43.36.929075 -0700,
