thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,regret_rating,regret_rt,RegretRating.started,RegretRating.stopped,trials.regret_key.keys,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,appleImage.stopped,tree1.stopped,tree2.stopped,tree3.stopped,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,trials.regret_key.rt,trials.regret_key.duration,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
32,0,32,up,0.5002259579487145,None,None,,,32,0,32,0,152.41812629206106,,,,,,,,,152.40270375018008,152.41812629206106,0.014306416967883706,153.40477650007233,33,2,0.2,0.5,0.7,153.40516020916402,153.41771191707812,153.41771191707812,153.41771191707812,153.41771191707812,153.92533404217102,up,0.5002259579487145,None,up,0.5002259579487145,0.5,1,153.93744374997914,153.94025562517345,153.94025562517345,153.94025562517345,153.94025562517345,155.9239696250297,NA,NA,155.9242934170179,155.92432112502865,None,155.92438683402725,155.93678712495603,156.93776808399707,156.9227762920782,,155.93678712495603,155.93678712495603,155.93678712495603,155.93678712495603,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
33,0,33,up,0.6693342090584338,None,None,,,33,0,33,0,156.93776808399707,,,,,,,,,156.9232237089891,156.93776808399707,0.013457250082865357,157.92429229198024,34,2,0.2,0.5,0.7,157.92460591718554,157.93664525006898,157.93664525006898,157.93664525006898,157.93664525006898,158.617232167162,up,0.6693342090584338,None,up,0.6693342090584338,0.5,1,158.62988100014627,158.6326504170429,158.6326504170429,158.6326504170429,158.6326504170429,160.61670291703194,NA,NA,160.61704820906743,160.61707491707057,None,160.61715366714634,160.6314505841583,161.63060162495822,161.61741912504658,157.93664525006898,160.6314505841583,160.6314505841583,160.6314505841583,160.6314505841583,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
34,0,34,up,0.6670475001446903,None,2,2.21984541695565,None,34,0,34,0,161.63060162495822,,,,,,,,,161.61786029208452,161.63060162495822,0.0007535000331699848,162.6174310001079,35,2,0.2,0.5,0.7,162.6177862500772,162.63052600016817,162.63052600016817,162.63052600016817,162.63052600016817,163.29963733395562,up,0.6670475001446903,None,up,0.6670475001446903,0.5,0,163.31280345912091,163.31541941710748,163.31541941710748,163.31541941710748,163.31541941710748,165.31086329207756,2,2.21984541695565,165.31847437517717,167.55176054197364,2,167.55186062515713,167.563737250166,168.5645643339958,168.549407124985,,,,,,165.3215379170142,165.3215379170142,165.3215379170142,165.3215379170142,165.3215379170142,2.21984541695565,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
35,0,35,up,0.3539659169036895,None,None,,,35,0,35,0,168.5645643339958,,,,,,,,,168.54986883397214,168.5645643339958,0.01278287498280406,169.55046083405614,36,2,0.2,0.5,0.7,169.55078829196282,169.56359529215842,169.56359529215842,169.56359529215842,169.56359529215842,169.92536008404568,up,0.3539659169036895,None,up,0.3539659169036895,0.5,1,169.9370629170444,169.93981062504463,169.93981062504463,169.93981062504463,169.93981062504463,171.92368329199962,NA,NA,171.92388408398256,171.92390929209068,None,171.92395600001328,171.9362532920204,172.93668770906515,172.92397058405913,169.56359529215842,171.9362532920204,171.9362532920204,171.9362532920204,171.9362532920204,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
36,0,36,left,0.5494779590517282,None,None,,,36,0,36,0,172.93668770906515,,,,,,,,,172.92437929217704,172.93668770906515,0.0004594998899847269,173.92375087505206,37,2,0.2,0.5,0.7,173.924086375162,173.93629133398645,173.93629133398645,173.93629133398645,173.93629133398645,174.4976499590557,left,0.5494779590517282,None,left,0.5494779590517282,0.2,1,174.51101437513717,174.51424512499943,174.51424512499943,174.51424512499943,174.51424512499943,176.4978102920577,NA,NA,176.4981418340467,176.49816683400422,None,176.49823637516238,176.51006154203787,177.5110736670904,177.4981890420895,173.93629133398645,176.51006154203787,176.51006154203787,176.51006154203787,176.51006154203787,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
37,0,37,right,0.37388370791450143,None,None,,,37,0,37,0,177.5110736670904,,,,,,,,,177.49866966716945,177.5110736670904,0.0004810409154742956,178.49758341698907,38,2,0.2,0.5,0.7,178.49788633408025,178.5114777921699,178.5114777921699,178.5114777921699,178.5114777921699,178.89677062514238,right,0.37388370791450143,None,right,0.37388370791450143,0.7,1,178.90588179207407,178.9095382920932,178.9095382920932,178.9095382920932,178.9095382920932,180.89701941702515,NA,NA,180.89743250003085,180.8974768749904,None,180.89754641707987,180.9104800419882,181.9102553341072,181.8972140001133,178.5114777921699,,,,,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
38,0,38,up,0.4948017499409616,None,None,,,38,0,38,0,181.9102553341072,,,,,,,,,181.89766262518242,181.9102553341072,0.00016495794989168644,182.89772612508386,39,2,0.2,0.5,0.7,182.89811599999666,182.9106699170079,182.9106699170079,182.9106699170079,182.9106699170079,183.41893675015308,up,0.4948017499409616,None,up,0.4948017499409616,0.5,1,183.43051008414477,183.4330807090737,183.4330807090737,183.4330807090737,183.4330807090737,185.41703975014389,NA,NA,185.41737124999054,185.41740404209122,None,185.41747379209846,185.43025370896794,,186.41761912498623,182.9106699170079,185.43025370896794,185.43025370896794,185.43025370896794,185.43025370896794,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
39,0,39,up,0.39101383299566805,None,2,3.1454120001289994,None,39,0,39,0,186.43007108406164,,,,,,,,,186.41809841711074,186.43007108406164,0.0006743341218680143,187.41720066708513,40,2,0.2,0.5,0.7,187.41752754198387,187.43011995917186,187.43011995917186,187.43011995917186,187.43011995917186,187.83148379204795,up,0.39101383299566805,None,up,0.39101383299566805,0.5,0,187.84418633417226,187.84682924998924,187.84682924998924,187.84682924998924,187.84682924998924,189.8316053750459,2,3.1454120001289994,189.8390037920326,193.00537629215978,2,193.00547520909458,193.0177884590812,194.01790712517686,194.00182850006968,187.43011995917186,189.84399970900267,189.84399970900267,189.84399970900267,189.84399970900267,189.84399970900267,189.84399970900267,189.84399970900267,189.84399970900267,189.84399970900267,3.1454120001289994,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
40,0,40,up,0.35961674991995096,None,2,1.4969597500748932,None,40,0,40,0,194.01790712517686,,,,,,,,,194.00221979198977,194.01790712517686,0.012516875052824616,195.0036880420521,41,2,0.2,0.5,0.7,195.00399875012226,195.01693220902234,195.01693220902234,195.01693220902234,195.01693220902234,195.37791462498717,up,0.35961674991995096,None,up,0.35961674991995096,0.5,0,195.39114529197104,195.39391279197298,195.39391279197298,195.39391279197298,195.39391279197298,197.3776916670613,2,1.4969597500748932,197.3849113341421,198.89874404203147,2,198.89884295896627,198.91162091703154,199.9103082921356,199.89749637502246,195.01693220902234,197.38874745904468,197.38874745904468,197.38874745904468,197.38874745904468,197.38874745904468,197.38874745904468,197.38874745904468,197.38874745904468,197.38874745904468,1.4969597500748932,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
41,0,41,up,0.37416412495076656,None,2,0.594152124831453,None,41,0,41,0,199.9103082921356,,,,,,,,,199.89804562507197,199.9103082921356,-0.000746333971619606,200.89631995907985,42,2,0.2,0.5,0.7,200.89663779200055,200.91152812517248,200.91152812517248,200.91152812517248,200.91152812517248,201.29872587509453,up,0.37416412495076656,None,up,0.37416412495076656,0.5,0,201.31217458401807,201.31488854205236,201.31488854205236,201.31488854205236,201.31488854205236,203.31031641713344,2,0.594152124831453,203.31769650010392,203.92470270907506,2,203.92479537497275,203.93815395911224,204.9369964171201,204.92462250008248,200.91152812517248,,,,,203.3228891249746,203.3228891249746,203.3228891249746,203.3228891249746,203.3228891249746,0.594152124831453,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
42,0,42,up,0.48456654185429215,None,None,,,42,0,42,0,204.9369964171201,,,,,,,,,204.9250878749881,204.9369964171201,0.00034095789305865765,205.92425675014965,43,2,0.2,0.5,0.7,205.9245674170088,205.93758958415128,205.93758958415128,205.93758958415128,205.93758958415128,206.43254179204814,up,0.48456654185429215,None,up,0.48456654185429215,0.5,1,206.44445783412084,206.44709683395922,206.44709683395922,206.44709683395922,206.44709683395922,208.44254708406515,NA,NA,208.44281754200347,208.44284400017932,None,208.4428834170103,208.45715229213238,,209.44363937503658,205.93758958415128,,,,,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
43,0,43,up,0.21970358304679394,None,None,,,43,0,43,0,209.45587208401412,,,,,,,,,209.44418387510814,209.45587208401412,0.0013337498530745506,210.44245079206303,44,2,0.2,0.5,0.7,210.44273025006987,210.45792812504806,210.45792812504806,210.45792812504806,210.45792812504806,210.68501462507993,up,0.21970358304679394,None,up,0.21970358304679394,0.5,1,210.69659233395942,210.69938987516798,210.69938987516798,210.69938987516798,210.69938987516798,212.68475975003093,NA,NA,212.6850575839635,212.68508445913903,None,212.68515304196626,212.69623587513342,213.69768120907247,213.6849596251268,210.45792812504806,212.69623587513342,212.69623587513342,212.69623587513342,212.69623587513342,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
44,0,44,up,0.325702500063926,None,2,1.259695583023131,None,44,0,44,0,213.69768120907247,,,,,,,,,213.68543733400293,213.69768120907247,0.00033295806497335434,214.68375325016677,45,2,0.2,0.5,0.7,214.68410291709006,214.69621120905504,214.69621120905504,214.69621120905504,214.69621120905504,215.03137579211034,up,0.325702500063926,None,up,0.325702500063926,0.5,0,215.04456287506036,215.04719425016083,215.04719425016083,215.04719425016083,215.04719425016083,217.03027666709386,2,1.259695583023131,217.0375883341767,218.3102396670729,2,218.3103140841704,218.32361304201186,219.32461541704834,219.3102522501722,214.69621120905504,217.04181758407503,217.04181758407503,217.04181758407503,217.04181758407503,217.04181758407503,217.04181758407503,217.04181758407503,217.04181758407503,217.04181758407503,1.259695583023131,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
45,0,45,up,0.38582195807248354,None,None,,,45,0,45,0,219.32461541704834,,,,,,,,,219.31071283412166,219.32461541704834,0.00044120801612734795,220.3105470421724,46,2,0.2,0.5,0.7,220.3109362090472,220.32451066700742,220.32451066700742,220.32451066700742,220.32451066700742,220.71239820914343,up,0.38582195807248354,None,up,0.38582195807248354,0.5,1,220.72439845907502,220.72720829211175,220.72720829211175,220.72720829211175,220.72720829211175,222.72169037512504,NA,NA,222.72198087512515,222.72200045897625,None,222.72204137500376,222.73499704198912,,223.72460516705178,,,,,,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
46,0,46,up,0.5179503748659045,None,2,1.1999677917920053,None,46,0,46,0,223.73834462510422,,,,,,,,,223.72508037509397,223.73834462510422,0.0030739998910576105,224.7223858339712,47,2,0.2,0.5,0.7,224.72276408411562,224.7381854171399,224.7381854171399,224.7381854171399,224.7381854171399,225.2584835421294,up,0.5179503748659045,None,up,0.5179503748659045,0.5,0,225.27050087507814,225.27419050014578,225.27419050014578,225.27419050014578,225.27419050014578,227.25782954203896,2,1.1999677917920053,227.26518912496977,228.48446866706945,2,228.4845645420719,228.4973283340223,229.49616770911962,229.4842445841059,224.7381854171399,227.2689539999701,227.2689539999701,227.2689539999701,227.2689539999701,227.2689539999701,227.2689539999701,227.2689539999701,227.2689539999701,227.2689539999701,1.1999677917920053,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
47,0,47,up,0.4683563341386616,None,None,,,47,0,47,0,229.49616770911962,,,,,,,,,229.4846146251075,229.49616770911962,9.812484495341778e-05,230.48376325005665,48,2,0.2,0.5,0.7,230.48404541704804,230.49655425013043,230.49655425013043,230.49655425013043,230.49655425013043,230.97684458410367,up,0.4683563341386616,None,up,0.4683563341386616,0.5,1,230.9895035000518,230.99391645914875,230.99391645914875,230.99391645914875,230.99391645914875,232.99128345912322,NA,NA,232.99160370905884,232.99163370905444,None,232.99170412495732,233.00401895912364,,233.9919647499919,230.49655425013043,,,,,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
48,0,48,up,0.3611331668216735,None,2,1.3360728749539703,None,48,0,48,0,234.0019961670041,,,,,,,,,233.99251937516965,234.0019961670041,0.000865875044837594,234.98856112500653,49,2,0.2,0.5,0.7,234.98883875017054,235.00472833402455,235.00472833402455,235.00472833402455,235.00472833402455,235.37736362498254,up,0.3611331668216735,None,up,0.3611331668216735,0.5,0,235.39111141697504,235.3957036670763,235.3957036670763,235.3957036670763,235.3957036670763,237.39109404198825,2,1.3360728749539703,237.39874541712925,238.752124333987,2,238.75222241715528,238.76310195913538,239.7648757500574,239.7500090841204,235.00472833402455,,,,,237.4053094589617,237.4053094589617,237.4053094589617,237.4053094589617,237.4053094589617,1.3360728749539703,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
49,0,49,right,0.3936555830296129,None,2,0.727115249959752,None,49,0,49,0,239.7648757500574,,,,,,,,,239.75045350007713,239.7648757500574,0.012729250127449632,240.75171487499028,50,2,0.2,0.5,0.7,240.75198683398776,240.76396500016563,240.76396500016563,240.76396500016563,240.76396500016563,241.164369125152,right,0.3936555830296129,None,right,0.3936555830296129,0.7,0,241.1782295841258,241.18261216697283,241.18261216697283,241.18261216697283,241.18261216697283,243.17656337516382,2,0.727115249959752,243.18414295907132,243.92636966705322,2,243.92646350013092,243.9356764999684,244.93717779195867,244.92500941711478,240.76396500016563,,,,,243.1905277920887,243.1905277920887,243.1905277920887,243.1905277920887,243.1905277920887,0.727115249959752,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
50,0,50,left,0.5079487920738757,None,2,1.7737978750374168,None,50,0,50,0,244.93717779195867,,,,,,,,,244.92546425014734,244.93717779195867,-0.000949417008087039,245.92367337504402,51,2,0.2,0.5,0.7,245.92399066709913,245.93739537498914,245.93739537498914,245.93739537498914,245.93739537498914,246.4568169170525,left,0.5079487920738757,None,left,0.5079487920738757,0.2,0,246.47091304208152,246.47529183398,246.47529183398,246.47529183398,246.47529183398,248.45803520898335,2,1.7737978750374168,248.4656546250917,250.25664008408785,2,250.2567323751282,250.2712579171639,251.27141308411956,251.2554934171494,245.93739537498914,,,,,248.4718472501263,248.4718472501263,248.4718472501263,248.4718472501263,248.4718472501263,1.7737978750374168,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
51,0,51,left,0.9262965421658009,None,None,,,51,0,51,0,251.27141308411956,,,,,,,,,251.2558752920013,251.27141308411956,-0.0008078340906649828,252.25586012518033,52,2,0.2,0.5,0.7,252.25615920918062,252.271227292018,252.271227292018,252.271227292018,252.271227292018,253.20518437516876,left,0.9262965421658009,None,left,0.9262965421658009,0.2,1,253.21732879197225,253.22182450001128,253.22182450001128,253.22182450001128,253.22182450001128,255.21800587512553,NA,NA,255.21831816714257,255.2183489999734,None,255.2184193341527,255.2305785419885,,256.2189627920743,252.271227292018,,,,,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
52,0,52,right,0.4013262919615954,None,None,,,52,0,52,0,256.2307156249881,,,,,,,,,256.2194334589876,256.2307156249881,0.001061915885657072,257.21773679205216,53,2,0.2,0.5,0.7,257.21799983410165,257.22932558413595,257.22932558413595,257.22932558413595,257.22932558413595,257.63254608400166,right,0.4013262919615954,None,right,0.4013262919615954,0.7,1,257.64527737512253,257.64961029216647,257.64961029216647,257.64961029216647,257.64961029216647,259.6444715000689,NA,NA,259.644794333959,259.6448320001364,None,259.64490904216655,259.65763195906766,260.65683658397757,260.64462741697207,257.22932558413595,,,,,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
53,0,53,up,0.34867979190312326,None,2,1.0271539581008255,None,53,0,53,0,260.65683658397757,,,,,,,,,260.6449065001216,260.65683658397757,4.39169816672802e-05,261.644976709038,54,2,0.2,0.5,0.7,261.64534391695634,261.65717291715555,261.65717291715555,261.65717291715555,261.65717291715555,262.0188458340708,up,0.34867979190312326,None,up,0.34867979190312326,0.5,0,262.03259083395824,262.03703954210505,262.03703954210505,262.03703954210505,262.03703954210505,264.030300459126,2,1.0271539581008255,264.0381808751263,265.07123058405705,2,265.0713388749864,265.0828357920982,266.0830398341641,266.0705705001019,,,,,,264.042309459066,264.042309459066,264.042309459066,264.042309459066,264.042309459066,1.0271539581008255,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
54,0,54,right,1.040948832873255,None,2,0.5389807920437306,None,54,0,54,0,266.0830398341641,,,,,,,,,266.070996375056,266.0830398341641,-0.00028758286498486996,267.07137137511745,55,2,0.2,0.5,0.7,267.0716385000851,267.08512304211035,267.08512304211035,267.08512304211035,267.08512304211035,268.1387176250573,right,1.040948832873255,None,right,1.040948832873255,0.7,0,268.1524997090455,268.1561890421435,268.1561890421435,268.1561890421435,268.1561890421435,270.15120016713627,2,0.5389807920437306,270.15883070905693,270.7129547500517,2,270.71304933400825,270.72469958406873,271.7247928341385,271.70892624999397,267.08512304211035,,,,,270.1632074590307,270.1632074590307,270.1632074590307,270.1632074590307,270.1632074590307,0.5389807920437306,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
55,0,55,left,0.3216197080910206,None,2,0.5343294579070061,None,55,0,55,0,271.7247928341385,,,,,,,,,271.7093384170439,271.7247928341385,0.011826374800875783,272.71085820905864,56,2,0.2,0.5,0.7,272.7111297920346,272.72376837511547,272.72376837511547,272.72376837511547,272.72376837511547,273.04711837507784,left,0.3216197080910206,None,left,0.3216197080910206,0.2,0,273.06126354215667,273.06565087498166,273.06565087498166,273.06565087498166,273.06565087498166,275.0562717921566,2,0.5343294579070061,275.06395325018093,275.61751520913094,2,275.61761129205115,275.6313609590288,276.6297355000861,276.61724412511103,272.72376837511547,,,,,275.0704941251315,275.0704941251315,275.0704941251315,275.0704941251315,275.0704941251315,0.5343294579070061,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
56,0,56,up,0.2875349170062691,None,None,,,56,0,56,0,276.6297355000861,,,,,,,,,276.61766033410095,276.6297355000861,0.00010004197247326374,277.61767629208043,57,2,0.2,0.5,0.7,277.6180629171431,277.62976512499154,277.62976512499154,277.62976512499154,277.62976512499154,277.92349229217507,up,0.2875349170062691,None,up,0.2875349170062691,0.5,1,277.9356400840916,277.9390862500295,277.9390862500295,277.9390862500295,277.9390862500295,279.9234224590473,NA,NA,279.9236936250236,279.92372179217637,None,279.92379000014625,279.9381302089896,,280.9244843341876,,279.9381302089896,279.9381302089896,279.9381302089896,279.9381302089896,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
57,0,57,up,0.45415704185143113,None,None,,,57,0,57,0,280.93831079197116,,,,,,,,,280.9249225840904,280.93831079197116,0.0011805829126387835,281.92205716716126,58,2,0.2,0.5,0.7,281.9223437500186,281.9379673341755,281.9379673341755,281.9379673341755,281.9379673341755,282.39377291710116,up,0.45415704185143113,None,up,0.45415704185143113,0.5,1,282.4061074589845,282.4105122501496,282.4105122501496,282.4105122501496,282.4105122501496,284.40301545895636,NA,NA,284.40338979195803,284.40341920917854,None,284.4034907501191,284.41804937506095,,285.4048366250936,281.9379673341755,,,,,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
58,0,58,up,0.7599679159466177,None,2,0.8990404170472175,None,58,0,58,0,285.41746575012803,,,,,,,,,285.4052425841801,285.41746575012803,0.001799082849174738,286.40467970911413,59,2,0.2,0.5,0.7,286.40500866714865,286.41747766709886,286.41747766709886,286.41747766709886,286.41747766709886,287.17937925015576,up,0.7599679159466177,None,up,0.7599679159466177,0.5,0,287.1929027501028,287.1970607091207,287.1970607091207,287.1970607091207,287.1970607091207,289.1909561250359,2,0.8990404170472175,289.1987946671434,290.11160529218614,2,290.11170454206876,290.12276879209094,291.1240475419909,291.1112971249968,,,,,,289.2026838341262,289.2026838341262,289.2026838341262,289.2026838341262,289.2026838341262,0.8990404170472175,None,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
59,0,59,up,0.6566320001147687,None,None,,,59,0,59,0,291.1240475419909,,,,,,,,,291.11176633415744,291.1240475419909,0.00011000013910233974,292.1103006671183,60,2,0.2,0.5,0.7,292.1105675001163,292.12197270896286,292.12197270896286,292.12197270896286,292.12197270896286,292.78036708408035,up,0.6566320001147687,None,up,0.6566320001147687,0.5,1,292.79294104198925,292.7974229170941,292.7974229170941,292.7974229170941,292.7974229170941,294.79134408407845,NA,NA,294.79168170900084,294.79171374998987,None,294.791781750042,294.8052601669915,295.80479429196566,295.7917086670641,292.12197270896286,,,,,,,,,,,,,,,33604,001,2025-11-03_14h24.38.158,regret_experiment,,2025.1.1,74.62303713747534,2,0.2,0.5,0.7,2025-11-03 14h24.47.792096 -0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,295.8016854589805,295.80479429196566,,,,,,,,,,,,,
