thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,regret_rating,regret_rt,RegretRating.started,RegretRating.stopped,trials.regret_key.keys,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,trials.regret_key.rt,trials.regret_key.duration,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
16,0,16,up,0.32807854196289554,None,None,,,16,0,16,0,82.54031870799372,,,,,,,,,82.53456166601973,82.54031870799372,-0.0005105839809402823,83.5342370410217,17,1,0.5,0.7,0.2,83.53446958301356,83.54041841597063,83.54041841597063,83.54041841597063,83.54041841597063,83.87547966599232,up,0.32807854196289554,None,up,0.32807854196289554,0.7,1,83.8944681250141,83.90228687500348,83.90228687500348,83.90228687500348,83.90228687500348,85.8848638330237,NA,NA,85.8853310829727,85.88540495798225,None,85.88550970802316,85.90050783299375,86.89182033302495,86.88464287499664,83.54041841597063,,,,,,,,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
17,0,17,up,0.35334379196865484,None,None,,,17,0,17,0,86.89182033302495,,,,,,,,,86.88526145799551,86.89182033302495,-0.0001759579754434526,87.88452770799631,18,1,0.5,0.7,0.2,87.88480399997206,87.89191399997799,87.89191399997799,87.89191399997799,87.89191399997799,88.25134966598125,up,0.35334379196865484,None,up,0.35334379196865484,0.7,1,88.2694260830176,88.27676362497732,88.27676362497732,88.27676362497732,88.27676362497732,90.25682270800462,NA,NA,90.25733275001403,90.25740250002127,None,90.25748012500117,90.26728700002423,91.2574804580072,91.25063295802101,87.89191399997799,,,,,,,,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
18,0,18,up,0.3226776249939576,None,3,0.36587070900714025,None,18,0,18,0,91.2574804580072,,,,,,,,,91.2512397079845,91.2574804580072,8.029199671000242e-05,92.24018454097677,19,1,0.5,0.7,0.2,92.24045283300802,92.25041583296843,92.25041583296843,92.25041583296843,92.25041583296843,92.57774916599737,up,0.3226776249939576,None,up,0.3226776249939576,0.7,0,92.59301416599192,92.60064874996897,92.60064874996897,92.60064874996897,92.60064874996897,94.5836692500161,3,0.36587070900714025,94.59564104099991,94.97450454102363,3,94.97464899998158,94.98312241601525,95.97329499997431,95.96744266600581,92.25041583296843,94.6023404999869,94.6023404999869,94.6023404999869,94.6023404999869,94.6023404999869,0.36587070900714025,None,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
19,0,19,left,0.3453789160121232,None,None,,,19,0,19,0,95.97329499997431,,,,,,,,,95.96782075002557,95.97329499997431,0.009071375010535121,96.95606462500291,20,1,0.5,0.7,0.2,96.95631450001383,96.97282158298185,96.97282158298185,96.97282158298185,96.97282158298185,97.32435358298244,left,0.3453789160121232,None,left,0.3453789160121232,0.5,1,97.34236333298031,97.35089970799163,97.35089970799163,97.35089970799163,97.35089970799163,99.3336697909981,NA,NA,99.33395262499107,99.33401370799402,None,99.3340973330196,99.3393828329863,100.33377729100175,100.32360291597433,96.96695512498263,,,,,,,,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
20,0,20,left,0.32023037504404783,None,None,,,20,0,20,0,100.33377729100175,,,,,,,,,100.32413437496871,100.33377729100175,-0.0001912500010803342,101.31725579098566,21,1,0.5,0.7,0.2,101.31770270800916,101.324781791016,101.324781791016,101.324781791016,101.324781791016,101.65354312502313,left,0.32023037504404783,None,left,0.32023037504404783,0.5,1,101.67200029100059,101.67956312501337,101.67956312501337,101.67956312501337,101.67956312501337,103.65744804101996,NA,NA,103.65775158297038,103.65780370798893,None,103.65788520796923,103.66718200000469,104.65712120797252,104.65117916598683,101.324781791016,,,,,,,,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
21,0,21,right,0.37930287496419623,None,3,0.5105757499695756,None,21,0,21,0,104.65712120797252,,,,,,,,,104.6515290410025,104.65712120797252,-0.0006547500379383564,105.65077608299907,22,1,0.5,0.7,0.2,105.6510835000081,105.65701020800043,105.65701020800043,105.65701020800043,105.65701020800043,106.04211974999635,right,0.37930287496419623,None,right,0.37930287496419623,0.2,0,106.06330537499161,106.07135562499752,106.07135562499752,106.07135562499752,106.07135562499752,108.05042250000406,3,0.5105757499695756,108.06285887496779,108.58536983298836,3,108.58560366596794,108.59400133299641,109.5915456659859,109.58430012501776,105.65701020800043,108.0708284159773,108.0708284159773,108.0708284159773,108.0708284159773,108.0708284159773,0.5105757499695756,None,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
22,0,22,up,0.3346487089875154,None,2,0.40035199996782467,None,22,0,22,0,109.5915456659859,,,,,,,,,109.58472066599643,109.5915456659859,-0.0007798750302754343,110.5844683329924,23,1,0.5,0.7,0.2,110.58471262501553,110.60109183297027,110.60109183297027,110.60109183297027,110.60109183297027,110.94186254101805,up,0.3346487089875154,None,up,0.3346487089875154,0.7,0,110.96162066597026,110.969363583019,110.969363583019,110.969363583019,110.969363583019,112.95030575001147,2,0.40035199996782467,112.96226383297471,113.37432558299042,2,113.37444437498925,113.38328954100143,114.3748740410083,114.36777729098685,110.60109183297027,112.96881587500684,112.96881587500684,112.96881587500684,112.96881587500684,112.96881587500684,0.40035199996782467,None,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
23,0,23,up,3.328706916014198,None,None,,,23,0,23,0,114.3748740410083,,,,,,,,,114.3684388329857,114.3748740410083,0.0005290000117383897,115.36761470796773,24,1,0.5,0.7,0.2,115.36794320802437,115.37384920800105,115.37384920800105,115.37384920800105,115.37384920800105,118.7080550409737,up,3.328706916014198,None,up,3.328706916014198,0.7,1,118.72584241599543,118.73441145801917,118.73441145801917,118.73441145801917,118.73441145801917,120.71751370799029,NA,NA,120.7177751249983,120.71783012500964,None,120.71790350001538,120.72304429102223,121.71701995801413,121.70580724999309,115.37384920800105,,,,,,,,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
24,0,24,left,0.4440409590024501,None,3,0.6992659170064144,None,24,0,24,0,121.71701995801413,,,,,,,,,121.70619133301079,121.71701995801413,-0.000808333046734333,122.70107554097194,25,1,0.5,0.7,0.2,122.70144454098772,122.70792391599389,122.70792391599389,122.70792391599389,122.70792391599389,123.15721604099963,left,0.4440409590024501,None,left,0.4440409590024501,0.5,0,123.17666695802473,123.18511920800665,123.18511920800665,123.18511920800665,123.18511920800665,125.16078224999364,3,0.6992659170064144,125.17051170801278,125.88473054097267,3,125.88485445798142,125.8927344160038,126.89112574997125,126.88456633297028,122.70792391599389,125.17755341599695,125.17755341599695,125.17755341599695,125.17755341599695,125.17755341599695,0.6992659170064144,None,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
25,0,25,right,3.1867955420166254,None,3,0.48661079205339774,None,25,0,25,0,126.89112574997125,,,,,,,,,126.88514941598987,126.89112574997125,0.00038833299186080694,127.8843402909697,26,1,0.5,0.7,0.2,127.88455524999881,127.8914407910197,127.8914407910197,127.8914407910197,127.8914407910197,131.08485204097815,right,3.1867955420166254,None,right,3.1867955420166254,0.2,0,131.10512520797784,131.1129917500075,131.1129917500075,131.1129917500075,131.1129917500075,133.09058229101356,3,0.48661079205339774,133.10338512499584,133.60166220797691,3,133.60179437499028,133.60716812498868,134.60048249998363,134.59007058298448,127.8914407910197,133.11020325002028,133.11020325002028,133.11020325002028,133.11020325002028,133.11020325002028,0.48661079205339774,None,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
26,0,26,left,0.32435516704572365,None,None,,,26,0,26,0,134.60048249998363,,,,,,,,,134.59061716601718,134.60048249998363,0.004927709000185132,135.5844533329946,27,1,0.5,0.7,0.2,135.5848775000195,135.60049895802513,135.60049895802513,135.60049895802513,135.60049895802513,135.93473104102304,left,0.32435516704572365,None,left,0.32435516704572365,0.5,1,135.95344204100547,135.96103516599396,135.96103516599396,135.96103516599396,135.96103516599396,137.94063633301994,NA,NA,137.94092650001403,137.9409801249858,None,137.94106008298695,137.95041099999798,138.93992370797787,138.933974375017,135.59084133297438,,,,,,,,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
27,0,27,left,0.263088500010781,None,None,,,27,0,27,0,138.93992370797787,,,,,,,,,138.934374916018,138.93992370797787,0.009866083040833473,139.93398133298615,28,1,0.5,0.7,0.2,139.9346569160116,139.94163387501612,139.94163387501612,139.94163387501612,139.94163387501612,140.2078608329757,left,0.263088500010781,None,left,0.263088500010781,0.5,1,140.22549783298746,140.23294337501284,140.23294337501284,140.23294337501284,140.23294337501284,142.2172046250198,NA,NA,142.217616791022,142.21768404101022,None,142.21777375001693,142.22380512498785,143.2171782910009,143.20698429096956,139.94163387501612,,,,,,,,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
28,0,28,left,0.31566983298398554,None,None,,,28,0,28,0,143.2171782910009,,,,,,,,,143.2073608749779,143.2171782910009,-0.0005139590357430279,144.20071100001223,29,1,0.5,0.7,0.2,144.20095579099143,144.20826554100495,144.20826554100495,144.20826554100495,144.20826554100495,144.52603966597235,left,0.31566983298398554,None,left,0.31566983298398554,0.5,1,144.54453187499894,144.55225733300904,144.55225733300904,144.55225733300904,144.55225733300904,146.53421416599303,NA,NA,146.53468804102158,146.53476412501186,None,146.5348592500086,146.54028412501793,147.5421465000254,147.53476420801599,144.20826554100495,,,,,,,,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
29,0,29,left,0.28625920799095184,None,3,0.3868810419808142,None,29,0,29,0,147.5421465000254,,,,,,,,,147.53517841600114,147.5421465000254,0.0003818750265054405,148.53473604097962,30,1,0.5,0.7,0.2,148.53509783302434,148.54207737499382,148.54207737499382,148.54207737499382,148.54207737499382,148.8350572080235,left,0.28625920799095184,None,left,0.28625920799095184,0.5,0,148.85564824996982,148.86344229098177,148.86344229098177,148.86344229098177,148.86344229098177,150.84022725000978,3,0.3868810419808142,150.85180791601306,151.25171412498457,3,151.25185549998423,151.25998224999057,152.2589755000081,152.25102191598853,148.54207737499382,150.8581377500086,150.8581377500086,150.8581377500086,150.8581377500086,150.8581377500086,0.3868810419808142,None,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
30,0,30,up,0.7230367499869317,None,None,,,30,0,30,0,152.2589755000081,,,,,,,,,152.25172179099172,152.2589755000081,-5.258299643173814e-05,153.25045104097808,31,1,0.5,0.7,0.2,153.25070550001692,153.257327875006,153.257327875006,153.257327875006,153.257327875006,153.9856174159795,up,0.7230367499869317,None,up,0.7230367499869317,0.7,0,154.00721862498904,154.0160433750134,154.0160433750134,154.0160433750134,154.0160433750134,155.9913137080148,NA,NA,155.99159970798064,155.99166012497153,None,155.99173200002406,156.0003189999843,156.99010820797412,156.9841522909701,153.257327875006,,,,,,,,,,,578066,001,2025-08-11_15h25.20.198,regret_experiment,2024.2.4,121.07997228287773,1,0.5,0.7,0.2,2025-08-11 15h25.31.346068 -0700,
