thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,regret_rating,regret_rt,RegretRating.started,RegretRating.stopped,trials.regret_key.keys,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,trials.regret_key.rt,trials.regret_key.duration,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
12,0,12,up,0.40245500003220513,None,None,,,12,0,12,0,62.787299041985534,,,,,,,,,62.77571125002578,62.787299041985534,-0.000801707967184484,63.770845042017754,13,2,0.7,0.5,0.2,63.771077334007714,63.78713633399457,63.78713633399457,63.78713633399457,63.78713633399457,64.19457391701872,up,0.40245500003220513,None,up,0.40245500003220513,0.5,1,64.20888024999294,64.21633016702253,64.21633016702253,64.21633016702253,64.21633016702253,66.20308183401357,NA,NA,66.20402862498304,66.2040729590226,None,66.20414820901351,66.20833033398958,67.20359908399405,67.19269887497649,63.77506833401276,,,,,,,,,,,33952,001,2025-11-11_16h41.24.044,regret_experiment,2024.2.4,None,2,0.7,0.5,0.2,2025-11-11 16h41.37.547004 -0800,
13,0,13,up,0.5223711659782566,None,None,,,13,0,13,0,67.20359908399405,,,,,,,,,67.19325220899191,67.20359908399405,-0.0004859170294366777,68.18760262499563,14,2,0.7,0.5,0.2,68.18802520900499,68.19250870897667,68.19250870897667,68.19250870897667,68.19250870897667,68.72174945898587,up,0.5223711659782566,None,up,0.5223711659782566,0.5,0,68.7386764169787,68.74689379200572,68.74689379200572,68.74689379200572,68.74689379200572,70.7256165840081,NA,NA,70.72604183398653,70.72608649998438,None,70.7261694589979,70.73670387500897,71.72578962502303,71.72118908399716,68.19250870897667,,,,,,,,,,,33952,001,2025-11-11_16h41.24.044,regret_experiment,2024.2.4,None,2,0.7,0.5,0.2,2025-11-11 16h41.37.547004 -0800,
14,0,14,up,0.2789517499622889,None,None,,,14,0,14,0,71.72578962502303,,,,,,,,,71.72171804198297,71.72578962502303,-0.0002988330088555813,72.72090795898112,15,2,0.7,0.5,0.2,72.72175808402244,72.72646904201247,72.72646904201247,72.72646904201247,72.72646904201247,73.01278991700383,up,0.2789517499622889,None,up,0.2789517499622889,0.5,0,73.02637979201972,73.03349175001495,73.03349175001495,73.03349175001495,73.03349175001495,75.02008570899488,NA,NA,75.0206722089788,75.02070808399003,None,75.02078362501925,75.02511554199737,76.01992133399472,76.00805366697023,72.72646904201247,,,,,,,,,,,33952,001,2025-11-11_16h41.24.044,regret_experiment,2024.2.4,None,2,0.7,0.5,0.2,2025-11-11 16h41.37.547004 -0800,
15,0,15,right,0.5617704159813002,None,None,,,15,0,15,0,76.01992133399472,,,,,,,,,76.00930099998368,76.01992133399472,-0.0007841659826226532,77.00478262500837,16,2,0.7,0.5,0.2,77.00533566699596,77.01049170899205,77.01049170899205,77.01049170899205,77.01049170899205,77.57758858398302,right,0.5617704159813002,None,right,0.5617704159813002,0.2,1,77.59209929197095,77.60060112498468,77.60060112498468,77.60060112498468,77.60060112498468,79.58654487499734,NA,NA,79.58688704197994,79.58691829198506,None,79.58697641699109,79.59211074997438,80.59257570898626,80.58733837498585,77.01049170899205,,,,,,,,,,,33952,001,2025-11-11_16h41.24.044,regret_experiment,2024.2.4,None,2,0.7,0.5,0.2,2025-11-11 16h41.37.547004 -0800,
16,0,16,right,0.4957671249867417,None,None,,,16,0,16,0,80.59257570898626,,,,,,,,,80.58769216702785,80.59257570898626,0.0007529169670306146,81.58137816697126,17,2,0.7,0.5,0.2,81.58165216702037,81.58647883398226,81.58647883398226,81.58647883398226,81.58647883398226,82.08749137498671,right,0.4957671249867417,None,right,0.4957671249867417,0.2,0,82.10075649997452,82.10792887501884,82.10792887501884,82.10792887501884,82.10792887501884,84.09165045898408,NA,NA,84.09268329199404,84.09284950001165,None,84.09297720901668,84.10293654201087,85.09126295900205,85.08669562498108,81.58647883398226,,,,,,,,,,,33952,001,2025-11-11_16h41.24.044,regret_experiment,2024.2.4,None,2,0.7,0.5,0.2,2025-11-11 16h41.37.547004 -0800,
17,0,17,right,0.4220979579840787,None,None,,,17,0,17,0,85.09126295900205,,,,,,,,,85.0871696670074,85.09126295900205,0.0099017089814879,86.07433029200183,18,2,0.7,0.5,0.2,86.0746209169738,86.10044762498,86.10044762498,86.10044762498,86.10044762498,86.52685491699958,right,0.4220979579840787,None,right,0.4220979579840787,0.2,1,86.53809158399235,86.54465024999809,86.54465024999809,86.54465024999809,86.54465024999809,88.53702354198322,NA,NA,88.5376728340052,88.53777212498244,None,88.5378870840068,88.54249487497145,89.54189454199513,89.5367530839867,86.08607279200805,,,,,,,,,,,33952,001,2025-11-11_16h41.24.044,regret_experiment,2024.2.4,None,2,0.7,0.5,0.2,2025-11-11 16h41.37.547004 -0800,
18,0,18,right,0.46757266600616276,None,None,,,18,0,18,0,89.54189454199513,,,,,,,,,89.53719724999974,89.54189454199513,-0.0006297079962678254,90.53713587502716,19,2,0.7,0.5,0.2,90.53774437500397,90.54240154201398,90.54240154201398,90.54240154201398,90.54240154201398,91.01619533397024,right,0.46757266600616276,None,right,0.46757266600616276,0.2,0,91.03030695900088,91.03711974999169,91.03711974999169,91.03711974999169,91.03711974999169,93.01868079201085,NA,NA,93.019475625013,93.01951912499499,None,93.01960362499813,93.02427958400222,94.01910633401712,94.00761879200581,90.54240154201398,,,,,,,,,,,33952,001,2025-11-11_16h41.24.044,regret_experiment,2024.2.4,None,2,0.7,0.5,0.2,2025-11-11 16h41.37.547004 -0800,
19,0,19,right,0.4981031659990549,None,None,,,19,0,19,0,94.01910633401712,,,,,,,,,94.00815604202216,94.01910633401712,-0.00041387503733858466,95.00519720901502,20,2,0.7,0.5,0.2,95.00620462500956,95.01182358397637,95.01182358397637,95.01182358397637,95.01182358397637,95.51710604201071,right,0.4981031659990549,None,right,0.4981031659990549,0.2,0,95.5293085000012,95.53685095900437,95.53685095900437,95.53685095900437,95.53685095900437,97.52003166702343,NA,NA,97.52073520899285,97.52083658397896,None,97.52089774998603,97.52550787501968,98.52481891697971,98.51975149998907,95.01182358397637,,,,,,,,,,,33952,001,2025-11-11_16h41.24.044,regret_experiment,2024.2.4,None,2,0.7,0.5,0.2,2025-11-11 16h41.37.547004 -0800,
20,0,20,right,0.7886387500329874,None,None,,,20,0,20,0,98.52481891697971,,,,,,,,,98.52012441697298,98.52481891697971,-0.0007287500193342566,99.51982454198878,21,2,0.7,0.5,0.2,99.52038362500025,99.52503791701747,99.52503791701747,99.52503791701747,99.52503791701747,100.32059804198798,right,0.7886387500329874,None,right,0.7886387500329874,0.2,0,100.33595466701081,100.34335920901503,100.34335920901503,100.34335920901503,100.34335920901503,102.32379191700602,NA,NA,102.32445012498647,102.32448320899857,None,102.32453391700983,102.33538008399773,103.32363150001038,103.31905379198724,99.52503791701747,,,,,,,,,,,33952,001,2025-11-11_16h41.24.044,regret_experiment,2024.2.4,None,2,0.7,0.5,0.2,2025-11-11 16h41.37.547004 -0800,
21,0,21,right,0.37299837497994304,None,None,,,21,0,21,0,103.32363150001038,,,,,,,,,103.31963141699089,103.32363150001038,-0.000834333011880517,104.3071223750012,22,2,0.7,0.5,0.2,104.3073854999966,104.3237137090182,104.3237137090182,104.3237137090182,104.3237137090182,104.7037527919747,right,0.37299837497994304,None,right,0.37299837497994304,0.2,0,104.7158742499887,104.72266274999129,104.72266274999129,104.72266274999129,104.72266274999129,106.707427833986,NA,NA,106.7082247089711,106.70832141698338,None,106.70844575000228,106.71892449998995,107.70730608399026,107.70265245897463,104.31858141702833,,,,,,,,,,,33952,001,2025-11-11_16h41.24.044,regret_experiment,2024.2.4,None,2,0.7,0.5,0.2,2025-11-11 16h41.37.547004 -0800,
22,0,22,right,0.3116802499862388,None,None,,,22,0,22,0,107.70730608399026,,,,,,,,,107.70322299998952,107.70730608399026,0.011156416032463312,108.70285004202742,23,2,0.7,0.5,0.2,108.70923370897071,108.71386866702233,108.71386866702233,108.71386866702233,108.71386866702233,109.02738870901521,right,0.3116802499862388,None,right,0.3116802499862388,0.2,0,109.04039124998963,109.04756216699025,109.04756216699025,109.04756216699025,109.04756216699025,111.03505420900183,NA,NA,111.03558795899153,111.03562145901378,None,111.0356713340152,111.03976083401358,112.0349317920045,112.02460591698764,108.71386866702233,,,,,,,,,,,33952,001,2025-11-11_16h41.24.044,regret_experiment,2024.2.4,None,2,0.7,0.5,0.2,2025-11-11 16h41.37.547004 -0800,
23,0,23,left,0.3122947500087321,None,None,,,23,0,23,0,112.0349317920045,,,,,,,,,112.0250571250217,112.0349317920045,-0.0006830830243416131,113.01913491700543,24,2,0.7,0.5,0.2,113.01938125002198,113.02484658401227,113.02484658401227,113.02484658401227,113.02484658401227,113.34394487499958,left,0.3122947500087321,None,left,0.3122947500087321,0.7,1,113.35632533399621,113.36411033401964,113.36411033401964,113.36411033401964,113.36411033401964,115.35168320900993,NA,NA,115.35241395898629,115.35244920902187,None,115.35251587501261,115.35723562497878,116.35719954199158,116.3520589999971,113.02484658401227,,,,,,,,,,,33952,001,2025-11-11_16h41.24.044,regret_experiment,2024.2.4,None,2,0.7,0.5,0.2,2025-11-11 16h41.37.547004 -0800,
