thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,regret_rating,regret_rt,RegretRating.started,RegretRating.stopped,trials.regret_key.keys,ITI.started,blank_screen.started,ITI.stopped,blank_screen.stopped,fixcross.stopped,appleImage.stopped,tree1.stopped,tree2.stopped,tree3.stopped,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,trials.regret_key.rt,trials.regret_key.duration,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
26,0,26,up,0.36382237495854497,None,None,,,26,0,26,0,136.437657417031,,,,,,,,,136.42597320815548,136.437657417031,0.000274792080745101,137.42431912501343,27,2,0.7,0.2,0.5,137.42459004209377,137.4374779581558,137.4374779581558,137.4374779581558,137.4374779581558,137.81230708304793,up,0.36382237495854497,None,up,0.36382237495854497,0.2,0,137.82549629197456,137.82975183310919,137.82975183310919,137.82975183310919,137.82975183310919,139.82507537514903,NA,NA,139.82541641709395,139.82544687506743,None,139.8255187079776,139.83840258303098,140.82539958297275,140.83741491707042,137.4374779581558,,,,,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
27,0,27,right,0.34677716600708663,None,None,,,27,0,27,0,140.83741491707042,,,,,,,,,140.82583408313803,140.83741491707042,0.00036483281292021275,141.82311191712506,28,2,0.7,0.2,0.5,141.82338070799597,141.83821937511675,141.83821937511675,141.83821937511675,141.83821937511675,142.18686112505384,right,0.34677716600708663,None,right,0.34677716600708663,0.5,0,142.20005424995907,142.20449129212648,142.20449129212648,142.20449129212648,142.20449129212648,144.1975244169589,NA,NA,144.19790925015695,144.19794783298858,None,144.1980279169511,144.211541792145,145.19738374999724,145.21192983305082,141.83821937511675,,,,,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
28,0,28,left,0.6161479998845607,None,None,,,28,0,28,0,145.21192983305082,,,,,,,,,145.19781366712414,145.21192983305082,-0.00016329181380569935,146.19863845803775,29,2,0.7,0.2,0.5,146.1990641669836,146.20950350002386,146.20950350002386,146.20950350002386,146.20950350002386,146.83766220812686,left,0.6161479998845607,None,left,0.6161479998845607,0.7,1,146.85006037494168,146.85460250009783,146.85460250009783,146.85460250009783,146.85460250009783,148.8376676251646,NA,NA,148.83795012510382,148.83797933300957,None,148.83805616712198,148.850236749975,149.83831929205917,,,148.850236749975,148.850236749975,148.850236749975,148.850236749975,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
29,0,29,left,0.8717487908434123,None,None,,,29,0,29,0,149.85129675013013,,,,,,,,,149.83880616701208,149.85129675013013,0.0007982500828802586,150.83820533310063,30,2,0.7,0.2,0.5,150.83859837497585,150.85001837508753,150.85001837508753,150.85001837508753,150.85001837508753,151.7313715000637,left,0.8717487908434123,None,left,0.8717487908434123,0.7,1,151.7439180421643,151.74842433305457,151.74842433305457,151.74842433305457,151.74842433305457,153.7316711670719,NA,NA,153.73217187495902,153.7322254171595,None,153.73230295814574,153.74525570799597,154.73072329210117,154.74307491700165,,,,,,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
30,0,30,left,0.2948874169960618,None,None,,,30,0,30,0,154.74307491700165,,,,,,,,,154.73119366704486,154.74307491700165,0.01085508312098682,155.7318446249701,31,2,0.7,0.2,0.5,155.7321347501129,155.74405120802112,155.74405120802112,155.74405120802112,155.74405120802112,156.04072816716507,left,0.2948874169960618,None,left,0.2948874169960618,0.7,1,156.0534736250993,156.05791712505743,156.05791712505743,156.05791712505743,156.05791712505743,158.0516857081093,NA,NA,158.05200337502174,158.05203795805573,None,158.05211058305576,158.0650100421626,159.05203258316033,159.06326166703366,155.74405120802112,,,,,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
31,0,31,up,0.23452175012789667,None,2,3.2394636247772723,None,31,0,31,0,159.06326166703366,,,,,,,,,159.05242270813324,159.06326166703366,0.00036087515763938427,160.05213858303614,32,2,0.7,0.2,0.5,160.0524497500155,160.06388829206116,160.06388829206116,160.06388829206116,160.06388829206116,160.30542820808478,up,0.23452175012789667,None,up,0.23452175012789667,0.2,0,160.3192055830732,160.32357670809142,160.32357670809142,160.32357670809142,160.32357670809142,162.31840087496676,2,3.2394636247772723,162.32609745813534,165.57379400008358,2,165.57390429195948,165.58320404216647,166.5699601250235,166.58290749997832,,,,,,162.33237037505023,162.33237037505023,162.33237037505023,162.33237037505023,162.33237037505023,3.2394636247772723,None,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
32,0,32,left,1.2017886659596115,None,None,,,32,0,32,0,166.58290749997832,,,,,,,,,166.5702653331682,166.58290749997832,0.00909266690723598,167.57162666716613,33,2,0.7,0.2,0.5,167.5719512081705,167.5839323331602,167.5839323331602,167.5839323331602,167.5839323331602,168.80014095804654,left,1.2017886659596115,None,left,1.2017886659596115,0.7,1,168.81220420799218,168.8166567501612,168.8166567501612,168.8166567501612,168.8166567501612,170.81166579201818,NA,NA,170.81202437495813,170.8120585421566,None,170.8121352500748,170.8241795420181,171.8109451669734,171.82355912495404,167.5839323331602,,,,,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
33,0,33,right,0.5470105828717351,None,2,3.002543624956161,None,33,0,33,0,171.82355912495404,,,,,,,,,171.81136804213747,171.82355912495404,-0.0007156671490520239,172.8097869581543,34,2,0.7,0.2,0.5,172.81008016713895,172.8249943749979,172.8249943749979,172.8249943749979,172.8249943749979,173.38471008301713,right,0.5470105828717351,None,right,0.5470105828717351,0.5,0,173.39881954202428,173.4032786670141,173.4032786670141,173.4032786670141,173.4032786670141,175.38535704207607,2,3.002543624956161,175.39349762513302,178.41247683297843,2,178.4125770421233,178.42518616700545,179.4124012500979,179.42510837502778,172.8249943749979,,,,,175.39892395795323,175.39892395795323,175.39892395795323,175.39892395795323,175.39892395795323,3.002543624956161,None,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
34,0,34,left,1.1308932499960065,None,2,1.4404397918842733,None,34,0,34,0,179.42510837502778,,,,,,,,,179.41285299998708,179.42510837502778,0.0003258748911321163,180.41191137512214,35,2,0.7,0.2,0.5,180.41219133301638,180.42490445799194,180.42490445799194,180.42490445799194,180.42490445799194,181.5577757919673,left,1.1308932499960065,None,left,1.1308932499960065,0.7,0,181.5719461250119,181.5764141669497,181.5764141669497,181.5764141669497,181.5764141669497,183.5582836670801,2,1.4404397918842733,183.56570062506944,185.01380816707388,2,185.01390424999408,185.0252150830347,186.00967045803554,186.02538633299991,180.42490445799194,,,,,183.57155683310702,183.57155683310702,183.57155683310702,183.57155683310702,183.57155683310702,1.4404397918842733,None,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
35,0,35,left,0.25446733413264155,None,None,,,35,0,35,0,186.02538633299991,,,,,,,,,186.01009058300406,186.02538633299991,0.01156983315013349,187.01267554215156,36,2,0.7,0.2,0.5,187.0130280421581,187.0230322079733,187.0230322079733,187.0230322079733,187.0230322079733,187.27941170800477,left,0.25446733413264155,None,left,0.25446733413264155,0.7,1,187.29174604197033,187.29573212494142,187.29573212494142,187.29573212494142,187.29573212494142,189.278805708047,NA,NA,189.27907858300023,189.27910850010812,None,189.27917725010775,189.29080920806155,190.27884616702795,190.2918110000901,187.0230322079733,189.29080920806155,189.29080920806155,189.29080920806155,189.29080920806155,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
36,0,36,up,0.7979880841448903,None,3,0.6853715418837965,None,36,0,36,0,190.2918110000901,,,,,,,,,190.27923962497152,190.2918110000901,0.00011270889081060886,191.27853229199536,37,2,0.7,0.2,0.5,191.27882133307867,191.29178666695952,191.29178666695952,191.29178666695952,191.29178666695952,192.10686283302493,up,0.7979880841448903,None,up,0.7979880841448903,0.2,0,192.12041812506504,192.12477320805192,192.12477320805192,192.12477320805192,192.12477320805192,194.11830337508582,3,0.6853715418837965,194.12594687496312,194.82661700015888,3,194.8267150830943,194.83660612511449,195.82414783304557,195.83736500004306,191.29178666695952,,,,,194.13230183301494,194.13230183301494,194.13230183301494,194.13230183301494,194.13230183301494,0.6853715418837965,None,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
37,0,37,right,0.3658189168199897,None,2,0.4838141668587923,None,37,0,37,0,195.83736500004306,,,,,,,,,195.82457079202868,195.83736500004306,0.010732749942690134,196.8247280830983,38,2,0.7,0.2,0.5,196.82505537499674,196.83661504206248,196.83661504206248,196.83661504206248,196.83661504206248,197.21259854198433,right,0.3658189168199897,None,right,0.3658189168199897,0.5,0,197.22574179200456,197.22923141694628,197.22923141694628,197.22923141694628,197.22923141694628,199.22526416694745,2,0.4838141668587923,199.2327166670002,199.73302954202518,2,199.73312779213302,199.74490937497467,200.73140350007452,200.74456329201348,196.83661504206248,,,,,199.23838100000285,199.23838100000285,199.23838100000285,199.23838100000285,199.23838100000285,0.4838141668587923,None,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
38,0,38,left,0.41845129197463393,None,None,,,38,0,38,0,200.74456329201348,,,,,,,,,200.73183525004424,200.74456329201348,0.011509832926094532,201.73089516698383,39,2,0.7,0.2,0.5,201.73121991707012,201.74401720799506,201.74401720799506,201.74401720799506,201.74401720799506,202.1729635000229,left,0.41845129197463393,None,left,0.41845129197463393,0.7,1,202.18571012513712,202.18840824998915,202.18840824998915,202.18840824998915,202.18840824998915,204.17117683310062,NA,NA,204.1715129171498,204.1715635000728,None,204.17163541703485,204.18436200008728,205.1712128331419,205.18424908304587,201.74401720799506,204.18436200008728,204.18436200008728,204.18436200008728,204.18436200008728,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
39,0,39,left,0.281654458027333,None,None,,,39,0,39,0,205.18424908304587,,,,,,,,,205.17163450014777,205.18424908304587,4.887511022388935e-05,206.17168475012295,40,2,0.7,0.2,0.5,206.17207604204305,206.184214750072,206.184214750072,206.184214750072,206.184214750072,206.4802286250051,left,0.281654458027333,None,left,0.281654458027333,0.7,1,206.4929221670609,206.4956837920472,206.4956837920472,206.4956837920472,206.4956837920472,208.49087808304466,NA,NA,208.49125425005332,208.4912885830272,None,208.49139116704464,208.50443458301015,209.4917224580422,209.5043079170864,,,,,,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
40,0,40,left,0.594217374920845,None,None,,,40,0,40,0,209.5043079170864,,,,,,,,,209.49217287497595,209.5043079170864,0.0008313339203596115,210.4911643329542,41,2,0.7,0.2,0.5,210.49150733300485,210.50420020800084,210.50420020800084,210.50420020800084,210.50420020800084,211.10607274994254,left,0.594217374920845,None,left,0.594217374920845,0.7,1,211.11807558313012,211.12073300010525,211.12073300010525,211.12073300010525,211.12073300010525,213.1050512921065,NA,NA,213.10547758312896,213.10550883295946,None,213.10558137507178,213.11700020800345,214.10450558294542,214.11757262516767,210.50420020800084,213.11700020800345,213.11700020800345,213.11700020800345,213.11700020800345,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
41,0,41,left,0.399571250192821,None,None,,,41,0,41,0,214.11757262516767,,,,,,,,,214.10499645816162,214.11757262516767,-0.0005359998904168606,215.10512070800178,42,2,0.7,0.2,0.5,215.1054428750649,215.11782675003633,215.11782675003633,215.11782675003633,215.11782675003633,215.51930625014938,left,0.399571250192821,None,left,0.399571250192821,0.7,1,215.53162983315997,215.53440662496723,215.53440662496723,215.53440662496723,215.53440662496723,217.51878933305852,NA,NA,217.51908395811915,217.51911650015973,None,217.5191897081677,217.53206908307038,218.51799491699785,218.53188616712578,215.11782675003633,217.53206908307038,217.53206908307038,217.53206908307038,217.53206908307038,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
42,0,42,left,0.34567766613326967,None,1,0.7080527090001851,None,42,0,42,0,218.53188616712578,,,,,,,,,218.5184426670894,218.53188616712578,-0.0006954588461667299,219.51811125013046,43,2,0.7,0.2,0.5,219.5184137080796,219.5321247500833,219.5321247500833,219.5321247500833,219.5321247500833,219.88030512514524,left,0.34567766613326967,None,left,0.34567766613326967,0.7,0,219.8936997919809,219.8962904580403,219.8962904580403,219.8962904580403,219.8962904580403,221.8913640419487,1,0.7080527090001851,221.8989794580266,222.61252325004898,1,222.61262145801447,222.62534825014882,223.61081166705117,223.62471650005318,219.5321247500833,,,,,221.90256829210557,221.90256829210557,221.90256829210557,221.90256829210557,221.90256829210557,0.7080527090001851,None,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
43,0,43,up,0.30734108411706984,None,3,0.4821941249538213,None,43,0,43,0,223.62471650005318,,,,,,,,,223.61125479196198,223.62471650005318,0.012168375076726079,224.61189662502147,44,2,0.7,0.2,0.5,224.6121020419523,224.62303633312695,224.62303633312695,224.62303633312695,224.62303633312695,224.93240525014699,up,0.30734108411706984,None,up,0.30734108411706984,0.2,0,224.9457982920576,224.9486022500787,224.9486022500787,224.9486022500787,224.9486022500787,226.94456791714765,3,0.4821941249538213,226.9522930830717,227.4397800830193,3,227.43988133314997,227.45076229213737,228.4380683330819,228.4520676250104,224.62303633312695,,,,,226.95576025010087,226.95576025010087,226.95576025010087,226.95576025010087,226.95576025010087,0.4821941249538213,None,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
44,0,44,right,0.3068513749167323,None,2,0.38868958316743374,None,44,0,44,0,228.4520676250104,,,,,,,,,228.4385072500445,228.4520676250104,0.012262417003512383,229.43791604205035,45,2,0.7,0.2,0.5,229.43827104195952,229.45079258317128,229.45079258317128,229.45079258317128,229.45079258317128,229.75997437513433,right,0.3068513749167323,None,right,0.3068513749167323,0.5,0,229.773489958141,229.77616791706532,229.77616791706532,229.77616791706532,229.77616791706532,231.75944795808755,2,0.38868958316743374,231.76743037509732,232.1601376249455,2,232.1602355830837,232.17050283309072,233.15801899996586,233.17081062495708,229.45079258317128,231.76933883316815,231.76933883316815,231.76933883316815,231.76933883316815,231.76933883316815,231.76933883316815,231.76933883316815,231.76933883316815,231.76933883316815,0.38868958316743374,None,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
45,0,45,right,0.271109291119501,None,2,0.29512666701339185,None,45,0,45,0,233.17081062495708,,,,,,,,,233.1584730001632,233.17081062495708,0.010651499964296818,234.15788658312522,46,2,0.7,0.2,0.5,234.15819741715677,234.17081025009975,234.17081025009975,234.17081025009975,234.17081025009975,234.45236574998125,right,0.271109291119501,None,right,0.271109291119501,0.5,0,234.46653795801103,234.4692636670079,234.4692636670079,234.4692636670079,234.4692636670079,236.4643706670031,2,0.29512666701339185,236.47251295810565,236.7732050421182,2,236.77330670808442,236.78362337499857,237.7722677080892,237.78309504198842,234.17081025009975,,,,,236.47573712514713,236.47573712514713,236.47573712514713,236.47573712514713,236.47573712514713,0.29512666701339185,None,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
46,0,46,right,0.3060278329066932,None,None,,,46,0,46,0,237.78309504198842,,,,,,,,,237.77278687502258,237.78309504198842,-0.0004674170631915331,238.77144629205577,47,2,0.7,0.2,0.5,238.77180274995044,238.78496791701764,238.78496791701764,238.78496791701764,238.78496791701764,239.09280929202214,right,0.3060278329066932,None,right,0.3060278329066932,0.5,1,239.10533445794135,239.1079563749954,239.1079563749954,239.1079563749954,239.1079563749954,241.09162400010973,NA,NA,241.09194283303805,241.0919729580637,None,241.09204200003296,241.1042658330407,242.09133483306505,242.10413370816968,238.78496791701764,241.1042658330407,241.1042658330407,241.1042658330407,241.1042658330407,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
47,0,47,left,0.3866001251153648,None,None,,,47,0,47,0,242.10413370816968,,,,,,,,,242.0918352501467,242.10413370816968,-0.0001598750241100788,243.09103787504137,48,2,0.7,0.2,0.5,243.0913695830386,243.10409033298492,243.10409033298492,243.10409033298492,243.10409033298492,243.49249741714448,left,0.3866001251153648,None,left,0.3866001251153648,0.7,1,243.504636292113,243.50725387502462,243.50725387502462,243.50725387502462,243.50725387502462,245.49136091698892,NA,NA,245.4917224580422,245.49175174999982,None,245.4918256669771,245.50425008311868,246.49143325001933,246.50432820804417,243.10409033298492,245.50425008311868,245.50425008311868,245.50425008311868,245.50425008311868,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
48,0,48,left,0.345337999984622,None,None,,,48,0,48,0,246.50432820804417,,,,,,,,,246.49189691711217,246.50432820804417,0.00011866702698171139,247.4914188750554,49,2,0.7,0.2,0.5,247.49172937497497,247.50425725011155,247.50425725011155,247.50425725011155,247.50425725011155,247.8508761669509,left,0.345337999984622,None,left,0.345337999984622,0.7,1,247.86322691710666,247.86597024998628,247.86597024998628,247.86597024998628,247.86597024998628,249.85118129197508,NA,NA,249.85151133313775,249.85157691710629,None,249.85164766712114,249.86442304216325,250.85132575011812,250.86469033313915,247.50425725011155,249.86442304216325,249.86442304216325,249.86442304216325,249.86442304216325,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
49,0,49,left,0.626024957979098,None,None,,,49,0,49,0,250.86469033313915,,,,,,,,,250.85180979198776,250.86469033313915,0.00021187495440244675,251.8512043331284,50,2,0.7,0.2,0.5,251.8515704581514,251.86433166707866,251.86433166707866,251.86433166707866,251.86433166707866,252.49244345794432,left,0.626024957979098,None,left,0.626024957979098,0.7,1,252.50467216712423,252.50740516697988,252.50740516697988,252.50740516697988,252.50740516697988,254.49138858309016,NA,NA,254.49172804201953,254.49178541707806,None,254.4918665830046,254.50442033307627,255.49150029197335,255.50430416711606,251.86433166707866,254.50442033307627,254.50442033307627,254.50442033307627,254.50442033307627,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
50,0,50,left,0.5457319158595055,None,None,,,50,0,50,0,255.50430416711606,,,,,,,,,255.49196233297698,255.50430416711606,0.0001471252180635929,256.49125387496315,51,2,0.7,0.2,0.5,256.49158633314073,256.5046694581397,256.5046694581397,256.5046694581397,256.5046694581397,257.0525314579718,left,0.5457319158595055,None,left,0.5457319158595055,0.7,1,257.06519254203886,257.0678407920059,257.0678407920059,257.0678407920059,257.0678407920059,259.05123716709204,NA,NA,259.05161837511696,259.0516458749771,None,259.05174266709946,259.06432220805436,260.05184929212555,260.06465541711077,256.5046694581397,259.06432220805436,259.06432220805436,259.06432220805436,259.06432220805436,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
51,0,51,left,0.48164049978367984,None,None,,,51,0,51,0,260.06465541711077,,,,,,,,,260.05229725013487,260.06465541711077,0.0006012909580022097,261.0512920420151,52,2,0.7,0.2,0.5,261.0516279579606,261.0641994581092,261.0641994581092,261.0641994581092,261.0641994581092,261.558839708101,left,0.48164049978367984,None,left,0.48164049978367984,0.7,1,261.5723137501627,261.57520249998197,261.57520249998197,261.57520249998197,261.57520249998197,263.5579878750723,NA,NA,263.5583150831517,263.55837620794773,None,263.5584461670369,263.5711594170425,264.5583232080098,264.57103879214264,261.0641994581092,263.5711594170425,263.5711594170425,263.5711594170425,263.5711594170425,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
52,0,52,left,0.6257956670597196,None,None,,,52,0,52,0,264.57103879214264,,,,,,,,,264.5587654579431,264.57103879214264,0.0003705001436173916,265.5575038329698,53,2,0.7,0.2,0.5,265.5578192919493,265.5712220829446,265.5712220829446,265.5712220829446,265.5712220829446,266.19912616699,left,0.6257956670597196,None,left,0.6257956670597196,0.7,1,266.2120845420286,266.21479766699485,266.21479766699485,266.21479766699485,266.21479766699485,268.1979770830367,NA,NA,268.1982909999788,268.19832287495956,None,268.1983991670422,268.21087308297865,269.1979731670581,269.21086916700006,265.5712220829446,268.21087308297865,268.21087308297865,268.21087308297865,268.21087308297865,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
53,0,53,right,0.47983487509191036,None,2,0.2861683750525117,None,53,0,53,0,269.21086916700006,,,,,,,,,269.1984186670743,269.21086916700006,7.029087282717228e-05,270.19864729209803,54,2,0.7,0.2,0.5,270.1990295420401,270.2112780830357,270.2112780830357,270.2112780830357,270.2112780830357,270.69353262498043,right,0.47983487509191036,None,right,0.47983487509191036,0.5,0,270.7073814580217,270.7100492080208,270.7100492080208,270.7100492080208,270.7100492080208,272.7041117500048,2,0.2861683750525117,272.71192720811814,273.01219287514687,2,273.0122752080206,273.02434433298185,274.0125108330976,274.0251366670709,,,,,,272.7158645000309,272.7158645000309,272.7158645000309,272.7158645000309,272.7158645000309,0.2861683750525117,None,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
54,0,54,left,0.3332891250029206,None,None,,,54,0,54,0,274.0251366670709,,,,,,,,,274.01292566698976,274.0251366670709,0.0006926250644028187,275.01143787498586,55,2,0.7,0.2,0.5,275.0117489581462,275.0242971670814,275.0242971670814,275.0242971670814,275.0242971670814,275.3596365421545,left,0.3332891250029206,None,left,0.3332891250029206,0.7,1,275.3717994580511,275.3745455830358,275.3745455830358,275.3745455830358,275.3745455830358,277.35811775014736,NA,NA,277.3584416671656,277.3584734580945,None,277.358543792041,277.37089962512255,278.35838475008495,278.3712557919789,275.0242971670814,277.37089962512255,277.37089962512255,277.37089962512255,277.37089962512255,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
55,0,55,up,0.3663897500373423,None,3,0.5289840418845415,None,55,0,55,0,278.3712557919789,,,,,,,,,278.3588320000563,278.3712557919789,0.0003360421396791935,279.35796737507917,56,2,0.7,0.2,0.5,279.35835933312774,279.3709135421086,279.3709135421086,279.3709135421086,279.3709135421086,279.7459745830856,up,0.3663897500373423,None,up,0.3663897500373423,0.2,0,279.76032079197466,279.76316987513565,279.76316987513565,279.76316987513565,279.76316987513565,281.75854950002395,3,0.5289840418845415,281.76597529207356,282.3061847919598,3,282.3062822499778,282.3182974171359,283.3048964170739,283.3176483749412,279.3709135421086,,,,,281.76913737505674,281.76913737505674,281.76913737505674,281.76913737505674,281.76913737505674,0.5289840418845415,None,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
56,0,56,left,0.29282654193229973,None,None,,,56,0,56,0,283.3176483749412,,,,,,,,,283.3053707079962,283.3176483749412,-0.0008640841115266085,284.30396420811303,57,2,0.7,0.2,0.5,284.30430350010283,284.31849758303724,284.31849758303724,284.31849758303724,284.31849758303724,284.61330358311534,left,0.29282654193229973,None,left,0.29282654193229973,0.7,1,284.6257532921154,284.62856345809996,284.62856345809996,284.62856345809996,284.62856345809996,286.62500645802356,NA,NA,286.62537004216574,286.625402667094,None,286.62549220817164,286.63812758307904,287.6250511670951,287.6377164579462,284.31849758303724,,,,,,,,,,,,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
57,0,57,right,0.30792470811866224,None,1,0.35162358405068517,None,57,0,57,0,287.6377164579462,,,,,,,,,287.62554087513126,287.6377164579462,0.00010087504051625729,288.62570650014095,58,2,0.7,0.2,0.5,288.62602333305404,288.6373968331609,288.6373968331609,288.6373968331609,288.6373968331609,288.9571668750141,right,0.30792470811866224,None,right,0.30792470811866224,0.5,0,288.97043016715907,288.9729798750486,288.9729798750486,288.9729798750486,288.9729798750486,290.9575177920051,1,0.35162358405068517,290.9653617499862,291.3322147501167,1,291.3323149580974,291.34496779204346,292.3309847081546,292.34384054201655,,,,,,290.96990833315067,290.96990833315067,290.96990833315067,290.96990833315067,290.96990833315067,0.35162358405068517,None,,,,32656,001,2025-11-05_14h22.38.505,regret_experiment,,2025.1.1,75.25275514042124,2,0.7,0.2,0.5,2025-11-05 14h22.45.377820 -0800,
