thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,RegretRating.started,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,RegretRating.stopped,trials.regret_key.keys,trials.regret_key.rt,trials.regret_key.duration,regret_rating,regret_rt,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
9,0,9,up,0.49688700000115205,None,3,0.8225719170004595,None,9,0,9,0,55.153983625001274,,,,,,,,,55.148842541000704,55.153983625001274,0.008612583000285667,56.1491175830015,10,1,0.2,0.5,0.7,56.149750041000516,56.155410166000365,56.155410166000365,56.155410166000365,56.155410166000365,56.6558750410004,up,0.49688700000115205,None,up,0.49688700000115205,0.5,0,56.66937537500053,56.67653033300121,56.67653033300121,56.67653033300121,56.67653033300121,58.664705291001155,58.67143833299997,58.67781129100149,58.67781129100149,58.67781129100149,58.67781129100149,58.67781129100149,59.504660624999815,3,0.8225719170004595,None,3,0.8225719170004595,59.5047859160004,59.51367441600087,60.50357170800089,60.498103791000176,56.155410166000365,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
10,0,10,right,1.261500333001095,None,None,,,10,0,10,0,60.50357170800089,,,,,,,,,60.498659958000644,60.50357170800089,0.009389167000335874,61.487034416000824,11,1,0.2,0.5,0.7,61.48741541600066,61.50443829100004,61.50443829100004,61.50443829100004,61.50443829100004,62.77164750000156,right,1.261500333001095,None,right,1.261500333001095,0.7,1,62.78507462500056,62.79168720800044,62.79168720800044,62.79168720800044,62.79168720800044,64.78114458300115,64.78150716600067,,,,,,64.7815362500005,None,,,NA,NA,64.78160587500133,64.78610783300064,65.78160370800106,65.77114691600036,61.498117166000156,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
11,0,11,right,0.32096241600083886,None,None,,,11,0,11,0,65.78160370800106,,,,,,,,,65.77148729100008,65.78160370800106,8.199999865610152e-05,66.76518945800126,12,1,0.2,0.5,0.7,66.76544191600078,66.7719343330009,66.7719343330009,66.7719343330009,66.7719343330009,67.10093041600157,right,0.32096241600083886,None,right,0.32096241600083886,0.7,1,67.11468362500091,67.12633675000143,67.12633675000143,67.12633675000143,67.12633675000143,69.10234375000073,69.10286175000147,,,,,,69.10291325000071,None,,,NA,NA,69.10297004099994,69.11381204100144,70.10312820800027,70.09806537500117,66.7719343330009,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
12,0,12,right,0.2526377499998489,None,None,,,12,0,12,0,70.10312820800027,,,,,,,,,70.09846195800128,70.10312820800027,0.0002660830014065141,71.08745333300067,13,1,0.2,0.5,0.7,71.08779825000056,71.09775004100084,71.09775004100084,71.09775004100084,71.09775004100084,71.35406312499981,right,0.2526377499998489,None,right,0.2526377499998489,0.7,1,71.36559025000133,71.37265325000044,71.37265325000044,71.37265325000044,71.37265325000044,73.36442216600153,73.36474358300075,,,,,,73.36477629100045,None,,,NA,NA,73.3648346250011,73.36953937500039,74.36378491600044,74.35309854099978,71.09775004100084,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
13,0,13,right,0.5143104999988282,None,None,,,13,0,13,0,74.36378491600044,,,,,,,,,74.35348158300076,74.36378491600044,-0.0009886249990813667,75.34833437500129,14,1,0.2,0.5,0.7,75.34855700000116,75.35371275000034,75.35371275000034,75.35371275000034,75.35371275000034,75.87338579100106,right,0.5143104999988282,None,right,0.5143104999988282,0.7,1,75.88594629100044,75.89297062500009,75.89297062500009,75.89297062500009,75.89297062500009,77.88070345800043,77.88117358300042,,,,,,77.88122220800142,None,,,NA,NA,77.88130920799995,77.88575970800048,78.88134570800139,78.87016104100076,75.35371275000034,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
14,0,14,right,0.31774166700051865,None,2,1.7443598749996454,None,14,0,14,0,78.88134570800139,,,,,,,,,78.87044849999984,78.88134570800139,0.00019870800133503508,79.86898983300125,15,1,0.2,0.5,0.7,79.86920191600075,79.88128833300107,79.88128833300107,79.88128833300107,79.88128833300107,80.20431237500088,right,0.31774166700051865,None,right,0.31774166700051865,0.7,0,80.22002170800079,80.22671475000061,80.22671475000061,80.22671475000061,80.22671475000061,82.21318479100046,82.22010020800008,82.2283077910015,82.2283077910015,82.2283077910015,82.2283077910015,82.2283077910015,83.98241841600066,2,1.7443598749996454,None,2,1.7443598749996454,83.98255633300141,83.99812870800088,84.98766041599993,84.98212804100149,79.88128833300107,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
15,0,15,right,0.562156457999663,None,None,,,15,0,15,0,84.98766041599993,,,,,,,,,84.98294270800034,84.98766041599993,0.0004550419998849975,85.98161604100096,16,1,0.2,0.5,0.7,85.98181558299984,85.98691270800009,85.98691270800009,85.98691270800009,85.98691270800009,86.55487108300076,right,0.562156457999663,None,right,0.562156457999663,0.7,1,86.56714533300146,86.57447329100069,86.57447329100069,86.57447329100069,86.57447329100069,88.56373766600154,88.56422404100158,,,,,,88.56426429100065,None,,,NA,NA,88.5643477499998,88.56908100000146,89.56368212500092,89.55450512500101,85.98691270800009,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
16,0,16,right,0.28929387499920267,None,2,2.6469624590008607,None,16,0,16,0,89.56368212500092,,,,,,,,,89.5548617910008,89.56368212500092,-0.0005842500013386598,90.54867250000098,17,1,0.2,0.5,0.7,90.54890875000092,90.55502045800131,90.55502045800131,90.55502045800131,90.55502045800131,90.84808416600026,right,0.28929387499920267,None,right,0.28929387499920267,0.7,0,90.86133775000053,90.86934708300032,90.86934708300032,90.86934708300032,90.86934708300032,92.85270091600069,92.86033900000075,92.86935133299994,92.86935133299994,92.86935133299994,92.86935133299994,92.86935133299994,95.52179137500025,2,2.6469624590008607,None,2,2.6469624590008607,95.52188812500026,95.5302160830015,96.51934100000108,96.51459554100074,90.55502045800131,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
17,0,17,right,0.6025778750008612,None,None,,,17,0,17,0,96.51934100000108,,,,,,,,,96.51498354100113,96.51934100000108,0.009454167000512825,97.51500754100016,18,1,0.2,0.5,0.7,97.51526220800042,97.5207741660015,97.5207741660015,97.5207741660015,97.5207741660015,98.13213891600026,right,0.6025778750008612,None,right,0.6025778750008612,0.7,1,98.14478637499997,98.1536842910009,98.1536842910009,98.1536842910009,98.1536842910009,100.13752783300151,100.13806162500077,,,,,,100.13809683300133,None,,,NA,NA,100.13814629100125,100.1471968750011,101.13761616600095,101.13220304100105,97.5207741660015,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
18,0,18,up,0.6198137079991284,None,None,,,18,0,18,0,101.13761616600095,,,,,,,,,101.1331043750015,101.13761616600095,-0.00043362500036892015,102.13071629099977,19,1,0.2,0.5,0.7,102.13101079100124,102.13606279099986,102.13606279099986,102.13606279099986,102.13606279099986,102.76426991600056,up,0.6198137079991284,None,up,0.6198137079991284,0.5,1,102.77604750000137,102.78421762500147,102.78421762500147,102.78421762500147,102.78421762500147,104.76985450000029,104.77012895799999,,,,,,104.77016366600037,None,,,NA,NA,104.77025058300023,104.78007708299992,105.77114295800129,105.76537841600111,102.13606279099986,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
19,0,19,up,0.3044857079985377,None,None,,,19,0,19,0,105.77114295800129,,,,,,,,,105.76611341600074,105.77114295800129,0.0010222500004601898,106.76503191600023,20,1,0.2,0.5,0.7,106.76571433299978,106.7714750410014,106.7714750410014,106.7714750410014,106.7714750410014,107.08218695800133,up,0.3044857079985377,None,up,0.3044857079985377,0.5,1,107.0940861250001,107.10295116599991,107.10295116599991,107.10295116599991,107.10295116599991,109.0867649160009,109.09111716600091,,,,,,109.09117462500035,None,,,NA,NA,109.09124566600076,109.09645975000058,110.08620829100073,110.08071916600056,106.7714750410014,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
20,0,20,up,0.37419266600045376,None,1,0.9300150839990238,None,20,0,20,0,110.08620829100073,,,,,,,,,110.0810225410005,110.08620829100073,0.005644708000545506,111.08014308300153,21,1,0.2,0.5,0.7,111.08042304100127,111.08548062500086,111.08548062500086,111.08548062500086,111.08548062500086,111.46386216600149,up,0.37419266600045376,None,up,0.37419266600045376,0.5,0,111.47791383300137,111.48478491600144,111.48478491600144,111.48478491600144,111.48478491600144,113.48116166600084,113.48830816600093,113.49784062500112,113.49784062500112,113.49784062500112,113.49784062500112,113.49784062500112,114.43098812500102,1,0.9300150839990238,None,1,0.9300150839990238,114.43106479100061,114.43560579100085,115.43008054100028,115.41987383300147,111.08548062500086,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
21,0,21,up,0.29464083300081256,None,None,,,21,0,21,0,115.43008054100028,,,,,,,,,115.42089179100003,115.43008054100028,-0.0008990829992399085,116.41302154100049,22,1,0.2,0.5,0.7,116.4133242500011,116.42924875000062,116.42924875000062,116.42924875000062,116.42924875000062,116.73154908300057,up,0.29464083300081256,None,up,0.29464083300081256,0.5,1,116.74468812499981,116.75397795800018,116.75397795800018,116.75397795800018,116.75397795800018,118.7374267080013,118.7380434580009,,,,,,118.73808591600027,None,,,NA,NA,118.73816229100157,118.74722554100117,119.7379701660011,119.73223595800118,116.41834712499985,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
22,0,22,up,0.29799741599890694,None,2,1.2371036659988022,None,22,0,22,0,119.7379701660011,,,,,,,,,119.73262962500121,119.7379701660011,-5.029199928685557e-05,120.73113954100154,23,1,0.2,0.5,0.7,120.73141391600075,120.73776966600053,120.73776966600053,120.73776966600053,120.73776966600053,121.03822312500051,up,0.29799741599890694,None,up,0.29799741599890694,0.5,0,121.05412125000112,121.06136295800025,121.06136295800025,121.06136295800025,121.06136295800025,123.04793966600118,123.05577679100134,123.0632512910015,123.0632512910015,123.0632512910015,123.0632512910015,123.0632512910015,124.30497662500056,2,1.2371036659988022,None,2,1.2371036659988022,124.30506962500112,124.31321745800051,125.3031189580015,125.2977563330005,120.73776966600053,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
23,0,23,right,0.777640166999845,None,None,,,23,0,23,0,125.3031189580015,,,,,,,,,125.29817970800104,125.3031189580015,0.009037208999870927,126.28864033300124,24,1,0.2,0.5,0.7,126.28892466600155,126.29755674999979,126.29755674999979,126.29755674999979,126.29755674999979,127.08243450000009,right,0.777640166999845,None,right,0.777640166999845,0.7,1,127.09603650000099,127.10503991600126,127.10503991600126,127.10503991600126,127.10503991600126,129.08808937499998,129.0888582910011,,,,,,129.08890675000112,None,,,NA,NA,129.08896025000104,129.0971356250011,130.0892664160001,130.08200775000114,126.29755674999979,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
24,0,24,right,0.28601295900080004,None,None,,,24,0,24,0,130.0892664160001,,,,,,,,,130.08297612500064,130.0892664160001,0.00045133300045563374,131.07283966600153,25,1,0.2,0.5,0.7,131.07312408300095,131.08044654100013,131.08044654100013,131.08044654100013,131.08044654100013,131.38336833300127,right,0.28601295900080004,None,right,0.28601295900080004,0.7,1,131.4023020830009,131.40941487500095,131.40941487500095,131.40941487500095,131.40941487500095,133.38903562500127,133.389632583001,,,,,,133.38966504100063,None,,,NA,NA,133.38977508300013,133.39771141600067,134.38656175000142,134.38126212499992,131.08044654100013,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
25,0,25,right,0.2880850410001585,None,None,,,25,0,25,0,134.38656175000142,,,,,,,,,134.381681750001,134.38656175000142,0.008011125000848551,135.37028558300153,26,1,0.2,0.5,0.7,135.3705497080009,135.38704104099997,135.38704104099997,135.38704104099997,135.38704104099997,135.68232933299987,right,0.2880850410001585,None,right,0.2880850410001585,0.7,1,135.69671054100036,135.70569979100037,135.70569979100037,135.70569979100037,135.70569979100037,137.68855508300112,137.68919587500022,,,,,,137.6892350830003,None,,,NA,NA,137.68931275000068,137.69727262500055,138.6882168330012,138.68181779100087,135.38056791600138,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
26,0,26,right,0.2813203749992681,None,None,,,26,0,26,0,138.6882168330012,,,,,,,,,138.68254508300015,138.6882168330012,-0.0009594999992259545,139.6795385410005,27,1,0.2,0.5,0.7,139.67983629100127,139.68497241600016,139.68497241600016,139.68497241600016,139.68497241600016,139.9710634160001,right,0.2813203749992681,None,right,0.2813203749992681,0.7,1,139.9850734160009,139.99259037500087,139.99259037500087,139.99259037500087,139.99259037500087,141.98090437500105,141.9813042500009,,,,,,141.98133970800154,None,,,NA,NA,141.9813922909998,141.9864634580008,142.98044162500082,142.96925525000006,139.68497241600016,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
27,0,27,right,0.24081870900045033,None,1,1.4337138339997182,None,27,0,27,0,142.98044162500082,,,,,,,,,142.96954441600064,142.98044162500082,-0.0008718339995539282,143.96469200000138,28,1,0.2,0.5,0.7,143.96498179100126,143.9709440000006,143.9709440000006,143.9709440000006,143.9709440000006,144.21511770800134,right,0.24081870900045033,None,right,0.24081870900045033,0.7,0,144.23030058299992,144.2375791250015,144.2375791250015,144.2375791250015,144.2375791250015,146.2195810000012,146.22837150000123,146.2359591250006,146.2359591250006,146.2359591250006,146.2359591250006,146.2359591250006,147.67229504100032,1,1.4337138339997182,None,1,1.4337138339997182,147.6723686660007,147.69387375000042,,148.67938879100075,143.9709440000006,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
28,0,28,up,0.3341449580002518,None,3,1.721305332999691,None,28,0,28,0,148.6858824580013,,,,,,,,,148.68010841600153,148.6858824580013,0.007786500000293017,149.67895758300074,29,1,0.2,0.5,0.7,149.67955458300094,149.68500287500137,149.68500287500137,149.68500287500137,149.68500287500137,150.02074066600107,up,0.3341449580002518,None,up,0.3341449580002518,0.5,0,150.03314183300063,150.0410797910008,150.0410797910008,150.0410797910008,150.0410797910008,152.03082037500099,152.0374634159998,152.04372954100108,152.04372954100108,152.04372954100108,152.04372954100108,152.04372954100108,153.77167100000042,3,1.721305332999691,None,3,1.721305332999691,153.77175929100122,153.7803922080002,154.76968391599985,154.76380533300107,,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
29,0,29,right,0.3787167500013311,None,None,,,29,0,29,0,154.76968391599985,,,,,,,,,154.76423079100095,154.76968391599985,0.008714292000149726,155.75280454099993,30,1,0.2,0.5,0.7,155.7530796660012,155.7692960000004,155.7692960000004,155.7692960000004,155.7692960000004,156.1499007500006,right,0.3787167500013311,None,right,0.3787167500013311,0.7,1,156.16227645800063,156.16955899999994,156.16955899999994,156.16955899999994,156.16955899999994,158.1530442910007,158.1536235830008,,,,,,158.15365420800117,None,,,NA,NA,158.15370970799995,158.16373691599983,159.15442600000097,159.14775154100062,155.76379283300048,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
30,0,30,right,0.32229787500000384,None,None,,,30,0,30,0,159.15442600000097,,,,,,,,,159.1483988330001,159.15442600000097,0.0008347499988303753,160.14768962500057,31,1,0.2,0.5,0.7,160.1480203330011,160.15308670800005,160.15308670800005,160.15308670800005,160.15308670800005,160.48149537500103,right,0.32229787500000384,None,right,0.32229787500000384,0.7,1,160.49369529100113,160.50095791600143,160.50095791600143,160.50095791600143,160.50095791600143,162.48503954100124,162.4853980000007,,,,,,162.48543458300082,None,,,NA,NA,162.48550087500007,162.49593749999985,163.48378712500016,163.47891304100085,160.15308670800005,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
