thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,regret_rating,regret_rt,RegretRating.started,RegretRating.stopped,trials.regret_key.keys,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,trials.regret_key.rt,trials.regret_key.duration,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
9,0,9,right,0.2906157079996774,None,None,,,9,0,9,0,49.79087249999429,,,,,,,,,49.78494379199401,49.79087249999429,0.00015354100469266996,50.78393899999355,10,2,0.2,0.5,0.7,50.78441074999864,50.790907707996666,50.790907707996666,50.790907707996666,50.790907707996666,51.086349791999965,right,0.2906157079996774,None,right,0.2906157079996774,0.7,0,51.11642404199665,51.13227733299573,51.13227733299573,51.13227733299573,51.13227733299573,53.08970095800032,NA,NA,53.090273041998444,53.09036354199634,None,53.09052470799361,53.09968695799762,54.09050424999441,54.084022707997065,50.790907707996666,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
10,0,10,left,0.36684533300285693,None,None,,,10,0,10,0,54.09050424999441,,,,,,,,,54.084854499997164,54.09050424999441,0.0001374159983242862,55.083917042000394,11,2,0.2,0.5,0.7,55.08434899999702,55.090233374998206,55.090233374998206,55.090233374998206,55.090233374998206,55.4683851249938,left,0.36684533300285693,None,left,0.36684533300285693,0.2,0,55.495477124997706,55.504311541997595,55.504311541997595,55.504311541997595,55.504311541997595,57.47363795799902,NA,NA,57.47420066699851,57.47424162499374,None,57.474294291998376,57.483484041993506,58.47378879199823,58.4674680829994,55.090233374998206,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
11,0,11,up,0.4798369170021033,None,None,,,11,0,11,0,58.47378879199823,,,,,,,,,58.46816445799777,58.47378879199823,-0.0003599159972509369,59.46697887499613,12,2,0.2,0.5,0.7,59.46735224999429,59.47284837500047,59.47284837500047,59.47284837500047,59.47284837500047,59.95727137499489,up,0.4798369170021033,None,up,0.4798369170021033,0.5,0,59.97211108299962,59.97998412499874,59.97998412499874,59.97998412499874,59.97998412499874,61.96668833299918,NA,NA,61.96738179199747,61.96749179199833,None,61.967679541994585,61.972237957998004,62.97402824999881,62.9673213329952,59.47284837500047,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
12,0,12,up,0.35379987500346033,None,None,,,12,0,12,0,62.97402824999881,,,,,,,,,62.968122250000306,62.97402824999881,0.0005645420023938641,63.967531582995434,13,2,0.2,0.5,0.7,63.96830583299743,63.974344291993475,63.974344291993475,63.974344291993475,63.974344291993475,64.33566374999646,up,0.35379987500346033,None,up,0.35379987500346033,0.5,1,64.36231595799472,64.37702895799885,64.37702895799885,64.37702895799885,64.37702895799885,66.33916070799751,NA,NA,66.33974529199622,66.33982683299837,None,66.33998470799997,66.34975137499714,67.34116041699599,67.33413362499414,63.974344291993475,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
13,0,13,right,0.4447247500065714,None,None,,,13,0,13,0,67.34116041699599,,,,,,,,,67.3350401669959,67.34116041699599,0.0013439579997793771,68.33399170799385,14,2,0.2,0.5,0.7,68.33450283300044,68.34018929199374,68.34018929199374,68.34018929199374,68.34018929199374,68.7911208749938,right,0.4447247500065714,None,right,0.4447247500065714,0.7,0,68.8179422079993,68.82632908300002,68.82632908300002,68.82632908300002,68.82632908300002,70.80005866699503,NA,NA,70.80064970799867,70.80072358299367,None,70.80082437499368,70.80593550000049,71.80786895799974,71.80070724999678,68.34018929199374,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
14,0,14,right,0.3204619590032962,None,None,,,14,0,14,0,71.80786895799974,,,,,,,,,71.80146787499689,71.80786895799974,0.000717040995368734,72.80086533299618,15,2,0.2,0.5,0.7,72.8014480829952,72.807963457999,72.807963457999,72.807963457999,72.807963457999,73.13574337499449,right,0.3204619590032962,None,right,0.3204619590032962,0.7,1,73.16303687499749,73.17233087499335,73.17233087499335,73.17233087499335,73.17233087499335,75.13997733299766,NA,NA,75.14086249999673,75.14101312499406,None,75.14147029199376,75.14958479199413,76.14118049999524,76.13424412499444,72.807963457999,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
15,0,15,left,0.36164895800175145,None,None,,,15,0,15,0,76.14118049999524,,,,,,,,,76.13523741699464,76.14118049999524,2.4170003598555923e-06,77.13389391699457,16,2,0.2,0.5,0.7,77.13469358299335,77.14085108299332,77.14085108299332,77.14085108299332,77.14085108299332,77.51762162499654,left,0.36164895800175145,None,left,0.36164895800175145,0.2,0,77.5411752919972,77.55773070799478,77.55773070799478,77.55773070799478,77.55773070799478,79.52212970799883,NA,NA,79.52273629199772,79.52281066699652,None,79.5229259169937,79.5333436669971,80.5237140829995,80.51731254199694,77.14085108299332,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
16,0,16,left,0.46050920899870107,None,None,,,16,0,16,0,80.5237140829995,,,,,,,,,80.51806374999433,80.5237140829995,0.0009107909936574288,81.51753845799976,17,2,0.2,0.5,0.7,81.51811229199666,81.52452162499685,81.52452162499685,81.52452162499685,81.52452162499685,81.99175945799652,left,0.46050920899870107,None,left,0.46050920899870107,0.2,0,82.01911574999394,82.02743049999845,82.02743049999845,82.02743049999845,82.02743049999845,84.00021474999812,NA,NA,84.00087395799346,84.00097283299692,None,84.00107841699355,84.00644983299571,85.00834754199605,85.00079608299711,81.52452162499685,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
17,0,17,up,0.33765150000544963,None,None,,,17,0,17,0,85.00834754199605,,,,,,,,,85.00183249999827,85.00834754199605,0.0008378749989788048,86.00041549999878,18,2,0.2,0.5,0.7,86.0009859999991,86.00683558299352,86.00683558299352,86.00683558299352,86.00683558299352,86.35177587499493,up,0.33765150000544963,None,up,0.33765150000544963,0.5,1,86.37583870799426,86.38406929199846,86.38406929199846,86.38406929199846,86.38406929199846,88.35611179199623,NA,NA,88.35674012499658,88.35682808300044,None,88.35694545799925,88.36648520799645,89.35761199999979,89.35090970799502,86.00683558299352,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
18,0,18,left,0.3153085409940104,None,None,,,18,0,18,0,89.35761199999979,,,,,,,,,89.35189324999374,89.35761199999979,0.0007872079950175248,90.35067241700017,19,2,0.2,0.5,0.7,90.35129891699762,90.35719383299875,90.35719383299875,90.35719383299875,90.35719383299875,90.67511137499969,left,0.3153085409940104,None,left,0.3153085409940104,0.2,1,90.70072304199857,90.70968137499585,90.70968137499585,90.70968137499585,90.70968137499585,92.68328704199666,NA,NA,92.68387958299718,92.68396616699465,None,92.6840697499938,92.68944145799469,93.68300162499509,93.67290766699443,90.35719383299875,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
19,0,19,up,0.45547000000078697,None,None,,,19,0,19,0,93.68300162499509,,,,,,,,,93.67355912499625,93.68300162499509,-0.000996791000943631,94.6673794169983,20,2,0.2,0.5,0.7,94.66786920799495,94.67373354199663,94.67373354199663,94.67373354199663,94.67373354199663,95.1353453329939,up,0.45547000000078697,None,up,0.45547000000078697,0.5,0,95.16500666699721,95.17287583299913,95.17287583299913,95.17287583299913,95.17287583299913,97.13984837499447,NA,NA,97.14057916699676,97.140691624998,None,97.14082083299581,97.14969879199634,98.13985087499896,98.13361762499699,94.67373354199663,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
20,0,20,up,0.34882125000149244,None,None,,,20,0,20,0,98.13985087499896,,,,,,,,,98.13429762499436,98.13985087499896,-0.0008403329993598163,99.13417929199932,21,2,0.2,0.5,0.7,99.13471541699982,99.14095850000012,99.14095850000012,99.14095850000012,99.14095850000012,99.49226849999832,up,0.34882125000149244,None,up,0.34882125000149244,0.5,1,99.51638529199408,99.52426045799803,99.52426045799803,99.52426045799803,99.52426045799803,101.50014658299915,NA,NA,101.50073629199323,101.50082345799456,None,101.50093716699485,101.50614849999693,102.49923366699659,102.48989912499383,99.14095850000012,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
21,0,21,right,0.3502899579980294,None,None,,,21,0,21,0,102.49923366699659,,,,,,,,,102.4907349999994,102.49923366699659,0.003550124994944781,103.48420424999495,22,2,0.2,0.5,0.7,103.48483083299652,103.49101208299544,103.49101208299544,103.49101208299544,103.49101208299544,103.85206554199976,right,0.3502899579980294,None,right,0.3502899579980294,0.7,1,103.87632591699366,103.8850580829967,103.8850580829967,103.8850580829967,103.8850580829967,105.85589349999645,NA,NA,105.85661612499825,105.85672533299658,None,105.85687804199551,105.86654508299398,106.85582291699393,106.85057562499424,103.49101208299544,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
22,0,22,left,0.3953732910013059,None,None,,,22,0,22,0,106.85582291699393,,,,,,,,,106.85106324999651,106.85582291699393,-0.0009259580037905835,107.83915024999442,23,2,0.2,0.5,0.7,107.83972324999922,107.85598516699974,107.85598516699974,107.85598516699974,107.85598516699974,108.25858633299504,left,0.3953732910013059,None,left,0.3953732910013059,0.2,1,108.28450145799434,108.29270254199946,108.29270254199946,108.29270254199946,108.29270254199946,110.26645166699745,NA,NA,110.26718645799701,110.26726241699362,None,110.26739237499714,110.27222120799706,111.26647766699898,111.25596983299329,107.8500110419991,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
23,0,23,up,0.3601671249998617,None,None,,,23,0,23,0,111.26647766699898,,,,,,,,,111.25681975000043,111.26647766699898,-0.0007843750063329935,112.25091683299979,24,2,0.2,0.5,0.7,112.25193299999955,112.25892974999442,112.25892974999442,112.25892974999442,112.25892974999442,112.62899616699724,up,0.3601671249998617,None,up,0.3601671249998617,0.5,1,112.65480770799331,112.66540537499532,112.66540537499532,112.66540537499532,112.66540537499532,114.63340987499396,NA,NA,114.63424424999539,114.6343559579982,None,114.63453583299997,114.63975462499366,115.64101775000017,115.6339961249978,112.25892974999442,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
24,0,24,right,0.32786154199857265,None,None,,,24,0,24,0,115.64101775000017,,,,,,,,,115.63484224999411,115.64101775000017,0.0004249580015311949,116.6337090829984,25,2,0.2,0.5,0.7,116.6343743749967,116.64016908299527,116.64016908299527,116.64016908299527,116.64016908299527,116.97303920799459,right,0.32786154199857265,None,right,0.32786154199857265,0.7,1,116.9950861249963,117.00357916699431,117.00357916699431,117.00357916699431,117.00357916699431,118.98337312499643,NA,NA,118.98397920799471,118.9840706249961,None,118.98418666699581,118.98968349999632,119.98999458299659,119.98418608299835,116.64016908299527,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
25,0,25,left,0.2905540409992682,None,None,,,25,0,25,0,119.98999458299659,,,,,,,,,119.9849217919982,119.98999458299659,0.0008215829948312603,120.98415737499454,26,2,0.2,0.5,0.7,120.98465991699777,120.99023141699581,120.99023141699581,120.99023141699581,120.99023141699581,121.28834195799573,left,0.2905540409992682,None,left,0.2905540409992682,0.2,0,121.30209579199436,121.30948229199566,121.30948229199566,121.30948229199566,121.30948229199566,123.28866408299655,NA,NA,123.28981824999937,123.28992350000044,None,123.29004266699485,123.29960062499595,124.28992508299416,124.28401279199898,120.99023141699581,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
26,0,26,up,0.3341752920023282,None,None,,,26,0,26,0,124.28992508299416,,,,,,,,,124.28473191699595,124.28992508299416,1.5839978004805744e-06,125.28394112499518,27,2,0.2,0.5,0.7,125.28453662499669,125.29027341699839,125.29027341699839,125.29027341699839,125.29027341699839,125.63792154199473,up,0.3341752920023282,None,up,0.3341752920023282,0.5,1,125.66342208299466,125.6714284579939,125.6714284579939,125.6714284579939,125.6714284579939,127.63948708299722,NA,NA,127.64030300000013,127.64039487499394,None,127.64053633299773,127.649905708,128.64100849999522,128.63425054199615,125.29027341699839,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
27,0,27,right,0.32131495799694676,None,None,,,27,0,27,0,128.64100849999522,,,,,,,,,128.6353767499968,128.64100849999522,0.0006099579986766912,129.6341159999938,28,2,0.2,0.5,0.7,129.63492283300002,129.64056112499384,129.64056112499384,129.64056112499384,129.64056112499384,129.96891279199917,right,0.32131495799694676,None,right,0.32131495799694676,0.7,1,129.99501683299604,130.00323837500036,130.00323837500036,130.00323837500036,130.00323837500036,131.9733610829935,NA,NA,131.9741584999938,131.97426287499547,None,131.97445258299558,131.98253449999902,132.97332291699422,132.96746999999596,129.64056112499384,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
28,0,28,left,0.2834548749960959,None,None,,,28,0,28,0,132.97332291699422,,,,,,,,,132.96806487499998,132.97332291699422,-0.0009588750035618432,133.9669503329933,29,2,0.2,0.5,0.7,133.96746524999617,133.97315587499907,133.97315587499907,133.97315587499907,133.97315587499907,134.26791937499365,left,0.2834548749960959,None,left,0.2834548749960959,0.2,0,134.29628524999862,134.30433012499998,134.30433012499998,134.30433012499998,134.30433012499998,136.27215549999528,NA,NA,136.2727387499981,136.27282579199527,None,136.27294404199347,136.28312679199735,137.2742617499971,137.2676685829938,133.97315587499907,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
29,0,29,left,0.6870995829958702,None,None,,,29,0,29,0,137.2742617499971,,,,,,,,,137.26846554199437,137.2742617499971,0.0014363750015036203,138.26769316699938,30,2,0.2,0.5,0.7,138.26825945799646,138.2743306669945,138.2743306669945,138.2743306669945,138.2743306669945,138.96867912499874,left,0.6870995829958702,None,left,0.6870995829958702,0.2,0,138.99618295799883,139.00539345799916,139.00539345799916,139.00539345799916,139.00539345799916,140.9728582079988,NA,NA,140.97355254199647,140.97364470799948,None,140.97378633299377,140.9832659579988,141.97385483299877,141.96747995799524,138.2743306669945,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
30,0,30,up,0.4353537920032977,None,2,3.06101862500509,None,30,0,30,0,141.97385483299877,,,,,,,,,141.9680664999978,141.97385483299877,0.00021829199977219105,142.96718795799825,31,2,0.2,0.5,0.7,142.96748812499573,142.97322945799533,142.97322945799533,142.97322945799533,142.97322945799533,143.41902699999628,up,0.4353537920032977,None,up,0.4353537920032977,0.5,0,143.44593308299955,143.4547547080001,143.4547547080001,143.4547547080001,143.4547547080001,145.42224916699342,2,3.06101862500509,145.44163262499933,148.5251235830001,2,148.52529191699432,148.6634242500004,,149.53365666699392,142.97322945799533,145.46004912499484,145.46004912499484,145.46004912499484,145.46004912499484,145.46004912499484,3.06101862500509,None,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
31,0,31,up,0.6278626249986701,None,1,1.3862868750002235,None,31,0,31,0,149.54162570799963,,,,,,,,,149.53462279199448,149.54162570799963,0.009467042000324,150.53356266699848,32,2,0.2,0.5,0.7,150.53430874999322,150.54024779199972,150.54024779199972,150.54024779199972,150.54024779199972,151.17521474999376,up,0.6278626249986701,None,up,0.6278626249986701,0.5,0,151.20434354199824,151.21245395799633,151.21245395799633,151.21245395799633,151.21245395799633,153.18288570799632,1,1.3862868750002235,153.19900508299907,154.60164766699745,1,154.60181820799335,154.6116581669994,155.60833612499846,155.6008036669955,,153.2062667919963,153.2062667919963,153.2062667919963,153.2062667919963,153.2062667919963,1.3862868750002235,None,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
32,0,32,right,0.3823395840008743,None,None,,,32,0,32,0,155.60833612499846,,,,,,,,,155.6017464999968,155.60833612499846,1.8291000742465258e-05,156.60069895799825,33,2,0.2,0.5,0.7,156.601221041994,156.83679737499915,156.83679737499915,156.83679737499915,156.83679737499915,157.22436154199386,right,0.3823395840008743,None,right,0.3823395840008743,0.7,1,157.24633287499455,157.25534379199962,157.25534379199962,157.25534379199962,157.25534379199962,159.23373112499394,NA,NA,159.23459004199685,159.234703874994,None,159.23483266699623,159.24036008300027,160.24187366699334,160.23423095799808,156.83679737499915,,,,,,,,,,,34003,001,2025-10-22_15h12.55.729,regret_experiment,2024.2.4,None,2,0.2,0.5,0.7,2025-10-22 15h13.10.949829 -0700,
