thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,regret_rating,regret_rt,RegretRating.started,RegretRating.stopped,trials.regret_key.keys,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,trials.regret_key.rt,trials.regret_key.duration,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
9,0,9,up,1.1041545000043698,None,None,,,9,0,9,0,49.42265274999954,,,,,,,,,49.41133712499868,49.42265274999954,0.002989792003063485,50.406514207992586,10,2,0.5,0.2,0.7,50.40725312499853,50.42278370799613,50.42278370799613,50.42278370799613,50.42278370799613,51.52977774999454,up,1.1041545000043698,None,up,1.1041545000043698,0.2,0,51.5439845410001,51.550843999997596,51.550843999997596,51.550843999997596,51.550843999997596,53.53971583300154,NA,NA,53.54041249999136,53.54052629099169,None,53.5406373750011,53.54626270799781,54.54488245799439,54.539319666000665,50.4122374580038,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
10,0,10,left,0.5154287089972058,None,None,,,10,0,10,0,54.54488245799439,,,,,,,,,54.53968358300335,54.54488245799439,-0.000899291000678204,55.54094466600509,11,2,0.5,0.2,0.7,55.54198220800026,55.54767187499965,55.54767187499965,55.54767187499965,55.54767187499965,56.073663082992425,left,0.5154287089972058,None,left,0.5154287089972058,0.5,1,56.08580616599647,56.09268716600491,56.09268716600491,56.09268716600491,56.09268716600491,58.077471458003856,NA,NA,58.07819658299559,58.07831145799719,None,58.07843166599923,58.0891862080025,59.080455582996365,59.07329083299555,55.54767187499965,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
11,0,11,left,0.7128359589987667,None,None,,,11,0,11,0,59.080455582996365,,,,,,,,,59.073990582997794,59.080455582996365,0.002196959001594223,60.0730794580013,12,2,0.5,0.2,0.7,60.07335420799791,60.07809412499773,60.07809412499773,60.07809412499773,60.07809412499773,60.7948811660026,left,0.7128359589987667,None,left,0.7128359589987667,0.5,1,60.807778707996476,60.816567791000125,60.816567791000125,60.816567791000125,60.816567791000125,62.7954111250001,NA,NA,62.795821374995285,62.79587658299715,None,62.795933250003145,62.80579183300142,63.79534945799969,63.789247332999366,60.07809412499773,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
12,0,12,right,0.5318164580094162,None,None,,,12,0,12,0,63.79534945799969,,,,,,,,,63.78971229099261,63.79534945799969,-0.0005149159987922758,64.78890866599977,13,2,0.5,0.2,0.7,64.7892628749978,64.79434045800008,64.79434045800008,64.79434045800008,64.79434045800008,65.32806524999614,right,0.5318164580094162,None,right,0.5318164580094162,0.7,1,65.34167654099292,65.34931008299463,65.34931008299463,65.34931008299463,65.34931008299463,67.33869862499705,NA,NA,67.33899979099806,67.33904137500213,None,67.33911554099177,67.34372920800524,68.33859204099281,68.32680300000357,64.79434045800008,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
13,0,13,right,0.5269083340099314,None,None,,,13,0,13,0,68.33859204099281,,,,,,,,,68.32720437500393,68.33859204099281,-0.0004412499984027818,69.32300104100432,14,2,0.5,0.2,0.7,69.32359637500485,69.32994370799861,69.32994370799861,69.32994370799861,69.32994370799861,69.86296570800187,right,0.5269083340099314,None,right,0.5269083340099314,0.7,0,69.8797396250011,69.88771912499215,69.88771912499215,69.88771912499215,69.88771912499215,71.87233054099488,NA,NA,71.87319320799725,71.8732902079937,None,71.87341874999402,71.87898116599536,72.87853454099968,72.87190287500562,69.32994370799861,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
14,0,14,left,1.2298900419991696,None,None,,,14,0,14,0,72.87853454099968,,,,,,,,,72.87322170799598,72.87853454099968,-9.470900113228709e-05,73.87342241599981,15,2,0.5,0.2,0.7,73.87443995800277,73.87982583299163,73.87982583299163,73.87982583299163,73.87982583299163,75.1114388749993,left,1.2298900419991696,None,left,1.2298900419991696,0.5,0,75.12437458299974,75.13118012499763,75.13118012499763,75.13118012499763,75.13118012499763,77.11802945799718,NA,NA,77.1605108329968,77.16058687500481,None,77.16091462499753,77.1686658749968,78.15987208299339,78.15531937500054,73.87982583299163,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
15,0,15,right,0.3452830000023823,None,None,,,15,0,15,0,78.15987208299339,,,,,,,,,78.15569379099179,78.15987208299339,-0.0007053750014165416,79.14481250000244,16,2,0.5,0.2,0.7,79.14511770800164,79.15534825000213,79.15534825000213,79.15534825000213,79.15534825000213,79.5056480409985,right,0.3452830000023823,None,right,0.3452830000023823,0.7,1,79.5187999579939,79.52691712499654,79.52691712499654,79.52691712499654,79.52691712499654,81.50990499999898,NA,NA,81.51028420799412,81.5103398749925,None,81.51041445799638,81.52174283299246,82.50985200000287,82.50522220799758,79.15534825000213,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
16,0,16,right,0.7139252909983043,None,None,,,16,0,16,0,82.50985200000287,,,,,,,,,82.50562470799196,82.50985200000287,-0.0004044170054839924,83.49296120800136,17,2,0.5,0.2,0.7,83.49327999999514,83.5098581659986,83.5098581659986,83.5098581659986,83.5098581659986,84.22951200000534,right,0.7139252909983043,None,right,0.7139252909983043,0.7,1,84.24396987499495,84.25051166600315,84.25051166600315,84.25051166600315,84.25051166600315,86.23861050000414,NA,NA,86.23957445799897,86.23972916600178,None,86.2398411250033,86.24546566599747,87.24419412499992,87.2386859160033,83.50512837499264,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
17,0,17,left,0.5533178329933435,None,None,,,17,0,17,0,87.24419412499992,,,,,,,,,87.23903524999332,87.24419412499992,-0.0007501669897465035,88.23863179099862,18,2,0.5,0.2,0.7,88.23896124999737,88.24365016599768,88.24365016599768,88.24365016599768,88.24365016599768,88.80517141599557,left,0.5533178329933435,None,left,0.5533178329933435,0.5,0,88.81911129099899,88.82619108300423,88.82619108300423,88.82619108300423,88.82619108300423,90.81055466599355,NA,NA,90.81098416600435,90.81103341600101,None,90.81108920800034,90.82149208299234,91.81168687499303,91.80609666599776,88.24365016599768,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
18,0,18,up,0.7368847499892581,None,None,,,18,0,18,0,91.81168687499303,,,,,,,,,91.8069517499971,91.81168687499303,0.0006756660004612058,92.80496629100526,19,2,0.5,0.2,0.7,92.80524208299175,92.811442582999,92.811442582999,92.811442582999,92.811442582999,93.5557405409927,up,0.7368847499892581,None,up,0.7368847499892581,0.2,0,93.56841608299874,93.57733949999965,93.57733949999965,93.57733949999965,93.57733949999965,95.56054512500123,NA,NA,95.5609824580024,95.56103887499194,None,95.56108887499431,95.57144741600496,96.55939566600136,96.5548012079962,92.811442582999,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
19,0,19,right,0.4018764159991406,None,None,,,19,0,19,0,96.55939566600136,,,,,,,,,96.55516012500448,96.55939566600136,0.010343875008402392,97.54429104100564,20,2,0.5,0.2,0.7,97.54461924999487,97.55438579099427,97.55438579099427,97.55438579099427,97.55438579099427,97.96041512499505,right,0.4018764159991406,None,right,0.4018764159991406,0.7,0,97.97282533299585,97.97921887499979,97.97921887499979,97.97921887499979,97.97921887499979,99.9608583329973,NA,NA,99.96126508299494,99.96130599999742,None,99.9613752909936,99.97122541599674,100.96181212499505,100.95539745800488,97.55438579099427,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
20,0,20,left,0.3955800419935258,None,None,,,20,0,20,0,100.96181212499505,,,,,,,,,100.95613395799592,100.96181212499505,0.0005361249932320789,101.95552220799436,21,2,0.5,0.2,0.7,101.955795707996,101.96039929099788,101.96039929099788,101.96039929099788,101.96039929099788,102.35846366599435,left,0.3955800419935258,None,left,0.3955800419935258,0.5,1,102.37048491599853,102.37711883299926,102.37711883299926,102.37711883299926,102.37711883299926,104.35948637500405,NA,NA,104.35989991600218,104.35994916599884,None,104.36000579099345,104.3703754159942,105.35919149999972,105.35458154100343,101.96039929099788,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
21,0,21,left,0.5178440410090843,None,None,,,21,0,21,0,105.35919149999972,,,,,,,,,105.35502604099747,105.35919149999972,-0.0006756250077160075,106.34239150000212,22,2,0.5,0.2,0.7,106.34300437499769,106.35873537500447,106.35873537500447,106.35873537500447,106.35873537500447,106.88793541600171,left,0.5178440410090843,None,left,0.5178440410090843,0.5,1,106.89909862499917,106.90571054100292,106.90571054100292,106.90571054100292,106.90571054100292,108.8931208330032,NA,NA,108.89352670799417,108.89357408300566,None,108.89362808299484,108.9040557499975,109.89251700000023,109.88794641599816,106.35405958299816,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
22,0,22,left,0.4860251249920111,None,None,,,22,0,22,0,109.89251700000023,,,,,,,,,109.88830966599926,109.89251700000023,-0.0009628330008126795,110.8755076660018,23,2,0.5,0.2,0.7,110.87584258300194,110.89393087499775,110.89393087499775,110.89393087499775,110.89393087499775,111.38872458299738,left,0.4860251249920111,None,left,0.4860251249920111,0.5,0,111.40400420800142,111.41092491599557,111.41092491599557,111.41092491599557,111.41092491599557,113.3934526660014,NA,NA,113.39393058299902,113.39396575000137,None,113.39401433299645,113.40397404099349,114.39162345799559,114.38708620799298,110.88745774999552,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
23,0,23,right,0.5524461250024615,None,None,,,23,0,23,0,114.39162345799559,,,,,,,,,114.38740175000567,114.39162345799559,0.009004332998301834,115.37685874999443,24,2,0.5,0.2,0.7,115.37718754100206,115.38715133299411,115.38715133299411,115.38715133299411,115.38715133299411,115.9454235000012,right,0.5524461250024615,None,right,0.5524461250024615,0.7,1,115.95858350000344,115.96647345800011,115.96647345800011,115.96647345800011,115.96647345800011,117.95404445800523,NA,NA,117.95482962499955,117.9549377910007,None,117.9550599159993,117.96064016599848,118.95951699999569,118.95404045800387,115.38715133299411,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
24,0,24,right,0.5618940840067808,None,None,,,24,0,24,0,118.95951699999569,,,,,,,,,118.95480991600198,118.95951699999569,-0.00018704100511968136,119.94385212499765,25,2,0.5,0.2,0.7,119.94413762500335,119.95395825000014,119.95395825000014,119.95395825000014,119.95395825000014,120.52136783300375,right,0.5618940840067808,None,right,0.5618940840067808,0.7,1,120.53281058299763,120.53931374999229,120.53931374999229,120.53931374999229,120.53931374999229,122.52728599999682,NA,NA,122.52778008299356,122.52782191599545,None,122.52786524999829,122.5370981659944,123.52633395799785,123.52136316600081,119.95395825000014,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
25,0,25,right,0.5028015409916406,None,None,,,25,0,25,0,123.52633395799785,,,,,,,,,123.52198570799374,123.52633395799785,0.009424041010788642,124.50948166599846,26,2,0.5,0.2,0.7,124.51004304099479,124.52459358300257,124.52459358300257,124.52459358300257,124.52459358300257,125.03788558300585,right,0.5028015409916406,None,right,0.5028015409916406,0.7,1,125.04947308299597,125.05598345800536,125.05598345800536,125.05598345800536,125.05598345800536,127.04347416599921,NA,NA,127.04387974999554,127.04392579100386,None,127.04398033299367,127.0528940410004,128.04149308300111,128.03700966600445,124.52004958299221,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
26,0,26,right,0.6083530000032624,None,None,,,26,0,26,0,128.04149308300111,,,,,,,,,128.03736729099182,128.04149308300111,0.009652666994952597,129.02685049999855,27,2,0.5,0.2,0.7,129.02717825000582,129.0360783329961,129.0360783329961,129.0360783329961,129.0360783329961,129.65447850000055,right,0.6083530000032624,None,right,0.6083530000032624,0.7,0,129.66901287500514,129.67686066600436,129.67686066600436,129.67686066600436,129.67686066600436,131.65797737499815,NA,NA,131.65860895799415,131.65870683299727,None,131.65881416600314,131.67033795799944,132.6593642910011,132.65425033299834,129.0360783329961,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
27,0,27,left,0.44774175000202376,None,None,,,27,0,27,0,132.6593642910011,,,,,,,,,132.65463237499353,132.6593642910011,0.0006832499930169433,133.64332579099573,28,2,0.5,0.2,0.7,133.6436282079958,133.652504083002,133.652504083002,133.652504083002,133.652504083002,134.1039193750039,left,0.44774175000202376,None,left,0.44774175000202376,0.5,0,134.1164429999917,134.1231237500033,134.1231237500033,134.1231237500033,134.1231237500033,136.10765220799658,NA,NA,136.10811445799482,136.10816154099302,None,136.1082197079959,136.11925624999276,137.10860383299587,137.10295666599995,133.652504083002,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
28,0,28,left,0.4231393750087591,None,None,,,28,0,28,0,137.10860383299587,,,,,,,,,137.10334941599285,137.10860383299587,0.0006029169890098274,138.10337045800406,29,2,0.5,0.2,0.7,138.10370720799256,138.10827687500569,138.10827687500569,138.10827687500569,138.10827687500569,138.53750525000214,left,0.4231393750087591,None,left,0.4231393750087591,0.5,0,138.54990366600396,138.5567963749927,138.5567963749927,138.5567963749927,138.5567963749927,140.54032695799833,NA,NA,140.5407269999996,140.5407717909984,None,140.5408456659934,140.5522720000008,141.5407594159915,141.53601541600074,138.10827687500569,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
29,0,29,right,0.5869834169861861,None,None,,,29,0,29,0,141.5407594159915,,,,,,,,,141.53646291600307,141.5407594159915,7.379100134130567e-05,142.52403991599567,30,2,0.5,0.2,0.7,142.524358708004,142.5354948329914,142.5354948329914,142.5354948329914,142.5354948329914,143.12718166600098,right,0.5869834169861861,None,right,0.5869834169861861,0.7,1,143.14049187500495,143.14731233299244,143.14731233299244,143.14731233299244,143.14731233299244,145.1365072500048,NA,NA,145.1375655830052,145.1376745000016,None,145.13778995799657,145.14248020800005,146.14176504100033,146.13650704099564,142.5354948329914,,,,,,,,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
30,0,30,right,0.33890558300481644,None,1,2.9031156249984633,None,30,0,30,0,146.14176504100033,,,,,,,,,146.1368709160015,146.14176504100033,-0.0008614999969722703,147.12590808299137,31,2,0.5,0.2,0.7,147.12621041599778,147.13595212499786,147.13595212499786,147.13595212499786,147.13595212499786,147.47685704099422,right,0.33890558300481644,None,right,0.33890558300481644,0.7,0,147.48976733299787,147.49742250000418,147.49742250000418,147.49742250000418,147.49742250000418,149.48541866599408,1,2.9031156249984633,149.4918545410037,152.42024008299632,1,152.42030499999237,152.6117084580037,,153.42531258300005,147.13595212499786,149.50730974999897,149.50730974999897,149.50730974999897,149.50730974999897,149.50730974999897,2.9031156249984633,None,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
31,0,31,left,0.81601020898961,None,1,2.0941321249993052,None,31,0,31,0,153.4353691659926,,,,,,,,,153.4259080000047,153.4353691659926,0.005638874994474463,154.421196041003,32,2,0.5,0.2,0.7,154.42164400000183,154.42634262499632,154.42634262499632,154.42634262499632,154.42634262499632,155.25473258299462,left,0.81601020898961,None,left,0.81601020898961,0.5,0,155.26850166599615,155.27582137500576,155.27582137500576,155.27582137500576,155.27582137500576,157.25701133300026,1,2.0941321249993052,157.26405020800303,159.38687699999718,1,159.38697062499705,159.39378041599412,160.3930526250042,160.38649304100545,154.42634262499632,157.28498854099598,157.28498854099598,157.28498854099598,157.28498854099598,157.28498854099598,2.0941321249993052,None,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
32,0,32,up,0.7528721660055453,None,2,1.214527749994886,None,32,0,32,0,160.3930526250042,,,,,,,,,160.38747720800166,160.3930526250042,0.0005781250074505806,161.38644091600145,33,2,0.5,0.2,0.7,161.38699683299637,161.39318854099838,161.39318854099838,161.39318854099838,161.39318854099838,162.1533850410051,up,0.7528721660055453,None,up,0.7528721660055453,0.2,0,162.16631400000188,162.175498083001,162.175498083001,162.175498083001,162.175498083001,164.15878908299783,2,1.214527749994886,164.1662955829961,165.39432391599985,2,165.39438929100288,165.40088495799864,166.3902378329949,166.38567274999514,161.39318854099838,164.1727559580031,164.1727559580031,164.1727559580031,164.1727559580031,164.1727559580031,1.214527749994886,None,,,,34066,001,2025-10-31_10h19.03.562,regret_experiment,2024.2.4,None,2,0.5,0.2,0.7,2025-10-31 10h19.18.898007 -0700,
