thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,RegretRating.started,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,RegretRating.stopped,trials.regret_key.keys,trials.regret_key.rt,trials.regret_key.duration,regret_rating,regret_rt,ITI.started,blank_screen.started,ITI.stopped,blank_screen.stopped,fixcross.stopped,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
30,0,30,left,1.148294500017073,None,None,,,30,0,30,0,205.92974591598613,,,,,,,,,205.92451587499818,205.92974591598613,0.006423833023291081,206.91731633298332,31,1,0.5,0.7,0.2,206.92393583297962,206.92857462499524,206.92857462499524,206.92857462499524,206.92857462499524,208.08456041599857,left,1.148294500017073,None,left,1.148294500017073,0.5,1,208.09775983297732,208.10482675000094,208.10482675000094,208.10482675000094,208.10482675000094,210.08807129098568,210.08860562497284,,,,,,210.08865833299933,None,,,NA,NA,210.08875100000296,210.10003774997313,211.08368054102175,211.08855416602455,206.92857462499524,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
31,0,31,left,0.8248289170442149,None,None,,,31,0,31,0,211.08855416602455,,,,,,,,,211.0840417079744,211.08855416602455,-0.0001105000264942646,212.08367383299628,32,1,0.5,0.7,0.2,212.0839471659856,212.08892612502677,212.08892612502677,212.08892612502677,212.08892612502677,212.92044187500142,left,0.8248289170442149,None,left,0.8248289170442149,0.5,1,212.93307433300652,212.9414336659829,212.9414336659829,212.9414336659829,212.9414336659829,214.9210188750294,214.92155445797835,,,,,,214.92158829100663,None,,,NA,NA,214.92163379100384,214.93299724999815,215.9237713330076,215.92912366602104,212.08892612502677,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
32,0,32,left,0.49903804098721594,None,None,,,32,0,32,0,215.92912366602104,,,,,,,,,215.92430725001032,215.92912366602104,0.00270545796956867,216.91669154097326,33,1,0.5,0.7,0.2,216.9172202500049,216.9219976660097,216.9219976660097,216.9219976660097,216.9219976660097,217.4230907500023,left,0.49903804098721594,None,left,0.49903804098721594,0.5,1,217.43596254102886,217.44270408299053,217.44270408299053,217.44270408299053,217.44270408299053,219.43285266601015,219.44027233298402,,,,,,219.4403029580135,None,,,NA,NA,219.44035679101944,219.44464466598583,220.44143108301796,220.44701037497725,216.9219976660097,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
33,0,33,right,1.1024506249814294,None,None,,,33,0,33,0,220.44701037497725,,,,,,,,,220.44196695799474,220.44701037497725,0.001648708013817668,221.4330576659995,34,1,0.5,0.7,0.2,221.43370049999794,221.43843229097547,221.43843229097547,221.43843229097547,221.43843229097547,222.5506013330305,right,1.1024506249814294,None,right,1.1024506249814294,0.2,0,222.56490720802685,222.57154675002676,222.57154675002676,222.57154675002676,222.57154675002676,224.55397079099203,224.55446558300173,,,,,,224.55450941598974,None,,,NA,NA,224.55455195799004,224.5659252909827,225.55016495799646,225.5549164999975,221.43843229097547,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
34,0,34,up,0.8338133340002969,None,None,,,34,0,34,0,225.5549164999975,,,,,,,,,225.55064670799766,225.5549164999975,0.0004287920310162008,226.54954270797316,35,1,0.5,0.7,0.2,226.55004483298399,226.55472170800203,226.55472170800203,226.55472170800203,226.55472170800203,227.39979554101592,up,0.8338133340002969,None,up,0.8338133340002969,0.7,1,227.41377679101424,227.421146165987,227.421146165987,227.421146165987,227.421146165987,229.4037048330065,229.404270790983,,,,,,229.40430474997265,None,,,NA,NA,229.40435066598002,229.41617962502642,230.39931133302161,230.4044598750188,226.55472170800203,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
35,0,35,up,0.8865373749868013,None,None,,,35,0,35,0,230.4044598750188,,,,,,,,,230.40006274997722,230.4044598750188,0.0001677079708315432,231.4087632499868,36,1,0.5,0.7,0.2,231.40920008299872,231.4140487909899,231.4140487909899,231.4140487909899,231.4140487909899,232.30574716598494,up,0.8865373749868013,None,up,0.8865373749868013,0.7,1,232.31753191602184,232.32418191601755,232.32418191601755,232.32418191601755,232.32418191601755,234.3155169999809,234.32287933299085,,,,,,234.3229137500166,None,,,NA,NA,234.32295808300842,234.32716624997556,235.31606662500417,235.32048320799368,231.4140487909899,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
36,0,36,left,0.6022523749852553,None,None,,,36,0,36,0,235.32048320799368,,,,,,,,,235.31638104101876,235.32048320799368,0.009227375034242868,236.30349295801716,37,1,0.5,0.7,0.2,236.3042860829737,236.3217604579986,236.3217604579986,236.3217604579986,236.3217604579986,236.93411124998238,left,0.6022523749852553,None,left,0.6022523749852553,0.5,0,236.94792937499005,236.95598520798376,236.95598520798376,236.95598520798376,236.95598520798376,238.9368501250283,238.9375887499773,,,,,,238.93762662500376,None,,,NA,NA,238.9376772500109,238.94881233299384,239.9341836249805,239.9494267500122,236.31609712500358,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
37,0,37,up,0.6995064590009861,None,None,,,37,0,37,0,239.9494267500122,,,,,,,,,239.93462229100987,239.9494267500122,0.011834665958303958,240.932399332989,38,1,0.5,0.7,0.2,240.93307958298828,240.93821966601536,240.93821966601536,240.93821966601536,240.93821966601536,241.64083820802625,up,0.6995064590009861,None,up,0.6995064590009861,0.7,1,241.65591504098848,241.66569758299738,241.66569758299738,241.66569758299738,241.66569758299738,243.64894170803018,243.64945683302358,,,,,,243.64948995801387,None,,,NA,NA,243.64954554097494,243.6535469579976,244.63639791600872,244.64766966598108,240.93821966601536,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
38,0,38,up,1.0103309589903802,None,None,,,38,0,38,0,244.64766966598108,,,,,,,,,244.63688054098748,244.64766966598108,0.0030090410145930946,245.63289675000124,39,1,0.5,0.7,0.2,245.63323074998334,245.64852787501877,245.64852787501877,245.64852787501877,245.64852787501877,246.666847333021,up,1.0103309589903802,None,up,1.0103309589903802,0.7,0,246.683029583015,246.69437362498138,246.69437362498138,246.69437362498138,246.69437362498138,248.66947770799743,248.6700321250246,,,,,,248.670077666,None,,,NA,NA,248.67014524998376,248.68154566601152,249.66472620802233,249.67932745802682,245.63862475001952,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
39,0,39,right,0.4453384169610217,None,None,,,39,0,39,0,249.67932745802682,,,,,,,,,249.67421929101693,249.67932745802682,0.004125041014049202,250.66511845798232,40,1,0.5,0.7,0.2,250.66561074997298,250.67054941598326,250.67054941598326,250.67054941598326,250.67054941598326,251.12349295802414,right,0.4453384169610217,None,right,0.4453384169610217,0.2,1,251.13670129101956,251.14424524997594,251.14424524997594,251.14424524997594,251.14424524997594,253.1318608750007,253.13539991597645,,,,,,253.13550579099683,None,,,NA,NA,253.13561699999264,253.14072691602632,254.13200804102235,254.13690729101654,250.67054941598326,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
40,0,40,right,0.6566365830367431,None,None,,,40,0,40,0,254.13690729101654,,,,,,,,,254.13264312501997,254.13690729101654,0.0013728749472647905,255.1217837500153,41,1,0.5,0.7,0.2,255.1225508750067,255.13127383298706,255.13127383298706,255.13127383298706,255.13127383298706,255.79905274999328,right,0.6566365830367431,None,right,0.6566365830367431,0.2,0,255.81397104100324,255.8207488330081,255.8207488330081,255.8207488330081,255.8207488330081,257.80266779102385,257.8032855829806,,,,,,257.8033186660032,None,,,NA,NA,257.8033626250108,257.8145528329769,258.79837887501344,258.80301920801867,255.13127383298706,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
41,0,41,left,0.4397183330147527,None,None,,,41,0,41,0,258.80301920801867,,,,,,,,,258.79885775002185,258.80301920801867,-0.0002835419727489352,259.7984735830105,42,1,0.5,0.7,0.2,259.7987149580149,259.8032033329946,259.8032033329946,259.8032033329946,259.8032033329946,260.2501514580217,left,0.4397183330147527,None,left,0.4397183330147527,0.5,0,260.2641207079869,260.27229950000765,260.27229950000765,260.27229950000765,260.27229950000765,262.2522808749927,262.252818708017,,,,,,262.25285566598177,None,,,NA,NA,262.25290712498827,262.26479054102674,263.251810916001,263.2635231660097,259.8032033329946,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
42,0,42,up,0.5662397079868242,None,None,,,42,0,42,0,263.2635231660097,,,,,,,,,263.2521790830069,263.2635231660097,-0.000685917038936168,264.24731787497876,43,1,0.5,0.7,0.2,264.2476672080229,264.25244016601937,264.25244016601937,264.25244016601937,264.25244016601937,264.8201638329774,up,0.5662397079868242,None,up,0.5662397079868242,0.7,0,264.8336048750207,264.8424201660091,264.8424201660091,264.8424201660091,264.8424201660091,266.8308500829735,266.8322247079923,,,,,,266.8322595410282,None,,,NA,NA,266.8323031250038,266.8363852080074,267.81929837499047,267.8314043750288,264.25244016601937,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
43,0,43,up,0.8600384999881499,None,None,,,43,0,43,0,267.8314043750288,,,,,,,,,267.81973412499065,267.8314043750288,-0.0008502499549649656,268.81449537497247,44,1,0.5,0.7,0.2,268.8213222079794,268.83064175001346,268.83064175001346,268.83064175001346,268.83064175001346,269.69851995800855,up,0.8600384999881499,None,up,0.8600384999881499,0.7,1,269.7125509160105,269.71989787498023,269.71989787498023,269.71989787498023,269.71989787498023,271.7019837910193,271.7025424580206,,,,,,271.7025828330079,None,,,NA,NA,271.70262845797697,271.7139273749781,272.69776125001954,272.7022469160147,268.8254864580231,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
44,0,44,right,0.4655677499831654,None,None,,,44,0,44,0,272.7022469160147,,,,,,,,,272.6982042909949,272.7022469160147,-0.0003233749885112047,273.685656458023,45,1,0.5,0.7,0.2,273.68595604097936,273.69719320797594,273.69719320797594,273.69719320797594,273.69719320797594,274.1657317079953,right,0.4655677499831654,None,right,0.4655677499831654,0.2,0,274.1785154999816,274.18595604097936,274.18595604097936,274.18595604097936,274.18595604097936,276.1753372080275,276.1758796250215,,,,,,276.17591295798775,None,,,NA,NA,276.17595604102826,276.1802631249884,277.1642665829859,277.16949329100316,273.69719320797594,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
45,0,45,left,0.5674506250070408,None,None,,,45,0,45,0,277.16949329100316,,,,,,,,,277.16469887498533,277.16949329100316,0.004881333035882562,278.1644615000114,46,1,0.5,0.7,0.2,278.16481041599764,278.1699337909813,278.1699337909813,278.1699337909813,278.1699337909813,278.74853525002254,left,0.5674506250070408,None,left,0.5674506250070408,0.5,0,278.76190874999156,278.76842979097273,278.76842979097273,278.76842979097273,278.76842979097273,280.7520015829941,280.75265045801643,,,,,,280.75267925002845,None,,,NA,NA,280.7527207499952,280.7639633329818,281.74708841601387,281.7517862910172,278.1699337909813,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
46,0,46,left,0.48266741703264415,None,None,,,46,0,46,0,281.7517862910172,,,,,,,,,281.7476536660106,281.7517862910172,-0.0008739170152693987,282.7349672910059,47,1,0.5,0.7,0.2,282.7353001660085,282.7509006250184,282.7509006250184,282.7509006250184,282.7509006250184,283.23663429101,left,0.48266741703264415,None,left,0.48266741703264415,0.5,0,283.24905062501784,283.25547429098515,283.25547429098515,283.25547429098515,283.25547429098515,285.246685791004,285.2479356660042,,,,,,285.2479694579961,None,,,NA,NA,285.2480127909803,285.252142250014,286.2473951249849,286.2525292499922,282.7459631660022,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
47,0,47,up,0.5384826249792241,None,None,,,47,0,47,0,286.2525292499922,,,,,,,,,286.2478862910066,286.2525292499922,-9.420799324288964e-05,287.23601987498114,48,1,0.5,0.7,0.2,287.2364034160273,287.24703754100483,287.24703754100483,287.24703754100483,287.24703754100483,287.79742608300876,up,0.5384826249792241,None,up,0.5384826249792241,0.7,1,287.81025220802985,287.8167956250254,287.8167956250254,287.8167956250254,287.8167956250254,289.80838662502356,289.80897845799336,,,,,,289.80901329102926,None,,,NA,NA,289.8090584159945,289.8133500830154,290.79674695798894,290.8012702080305,287.24703754100483,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
48,0,48,up,1.5066214579856023,None,None,,,48,0,48,0,290.8012702080305,,,,,,,,,290.79707541601965,290.8012702080305,0.0039873330388218164,291.78458370798035,49,1,0.5,0.7,0.2,291.78503933298634,291.80796104099136,291.80796104099136,291.80796104099136,291.80796104099136,293.3197764159995,up,1.5066214579856023,None,up,1.5066214579856023,0.7,1,293.33139512501657,293.3380519580096,293.3380519580096,293.3380519580096,293.3380519580096,295.32961104100104,295.3301942910184,,,,,,295.33023133297684,None,,,NA,NA,295.33028624998406,295.3342782909749,296.31762020802125,296.32944341597613,291.796385499998,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
49,0,49,up,0.8744735000072978,None,None,,,49,0,49,0,296.32944341597613,,,,,,,,,296.3180370000191,296.32944341597613,-0.0007737500127404928,297.31322320800973,50,1,0.5,0.7,0.2,297.3137039159774,297.3182018750231,297.3182018750231,297.3182018750231,297.3182018750231,298.19733641599305,up,0.8744735000072978,None,up,0.8744735000072978,0.7,1,298.20869529101765,298.2154056659783,298.2154056659783,298.2154056659783,298.2154056659783,300.20099308300996,300.2015912079951,,,,,,300.2016243750113,None,,,NA,NA,300.201667166024,300.2126693329774,301.19625729101244,301.20128666597884,297.3182018750231,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
50,0,50,right,0.6236783749773167,None,None,,,50,0,50,0,301.20128666597884,,,,,,,,,301.1966948750196,301.20128666597884,-0.000292833021376282,302.1841822079732,51,1,0.5,0.7,0.2,302.1845295000239,302.2009731659782,302.2009731659782,302.2009731659782,302.2009731659782,302.8309731250047,right,0.6236783749773167,None,right,0.6236783749773167,0.2,1,302.843163750018,302.85066129098414,302.85066129098414,302.85066129098414,302.85066129098414,304.8339803330018,304.8347190829809,,,,,,304.8347729999805,None,,,NA,NA,304.8348796250066,304.8458646250074,305.8301429999992,305.8348670830019,302.19595616601873,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
51,0,51,right,0.6047828330192715,None,None,,,51,0,51,0,305.8348670830019,,,,,,,,,305.83077841601335,305.8348670830019,0.00010620895773172379,306.83056899998337,52,1,0.5,0.7,0.2,306.8308033749927,306.8354150829837,306.8354150829837,306.8354150829837,306.8354150829837,307.4477567910217,right,0.6047828330192715,None,right,0.6047828330192715,0.2,1,307.45947666600114,307.467104832991,307.467104832991,307.467104832991,307.467104832991,309.45068766601617,309.45136991597246,,,,,,309.45139791601105,None,,,NA,NA,309.45144020800944,309.4622597079724,310.44574779097456,310.45033012499334,306.8354150829837,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
52,0,52,left,0.6464428339968435,None,None,,,52,0,52,0,310.45033012499334,,,,,,,,,310.44624974997714,310.45033012499334,0.010034874954726547,311.4341367909801,53,1,0.5,0.7,0.2,311.4346174580278,311.451581124973,311.451581124973,311.451581124973,311.451581124973,312.10341270797653,left,0.6464428339968435,None,left,0.6464428339968435,0.5,1,312.1163655000273,312.12808579101693,312.12808579101693,312.12808579101693,312.12808579101693,314.11224804102676,314.11269083298976,,,,,,314.11273466597777,None,,,NA,NA,314.11282679100987,314.11706016602693,315.10116866597673,315.11215516598895,311.4460619579768,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
53,0,53,left,0.9099813749780878,None,None,,,53,0,53,0,315.11215516598895,,,,,,,,,315.103457833,315.11215516598895,-0.0005951250204816461,316.09993162500905,54,1,0.5,0.7,0.2,316.100481499976,316.10645312501583,316.10645312501583,316.10645312501583,316.10645312501583,317.01847762498073,left,0.9099813749780878,None,left,0.9099813749780878,0.5,0,317.0324378749938,317.03900241601514,317.03900241601514,317.03900241601514,317.03900241601514,319.028555375,319.0289027080289,,,,,,319.0289397080196,None,,,NA,NA,319.02898845798336,319.03337137500057,320.01697079098085,320.0292318750289,316.10645312501583,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
54,0,54,up,0.8066032499773428,None,None,,,54,0,54,0,320.0292318750289,,,,,,,,,320.01737245800905,320.0292318750289,0.00037116598105058074,321.0121458750218,55,1,0.5,0.7,0.2,321.0123712500208,321.0169287499739,321.0169287499739,321.0169287499739,321.0169287499739,321.82982754101977,up,0.8066032499773428,None,up,0.8066032499773428,0.7,1,321.8411170410109,321.84773162502097,321.84773162502097,321.84773162502097,321.84773162502097,323.8330263749813,323.833676750015,,,,,,323.83371129102306,None,,,NA,NA,323.833754457999,323.8454842080246,324.8286716250004,324.83325466600945,321.0169287499739,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
55,0,55,up,1.0866567500052042,None,None,,,55,0,55,0,324.83325466600945,,,,,,,,,324.8292126660235,324.83325466600945,-0.00044049997813999653,325.81626683298964,56,1,0.5,0.7,0.2,325.8165555410087,325.8333432499785,325.8333432499785,325.8333432499785,325.8333432499785,326.9298507079948,up,1.0866567500052042,None,up,1.0866567500052042,0.7,1,326.94121270801406,326.9478724159999,326.9478724159999,326.9478724159999,326.9478724159999,328.9327197080129,328.93305387499277,,,,,,328.93309616600163,None,,,NA,NA,328.9331727499957,328.9447930000024,329.92770866601495,329.932576332998,325.82823566597654,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
56,0,56,up,0.7813159590004943,None,None,,,56,0,56,0,329.932576332998,,,,,,,,,329.92841749999207,329.932576332998,-0.0005231670220382512,330.91604604100576,57,1,0.5,0.7,0.2,330.9163567079813,330.9327795410063,330.9327795410063,330.9327795410063,330.9327795410063,331.7201600410044,up,0.7813159590004943,None,up,0.7813159590004943,0.7,0,331.73716962500475,331.7464681250276,331.7464681250276,331.7464681250276,331.7464681250276,333.7279983750195,333.7285296249902,,,,,,333.72856870800024,None,,,NA,NA,333.72862845798954,333.73314487497555,334.7285653750296,334.7340265000239,330.92794825002784,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
57,0,57,right,0.5596621670410968,None,None,,,57,0,57,0,334.7340265000239,,,,,,,,,334.72897862497484,334.7340265000239,0.00039912498323246837,335.7177840829827,58,1,0.5,0.7,0.2,335.7182138329954,335.72789479099447,335.72789479099447,335.72789479099447,335.72789479099447,336.29550387500785,right,0.5596621670410968,None,right,0.5596621670410968,0.2,0,336.3107050000108,336.3172900410136,336.3172900410136,336.3172900410136,336.3172900410136,338.2990605410305,338.29957633302547,,,,,,338.29961329099024,None,,,NA,NA,338.2996627080138,338.3110405000043,339.2940268330276,339.2989686660003,335.72789479099447,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
58,0,58,right,1.4966320419916883,None,None,,,58,0,58,0,339.2989686660003,,,,,,,,,339.2945904160151,339.2989686660003,-0.0006277919746935368,340.28388062497834,59,1,0.5,0.7,0.2,340.2842706249794,340.29427483299514,340.29427483299514,340.29427483299514,340.29427483299514,341.79599466599757,right,1.4966320419916883,None,right,1.4966320419916883,0.2,0,341.8095654579811,341.8162592499866,341.8162592499866,341.8162592499866,341.8162592499866,343.7987247079727,343.79924999998184,,,,,,343.7992827909766,None,,,NA,NA,343.79932791600004,343.8108030409785,344.79494962497847,344.7998346249806,340.29427483299514,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
59,0,59,up,0.7905373749672435,None,None,,,59,0,59,0,344.7998346249806,,,,,,,,,344.79573054099455,344.7998346249806,0.0005820840015076101,345.7948017499875,60,1,0.5,0.7,0.2,345.7957552910084,345.8004843330127,345.8004843330127,345.8004843330127,345.8004843330127,346.59610058297403,up,0.7905373749672435,None,up,0.7905373749672435,0.7,0,346.6102652910049,346.61726770800306,346.61726770800306,346.61726770800306,346.61726770800306,348.5986034160014,348.5989014999941,,,,,,348.59894204098964,None,,,NA,NA,348.59901137498673,348.61060858302517,349.6037062079995,349.6461700000218,345.8004843330127,,,,33775,001,2025-11-11_18h13.58.276,regret_experiment,2024.2.4,None,1,0.5,0.7,0.2,2025-11-11 18h14.11.129705 -0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,349.636915665993,349.6461700000218,,,,,,,,,,,,
