pid,condition,trial_index,choice,choice_rt,choice_prob,points,regret,regret_rt,tree_1,tree_2,tree_3,totalpoints,final_points,tree_best,tree_medium,tree_worst,choice_goodbad
33835,early_regret,52,1,0.6553098329895874,0.7,1,NA,NA,0.7,0.5,0.2,117,357,1,2,3,best
33835,early_regret,53,1,0.6788514579966431,0.7,1,NA,NA,0.7,0.5,0.2,118,357,1,2,3,best
33835,early_regret,54,1,0.5277303339971695,0.7,0,NA,NA,0.7,0.5,0.2,118,357,1,2,3,best
33835,early_regret,55,2,0.5020492500043474,0.5,0,NA,NA,0.7,0.5,0.2,118,357,1,2,3,medium
33835,early_regret,56,3,0.3844842910039006,0.2,0,NA,NA,0.7,0.5,0.2,118,357,1,2,3,worst
33835,early_regret,57,2,0.822749750004732,0.5,0,NA,NA,0.7,0.5,0.2,118,357,1,2,3,medium
33835,early_regret,58,1,0.38952487500500865,0.7,1,NA,NA,0.7,0.5,0.2,119,357,1,2,3,best
33835,early_regret,59,1,0.29439708300924394,0.7,0,NA,NA,0.7,0.5,0.2,119,357,1,2,3,best
33835,early_regret,60,2,0.2563250419916585,0.5,0,NA,NA,0.7,0.5,0.2,119,357,1,2,3,medium
33928,control,1,2,1.4257336250011576,0.7,0,NA,NA,NA,NA,NA,119,357,NA,NA,NA,NA
33928,control,2,3,1.11819458300306,0.2,0,NA,NA,NA,NA,NA,119,357,NA,NA,NA,NA
33928,control,3,3,1.1388947919986094,0.2,0,NA,NA,NA,NA,NA,119,357,NA,NA,NA,NA
33928,control,4,1,0.4264783329999773,0.5,0,NA,NA,NA,NA,NA,119,357,NA,NA,NA,NA
33928,control,5,1,1.2464157499998691,0.5,1,NA,NA,NA,NA,NA,120,357,NA,NA,NA,NA
33928,control,6,2,0.4463584999975865,0.7,1,NA,NA,NA,NA,NA,121,357,NA,NA,NA,NA
33928,control,7,1,0.4130146669995156,0.5,1,NA,NA,NA,NA,NA,122,357,NA,NA,NA,NA
33928,control,8,1,0.5642809170021792,0.5,0,NA,NA,NA,NA,NA,122,357,NA,NA,NA,NA
33928,control,9,3,0.48481270800402854,0.2,0,NA,NA,NA,NA,NA,122,357,NA,NA,NA,NA
33928,control,10,1,0.36062091599887935,0.5,1,NA,NA,NA,NA,NA,123,357,NA,NA,NA,NA
33928,control,11,2,0.4838789999994333,0.7,1,NA,NA,NA,NA,NA,124,357,NA,NA,NA,NA
33928,control,12,1,0.23037374999694293,0.5,0,NA,NA,NA,NA,NA,124,357,NA,NA,NA,NA
33928,control,13,1,0.1900209579980583,0.5,1,NA,NA,NA,NA,NA,125,357,NA,NA,NA,NA
33928,control,14,2,0.23606724999990547,0.7,0,NA,NA,NA,NA,NA,125,357,NA,NA,NA,NA
33928,control,15,2,0.5379347919952124,0.7,1,NA,NA,NA,NA,NA,126,357,NA,NA,NA,NA
33928,control,16,2,0.245917708001798,0.7,1,NA,NA,NA,NA,NA,127,357,NA,NA,NA,NA
33928,control,17,1,0.23550404099660227,0.5,0,NA,NA,NA,NA,NA,127,357,NA,NA,NA,NA
33928,control,18,1,0.27244591699854936,0.5,0,NA,NA,NA,NA,NA,127,357,NA,NA,NA,NA
33928,control,19,2,0.3892919579957379,0.7,0,NA,NA,NA,NA,NA,127,357,NA,NA,NA,NA
33928,control,20,2,1.3352604589963448,0.7,0,NA,NA,NA,NA,NA,127,357,NA,NA,NA,NA
33928,control,21,1,0.39635733400064055,0.5,1,NA,NA,NA,NA,NA,128,357,NA,NA,NA,NA
33928,control,22,2,0.37490695800079266,0.7,1,NA,NA,NA,NA,NA,129,357,NA,NA,NA,NA
33928,control,23,2,0.36793362499884097,0.7,1,NA,NA,NA,NA,NA,130,357,NA,NA,NA,NA
33928,control,24,1,0.2869779999964521,0.5,0,NA,NA,NA,NA,NA,130,357,NA,NA,NA,NA
33928,control,25,1,0.3890974579990143,0.5,0,NA,NA,NA,NA,NA,130,357,NA,NA,NA,NA
33928,control,26,2,1.4371701670024777,0.7,1,NA,NA,NA,NA,NA,131,357,NA,NA,NA,NA
33928,control,27,3,0.8342667500037351,0.2,0,NA,NA,NA,NA,NA,131,357,NA,NA,NA,NA
33928,control,28,2,0.9202383750016452,0.7,1,NA,NA,NA,NA,NA,132,357,NA,NA,NA,NA
33928,control,29,1,0.23621362500125545,0.5,1,NA,NA,NA,NA,NA,133,357,NA,NA,NA,NA
33928,control,30,2,0.312926583996159,0.7,1,NA,NA,NA,NA,NA,134,357,NA,NA,NA,NA
33928,control,31,2,0.2600694580032723,0.7,0,NA,NA,NA,NA,NA,134,357,NA,NA,NA,NA
33928,control,32,2,0.4323084579955321,0.7,1,NA,NA,NA,NA,NA,135,357,NA,NA,NA,NA
33928,control,33,1,0.25570354200317524,0.5,0,NA,NA,NA,NA,NA,135,357,NA,NA,NA,NA
33928,control,34,1,0.4035126249946188,0.5,0,NA,NA,NA,NA,NA,135,357,NA,NA,NA,NA
33928,control,35,2,0.4112996250041761,0.7,0,NA,NA,NA,NA,NA,135,357,NA,NA,NA,NA
33928,control,36,2,1.2098818750018836,0.7,0,NA,NA,NA,NA,NA,135,357,NA,NA,NA,NA
33928,control,37,2,0.5995160419988679,0.7,1,NA,NA,NA,NA,NA,136,357,NA,NA,NA,NA
33928,control,38,2,0.696873750006489,0.7,1,NA,NA,NA,NA,NA,137,357,NA,NA,NA,NA
33928,control,39,2,0.795143667004595,0.7,1,NA,NA,NA,NA,NA,138,357,NA,NA,NA,NA
33928,control,40,1,0.46625516699714353,0.5,1,NA,NA,NA,NA,NA,139,357,NA,NA,NA,NA
33928,control,41,2,0.8019419999982347,0.7,1,NA,NA,NA,NA,NA,140,357,NA,NA,NA,NA
33928,control,42,2,0.9586062090020278,0.7,1,NA,NA,NA,NA,NA,141,357,NA,NA,NA,NA
33928,control,43,1,0.5441699590010103,0.5,1,NA,NA,NA,NA,NA,142,357,NA,NA,NA,NA
33928,control,44,1,0.49769254199782154,0.5,1,NA,NA,NA,NA,NA,143,357,NA,NA,NA,NA
33928,control,45,2,0.33386433299892815,0.7,0,NA,NA,NA,NA,NA,143,357,NA,NA,NA,NA
33928,control,46,2,0.6784842920023948,0.7,1,NA,NA,NA,NA,NA,144,357,NA,NA,NA,NA
33928,control,47,2,0.2851660840024124,0.7,0,NA,NA,NA,NA,NA,144,357,NA,NA,NA,NA
33928,control,48,1,0.7221742090041516,0.5,1,NA,NA,NA,NA,NA,145,357,NA,NA,NA,NA
33928,control,49,1,0.35370654099824606,0.5,1,NA,NA,NA,NA,NA,146,357,NA,NA,NA,NA
33928,control,50,2,0.5008570420031901,0.7,1,NA,NA,NA,NA,NA,147,357,NA,NA,NA,NA
33928,control,51,1,0.383120083999529,0.5,0,NA,NA,NA,NA,NA,147,357,NA,NA,NA,NA
33928,control,52,2,0.7678585829999065,0.7,1,NA,NA,NA,NA,NA,148,357,NA,NA,NA,NA
33928,control,53,1,0.3130435830025817,0.5,1,NA,NA,NA,NA,NA,149,357,NA,NA,NA,NA
33928,control,54,1,0.67748583300272,0.5,1,NA,NA,NA,NA,NA,150,357,NA,NA,NA,NA
33928,control,55,2,0.43796833300439175,0.7,1,NA,NA,NA,NA,NA,151,357,NA,NA,NA,NA
33928,control,56,2,0.31281624999974156,0.7,1,NA,NA,NA,NA,NA,152,357,NA,NA,NA,NA
33928,control,57,2,0.5909381660021609,0.7,1,NA,NA,NA,NA,NA,153,357,NA,NA,NA,NA
33928,control,58,1,0.27221287499560276,0.5,0,NA,NA,NA,NA,NA,153,357,NA,NA,NA,NA
33928,control,59,2,0.660720667001442,0.7,1,NA,NA,NA,NA,NA,154,357,NA,NA,NA,NA
33928,control,60,2,0.3659986670027138,0.7,1,NA,NA,NA,NA,NA,155,357,NA,NA,NA,NA
33952,late_regret,1,1,1.377410167013295,0.7,0,NA,NA,0.7,0.5,0.2,155,357,1,2,3,best
33952,late_regret,2,1,0.769057540979702,0.7,1,NA,NA,0.7,0.5,0.2,156,357,1,2,3,best
33952,late_regret,3,1,0.5756665000226349,0.7,1,NA,NA,0.7,0.5,0.2,157,357,1,2,3,best
33952,late_regret,4,1,0.5463217080105096,0.7,1,NA,NA,0.7,0.5,0.2,158,357,1,2,3,best
33952,late_regret,5,1,0.3808759999810718,0.7,1,NA,NA,0.7,0.5,0.2,159,357,1,2,3,best
33952,late_regret,6,1,0.485826000047382,0.7,1,NA,NA,0.7,0.5,0.2,160,357,1,2,3,best
33952,late_regret,7,1,0.3530176660278812,0.7,0,NA,NA,0.7,0.5,0.2,160,357,1,2,3,best
33952,late_regret,8,1,0.29187904205173254,0.7,1,NA,NA,0.7,0.5,0.2,161,357,1,2,3,best
33952,late_regret,9,2,0.37148020800668746,0.5,0,NA,NA,0.7,0.5,0.2,161,357,1,2,3,medium
33952,late_regret,10,2,0.33446979196742177,0.5,0,NA,NA,0.7,0.5,0.2,161,357,1,2,3,medium
33952,late_regret,11,2,0.38092387502547354,0.5,1,NA,NA,0.7,0.5,0.2,162,357,1,2,3,medium
33952,late_regret,12,2,0.3354510419885628,0.5,1,NA,NA,0.7,0.5,0.2,163,357,1,2,3,medium
33952,late_regret,13,2,0.40245500003220513,0.5,1,NA,NA,0.7,0.5,0.2,164,357,1,2,3,medium
33952,late_regret,14,2,0.5223711659782566,0.5,0,NA,NA,0.7,0.5,0.2,164,357,1,2,3,medium
33952,late_regret,15,2,0.2789517499622889,0.5,0,NA,NA,0.7,0.5,0.2,164,357,1,2,3,medium
33952,late_regret,16,3,0.5617704159813002,0.2,1,NA,NA,0.7,0.5,0.2,165,357,1,2,3,worst
33952,late_regret,17,3,0.4957671249867417,0.2,0,NA,NA,0.7,0.5,0.2,165,357,1,2,3,worst
33952,late_regret,18,3,0.4220979579840787,0.2,1,NA,NA,0.7,0.5,0.2,166,357,1,2,3,worst
33952,late_regret,19,3,0.4675726660061627,0.2,0,NA,NA,0.7,0.5,0.2,166,357,1,2,3,worst
33952,late_regret,20,3,0.4981031659990549,0.2,0,NA,NA,0.7,0.5,0.2,166,357,1,2,3,worst
33952,late_regret,21,3,0.7886387500329874,0.2,0,NA,NA,0.7,0.5,0.2,166,357,1,2,3,worst
33952,late_regret,22,3,0.37299837497994304,0.2,0,NA,NA,0.7,0.5,0.2,166,357,1,2,3,worst
33952,late_regret,23,3,0.3116802499862388,0.2,0,NA,NA,0.7,0.5,0.2,166,357,1,2,3,worst
33952,late_regret,24,1,0.3122947500087321,0.7,1,NA,NA,0.7,0.5,0.2,167,357,1,2,3,best
33952,late_regret,25,1,0.3479036670178175,0.7,0,NA,NA,0.7,0.5,0.2,167,357,1,2,3,best
33952,late_regret,26,1,0.26699762500356883,0.7,1,NA,NA,0.7,0.5,0.2,168,357,1,2,3,best
33952,late_regret,27,1,0.29852816701168194,0.7,1,NA,NA,0.7,0.5,0.2,169,357,1,2,3,best
33952,late_regret,28,1,0.3160025409888476,0.7,1,NA,NA,0.7,0.5,0.2,170,357,1,2,3,best
33952,late_regret,29,1,0.2799690830288455,0.7,0,NA,NA,0.7,0.5,0.2,170,357,1,2,3,best
33952,late_regret,30,1,0.3822791669517755,0.7,0,NA,NA,0.7,0.5,0.2,170,357,1,2,3,best
33952,late_regret,31,1,0.3946543749771081,0.7,1,NA,NA,0.7,0.5,0.2,171,357,1,2,3,best
33952,late_regret,32,1,0.3328916669706814,0.7,1,NA,NA,0.7,0.5,0.2,172,357,1,2,3,best
33952,late_regret,33,1,0.26868658303283155,0.7,1,NA,NA,0.7,0.5,0.2,173,357,1,2,3,best
33952,late_regret,34,1,0.3870228750165552,0.7,1,NA,NA,0.7,0.5,0.2,174,357,1,2,3,best
33952,late_regret,35,1,0.41743937501451,0.7,0,1,3.9120784999686298,0.7,0.5,0.2,174,357,1,2,3,best
33952,late_regret,36,1,0.562679708993528,0.7,0,2,1.8197643750463612,0.7,0.5,0.2,174,357,1,2,3,best
33952,late_regret,37,1,0.4194786670268513,0.7,1,NA,NA,0.7,0.5,0.2,175,357,1,2,3,best
33952,late_regret,38,1,0.359280459000729,0.7,0,2,1.427965375012718,0.7,0.5,0.2,175,357,1,2,3,best
33952,late_regret,39,1,0.5529991250368766,0.7,1,NA,NA,0.7,0.5,0.2,176,357,1,2,3,best
33952,late_regret,40,1,0.43521991599118337,0.7,1,NA,NA,0.7,0.5,0.2,177,357,1,2,3,best
33952,late_regret,41,1,0.36227816698374227,0.7,0,2,1.3871735419961624,0.7,0.5,0.2,177,357,1,2,3,best
33952,late_regret,42,1,0.43407341704005376,0.7,0,2,1.8825391660211608,0.7,0.5,0.2,177,357,1,2,3,best
33952,late_regret,43,1,0.4922848329879343,0.7,1,NA,NA,0.7,0.5,0.2,178,357,1,2,3,best
33952,late_regret,44,1,0.4807366660097614,0.7,1,NA,NA,0.7,0.5,0.2,179,357,1,2,3,best
33952,late_regret,45,1,0.5769278340158053,0.7,1,NA,NA,0.7,0.5,0.2,180,357,1,2,3,best
33952,late_regret,46,1,0.479186833021231,0.7,1,NA,NA,0.7,0.5,0.2,181,357,1,2,3,best
33952,late_regret,47,1,0.5367013340000995,0.7,1,NA,NA,0.7,0.5,0.2,182,357,1,2,3,best
33952,late_regret,48,1,0.32996262499364093,0.7,1,NA,NA,0.7,0.5,0.2,183,357,1,2,3,best
33952,late_regret,49,1,0.4754471670021303,0.7,0,1,0.9038431659573688,0.7,0.5,0.2,183,357,1,2,3,best
33952,late_regret,50,1,0.39539866597624496,0.7,1,NA,NA,0.7,0.5,0.2,184,357,1,2,3,best
33952,late_regret,51,1,0.3863437910331413,0.7,0,1,1.603581707982812,0.7,0.5,0.2,184,357,1,2,3,best
33952,late_regret,52,1,0.4808110420126468,0.7,0,2,1.0931397499516606,0.7,0.5,0.2,184,357,1,2,3,best
33952,late_regret,53,1,0.4495185840060003,0.7,0,2,1.255743249959778,0.7,0.5,0.2,184,357,1,2,3,best
33952,late_regret,54,1,0.4127680420060642,0.7,1,NA,NA,0.7,0.5,0.2,185,357,1,2,3,best
33952,late_regret,55,1,0.3971677499939688,0.7,0,2,0.9228639590437524,0.7,0.5,0.2,185,357,1,2,3,best
33952,late_regret,56,1,0.4673255000379868,0.7,1,NA,NA,0.7,0.5,0.2,186,357,1,2,3,best
33952,late_regret,57,1,0.3849198329844512,0.7,0,2,1.4985108749824576,0.7,0.5,0.2,186,357,1,2,3,best
33952,late_regret,58,1,0.3226563750067726,0.7,0,2,1.3908479999518022,0.7,0.5,0.2,186,357,1,2,3,best
33952,late_regret,59,1,0.3603363340371288,0.7,1,NA,NA,0.7,0.5,0.2,187,357,1,2,3,best
33952,late_regret,60,1,0.5029617079999298,0.7,1,NA,NA,0.7,0.5,0.2,188,357,1,2,3,best
33955,late_regret,1,3,2.6318895000149496,0.2,0,NA,NA,0.7,0.5,0.2,188,357,1,2,3,worst
33955,late_regret,2,2,0.5028440830064937,0.5,1,NA,NA,0.7,0.5,0.2,189,357,1,2,3,medium
33955,late_regret,3,2,0.6563279169495218,0.5,0,NA,NA,0.7,0.5,0.2,189,357,1,2,3,medium
33955,late_regret,4,1,0.4134157079970464,0.7,1,NA,NA,0.7,0.5,0.2,190,357,1,2,3,best
33955,late_regret,5,3,0.3737489170162007,0.2,0,NA,NA,0.7,0.5,0.2,190,357,1,2,3,worst
33955,late_regret,6,2,0.4713229580083862,0.5,0,NA,NA,0.7,0.5,0.2,190,357,1,2,3,medium
33955,late_regret,7,1,0.34884104202501476,0.7,0,NA,NA,0.7,0.5,0.2,190,357,1,2,3,best
33955,late_regret,8,1,0.31776624999474734,0.7,1,NA,NA,0.7,0.5,0.2,191,357,1,2,3,best
33955,late_regret,9,1,0.3529260419891216,0.7,1,NA,NA,0.7,0.5,0.2,192,357,1,2,3,best
33955,late_regret,10,2,0.48711162502877414,0.5,1,NA,NA,0.7,0.5,0.2,193,357,1,2,3,medium
33955,late_regret,11,2,0.35157683299621567,0.5,1,NA,NA,0.7,0.5,0.2,194,357,1,2,3,medium
33955,late_regret,12,3,0.34545570897171274,0.2,0,NA,NA,0.7,0.5,0.2,194,357,1,2,3,worst
33955,late_regret,13,1,0.6885273749940097,0.7,1,NA,NA,0.7,0.5,0.2,195,357,1,2,3,best
33955,late_regret,14,1,0.38083270896459,0.7,0,NA,NA,0.7,0.5,0.2,195,357,1,2,3,best
33955,late_regret,15,2,0.4100643749698065,0.5,0,NA,NA,0.7,0.5,0.2,195,357,1,2,3,medium
33955,late_regret,16,2,0.04662108299089596,0.5,0,NA,NA,0.7,0.5,0.2,195,357,1,2,3,medium
33955,late_regret,17,2,0.3198577919974923,0.5,1,NA,NA,0.7,0.5,0.2,196,357,1,2,3,medium
33955,late_regret,18,1,0.41897887497907504,0.7,1,NA,NA,0.7,0.5,0.2,197,357,1,2,3,best
33955,late_regret,19,2,0.46282412501750514,0.5,0,NA,NA,0.7,0.5,0.2,197,357,1,2,3,medium
33955,late_regret,20,1,0.29231083299964666,0.7,0,NA,NA,0.7,0.5,0.2,197,357,1,2,3,best
33955,late_regret,21,1,0.40250145900063217,0.7,0,NA,NA,0.7,0.5,0.2,197,357,1,2,3,best
33955,late_regret,22,1,0.4733703339588829,0.7,1,NA,NA,0.7,0.5,0.2,198,357,1,2,3,best
33955,late_regret,23,1,0.4973381669842638,0.7,0,NA,NA,0.7,0.5,0.2,198,357,1,2,3,best
33955,late_regret,24,3,0.4173885839991271,0.2,0,NA,NA,0.7,0.5,0.2,198,357,1,2,3,worst
33955,late_regret,25,3,0.3114827920217067,0.2,0,NA,NA,0.7,0.5,0.2,198,357,1,2,3,worst
33955,late_regret,26,3,0.2903391669970006,0.2,0,NA,NA,0.7,0.5,0.2,198,357,1,2,3,worst
33955,late_regret,27,3,0.7308392080012709,0.2,0,NA,NA,0.7,0.5,0.2,198,357,1,2,3,worst
33955,late_regret,28,2,0.3040633749915287,0.5,0,NA,NA,0.7,0.5,0.2,198,357,1,2,3,medium
33955,late_regret,29,2,0.30893845797982067,0.5,1,NA,NA,0.7,0.5,0.2,199,357,1,2,3,medium
33955,late_regret,30,2,0.3696815840085037,0.5,1,NA,NA,0.7,0.5,0.2,200,357,1,2,3,medium
33955,late_regret,31,2,0.40838629100471735,0.5,1,NA,NA,0.7,0.5,0.2,201,357,1,2,3,medium
33955,late_regret,32,2,0.37962679198244587,0.5,0,3,4.76313737500459,0.7,0.5,0.2,201,357,1,2,3,medium
33955,late_regret,33,1,0.654116082994733,0.7,1,NA,NA,0.7,0.5,0.2,202,357,1,2,3,best
33955,late_regret,34,1,0.3335957090021111,0.7,1,NA,NA,0.7,0.5,0.2,203,357,1,2,3,best
33955,late_regret,35,1,0.4400589999859222,0.7,1,NA,NA,0.7,0.5,0.2,204,357,1,2,3,best
33955,late_regret,36,1,0.3707839160342701,0.7,1,NA,NA,0.7,0.5,0.2,205,357,1,2,3,best
33955,late_regret,37,1,0.3962949580163695,0.7,1,NA,NA,0.7,0.5,0.2,206,357,1,2,3,best
33955,late_regret,38,1,0.3836121250060387,0.7,1,NA,NA,0.7,0.5,0.2,207,357,1,2,3,best
33955,late_regret,39,1,0.5427823750069365,0.7,1,NA,NA,0.7,0.5,0.2,208,357,1,2,3,best
33955,late_regret,40,1,0.4540114999981597,0.7,1,NA,NA,0.7,0.5,0.2,209,357,1,2,3,best
33955,late_regret,41,1,0.3226277909707278,0.7,1,NA,NA,0.7,0.5,0.2,210,357,1,2,3,best
33955,late_regret,42,1,0.39262374996906146,0.7,1,NA,NA,0.7,0.5,0.2,211,357,1,2,3,best
33955,late_regret,43,1,0.3984772919793613,0.7,1,NA,NA,0.7,0.5,0.2,212,357,1,2,3,best
33955,late_regret,44,1,0.38760679197730497,0.7,1,NA,NA,0.7,0.5,0.2,213,357,1,2,3,best
33955,late_regret,45,1,0.3750044999760576,0.7,1,NA,NA,0.7,0.5,0.2,214,357,1,2,3,best
33955,late_regret,46,1,0.6005005830083974,0.7,1,NA,NA,0.7,0.5,0.2,215,357,1,2,3,best
33955,late_regret,47,1,0.5634476669947617,0.7,1,NA,NA,0.7,0.5,0.2,216,357,1,2,3,best
33955,late_regret,48,1,0.40692916698753834,0.7,0,1,2.5314245839836076,0.7,0.5,0.2,216,357,1,2,3,best
33955,late_regret,49,2,0.5694069169694558,0.5,0,2,2.993906208954286,0.7,0.5,0.2,216,357,1,2,3,medium
33955,late_regret,50,3,0.6558625420439057,0.2,0,3,2.015778999950271,0.7,0.5,0.2,216,357,1,2,3,worst
33955,late_regret,51,1,1.3306436670245605,0.7,0,1,0.8076280410168692,0.7,0.5,0.2,216,357,1,2,3,best
33955,late_regret,52,1,0.3631588330026716,0.7,0,2,0.7057595419464633,0.7,0.5,0.2,216,357,1,2,3,best
33955,late_regret,53,2,0.5863212499534711,0.5,1,NA,NA,0.7,0.5,0.2,217,357,1,2,3,medium
33955,late_regret,54,2,0.8523142909980379,0.5,1,NA,NA,0.7,0.5,0.2,218,357,1,2,3,medium
33955,late_regret,55,2,0.3174505410133861,0.5,0,1,2.043100208044052,0.7,0.5,0.2,218,357,1,2,3,medium
33955,late_regret,56,1,0.8321149999974295,0.7,0,1,2.0566598339937627,0.7,0.5,0.2,218,357,1,2,3,best
33955,late_regret,57,1,0.3878877909737639,0.7,1,NA,NA,0.7,0.5,0.2,219,357,1,2,3,best
33955,late_regret,58,1,0.443995583045762,0.7,1,NA,NA,0.7,0.5,0.2,220,357,1,2,3,best
33955,late_regret,59,1,0.8820901669678278,0.7,0,1,1.3235263749957085,0.7,0.5,0.2,220,357,1,2,3,best
33955,late_regret,60,2,0.4545253749820404,0.5,0,2,0.9602155000320636,0.7,0.5,0.2,220,357,1,2,3,medium
34003,late_regret,1,2,0.8761452499966254,0.5,0,NA,NA,0.2,0.5,0.7,220,357,3,2,1,medium
34003,late_regret,2,3,0.5460370830041938,0.7,1,NA,NA,0.2,0.5,0.7,221,357,3,2,1,best
34003,late_regret,3,1,0.3616917920007836,0.2,0,NA,NA,0.2,0.5,0.7,221,357,3,2,1,worst
34003,late_regret,4,3,0.3550659579996136,0.7,1,NA,NA,0.2,0.5,0.7,222,357,3,2,1,best
34003,late_regret,5,3,0.3986073750056675,0.7,0,NA,NA,0.2,0.5,0.7,222,357,3,2,1,best
34003,late_regret,6,2,0.4052775000018301,0.5,1,NA,NA,0.2,0.5,0.7,223,357,3,2,1,medium
34003,late_regret,7,1,0.39568279100058135,0.2,1,NA,NA,0.2,0.5,0.7,224,357,3,2,1,worst
34003,late_regret,8,3,0.3549693750028382,0.7,1,NA,NA,0.2,0.5,0.7,225,357,3,2,1,best
34003,late_regret,9,2,0.4344053750028252,0.5,0,NA,NA,0.2,0.5,0.7,225,357,3,2,1,medium
34003,late_regret,10,3,0.2906157079996774,0.7,0,NA,NA,0.2,0.5,0.7,225,357,3,2,1,best
34003,late_regret,11,1,0.36684533300285693,0.2,0,NA,NA,0.2,0.5,0.7,225,357,3,2,1,worst
34003,late_regret,12,2,0.4798369170021033,0.5,0,NA,NA,0.2,0.5,0.7,225,357,3,2,1,medium
34003,late_regret,13,2,0.35379987500346033,0.5,1,NA,NA,0.2,0.5,0.7,226,357,3,2,1,medium
34003,late_regret,14,3,0.4447247500065714,0.7,0,NA,NA,0.2,0.5,0.7,226,357,3,2,1,best
34003,late_regret,15,3,0.3204619590032962,0.7,1,NA,NA,0.2,0.5,0.7,227,357,3,2,1,best
34003,late_regret,16,1,0.36164895800175145,0.2,0,NA,NA,0.2,0.5,0.7,227,357,3,2,1,worst
34003,late_regret,17,1,0.460509208998701,0.2,0,NA,NA,0.2,0.5,0.7,227,357,3,2,1,worst
34003,late_regret,18,2,0.33765150000544963,0.5,1,NA,NA,0.2,0.5,0.7,228,357,3,2,1,medium
34003,late_regret,19,1,0.3153085409940104,0.2,1,NA,NA,0.2,0.5,0.7,229,357,3,2,1,worst
34003,late_regret,20,2,0.45547000000078697,0.5,0,NA,NA,0.2,0.5,0.7,229,357,3,2,1,medium
34003,late_regret,21,2,0.34882125000149244,0.5,1,NA,NA,0.2,0.5,0.7,230,357,3,2,1,medium
34003,late_regret,22,3,0.3502899579980294,0.7,1,NA,NA,0.2,0.5,0.7,231,357,3,2,1,best
34003,late_regret,23,1,0.3953732910013059,0.2,1,NA,NA,0.2,0.5,0.7,232,357,3,2,1,worst
34003,late_regret,24,2,0.3601671249998617,0.5,1,NA,NA,0.2,0.5,0.7,233,357,3,2,1,medium
34003,late_regret,25,3,0.32786154199857265,0.7,1,NA,NA,0.2,0.5,0.7,234,357,3,2,1,best
34003,late_regret,26,1,0.2905540409992682,0.2,0,NA,NA,0.2,0.5,0.7,234,357,3,2,1,worst
34003,late_regret,27,2,0.3341752920023282,0.5,1,NA,NA,0.2,0.5,0.7,235,357,3,2,1,medium
34003,late_regret,28,3,0.32131495799694676,0.7,1,NA,NA,0.2,0.5,0.7,236,357,3,2,1,best
34003,late_regret,29,1,0.2834548749960959,0.2,0,NA,NA,0.2,0.5,0.7,236,357,3,2,1,worst
34003,late_regret,30,1,0.6870995829958702,0.2,0,NA,NA,0.2,0.5,0.7,236,357,3,2,1,worst
34003,late_regret,31,2,0.4353537920032977,0.5,0,2,3.06101862500509,0.2,0.5,0.7,236,357,3,2,1,medium
34003,late_regret,32,2,0.6278626249986701,0.5,0,1,1.3862868750002235,0.2,0.5,0.7,236,357,3,2,1,medium
34003,late_regret,33,3,0.3823395840008743,0.7,1,NA,NA,0.2,0.5,0.7,237,357,3,2,1,best
34003,late_regret,34,1,0.4490168750053272,0.2,0,1,0.9273251670019818,0.2,0.5,0.7,237,357,3,2,1,worst
34003,late_regret,35,2,0.3783866250014398,0.5,0,1,0.941649291999056,0.2,0.5,0.7,237,357,3,2,1,medium
34003,late_regret,36,3,0.46437829099886585,0.7,1,NA,NA,0.2,0.5,0.7,238,357,3,2,1,best
34003,late_regret,37,3,0.7581073749970528,0.7,1,NA,NA,0.2,0.5,0.7,239,357,3,2,1,best
34003,late_regret,38,2,0.3294196670030942,0.5,1,NA,NA,0.2,0.5,0.7,240,357,3,2,1,medium
34003,late_regret,39,1,0.38602954099769704,0.2,0,1,0.9673894999941696,0.2,0.5,0.7,240,357,3,2,1,worst
34003,late_regret,40,3,0.5050932500016643,0.7,1,NA,NA,0.2,0.5,0.7,241,357,3,2,1,best
34003,late_regret,41,3,0.2833442080009263,0.7,1,NA,NA,0.2,0.5,0.7,242,357,3,2,1,best
34003,late_regret,42,3,0.3185271250040387,0.7,0,1,0.5408842499964521,0.2,0.5,0.7,242,357,3,2,1,best
34003,late_regret,43,1,0.41132845799438655,0.2,0,1,0.6802385000046343,0.2,0.5,0.7,242,357,3,2,1,worst
34003,late_regret,44,2,0.3978681250009686,0.5,1,NA,NA,0.2,0.5,0.7,243,357,3,2,1,medium
34003,late_regret,45,3,0.32846341600088635,0.7,0,1,0.6614596250001341,0.2,0.5,0.7,243,357,3,2,1,best
34003,late_regret,46,1,0.36246666700026253,0.2,0,1,0.7539197919977596,0.2,0.5,0.7,243,357,3,2,1,worst
34003,late_regret,47,2,0.4048917079999228,0.5,1,NA,NA,0.2,0.5,0.7,244,357,3,2,1,medium
34003,late_regret,48,3,0.3328146249987185,0.7,1,NA,NA,0.2,0.5,0.7,245,357,3,2,1,best
34003,late_regret,49,1,0.29462524999689776,0.2,1,NA,NA,0.2,0.5,0.7,246,357,3,2,1,worst
34003,late_regret,50,3,0.28551970799890114,0.7,1,NA,NA,0.2,0.5,0.7,247,357,3,2,1,best
34003,late_regret,51,2,0.3516274159992463,0.5,0,1,0.7523000419969321,0.2,0.5,0.7,247,357,3,2,1,medium
34003,late_regret,52,1,0.4495042080015992,0.2,0,1,0.4583387499951641,0.2,0.5,0.7,247,357,3,2,1,worst
34003,late_regret,53,2,0.3479602910010726,0.5,0,2,0.3949566670053173,0.2,0.5,0.7,247,357,3,2,1,medium
